Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,2821,954,370,233,257,17,2253,8774,2081,-59,7048,0
00:05,0,2833,954,369,233,260,17,2253,8573,2018,-20,7205,0
00:10,0,2857,954,367,233,265,17,2252,8604,1855,-32,7242,0
00:15,0,2888,954,370,233,265,17,2253,8648,1760,-36,7279,0
00:20,0,2918,954,363,233,265,17,2254,8546,1733,-39,7296,0
00:25,0,2948,954,363,234,266,17,2253,8359,1776,-3,7262,0
00:30,0,2967,955,367,232,267,17,2253,8191,1712,0,7246,0
00:35,0,2994,955,367,233,261,17,2253,8130,1678,0,7260,0
00:40,0,2991,956,369,235,260,17,2253,7997,1682,0,7272,0
00:45,0,2987,956,371,234,260,17,2254,7836,1636,0,7361,0
00:50,0,2972,954,368,234,259,17,2253,7772,1533,0,7397,0
00:55,0,2956,954,369,233,258,17,2254,7850,1545,-7,7281,0
01:00,0,2962,954,371,233,257,17,2254,7963,1569,-42,7115,0
01:05,0,2992,955,370,234,260,16,2254,7991,1555,-36,6948,0
01:10,0,2998,954,367,234,261,16,2253,8001,1557,-35,6827,0
01:15,0,2969,954,371,233,261,15,2254,7969,1557,-36,6800,0
01:20,0,2940,955,368,234,261,15,2254,7864,1553,-22,6867,0
01:25,0,2967,954,370,234,260,16,2254,7736,1558,-37,6892,0
01:30,0,3019,956,368,234,260,15,2254,7543,1582,-38,6936,0
01:35,0,3039,950,367,233,259,15,2254,7448,1534,-37,6962,0
01:40,0,3081,955,369,234,259,15,2256,7349,1531,-38,6920,0
01:45,0,3136,955,369,234,257,14,2254,7236,1537,-38,6911,0
01:50,0,3181,955,368,233,244,15,2255,7141,1534,-37,6936,0
01:55,0,3215,955,371,234,237,15,2254,7023,1533,-34,6933,0
02:00,0,3237,955,373,233,236,15,2254,6894,1516,-32,6990,0
02:05,0,3255,955,373,234,227,15,2253,6752,1409,-26,7136,0
02:10,0,3269,954,372,234,248,15,2253,6552,1371,-8,7251,0
02:15,0,3275,955,369,234,252,14,2253,6494,1355,-4,7301,0
02:20,0,3254,955,369,234,251,15,2253,6420,1368,-1,7329,0
