Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,608,995,295,222,197,22,1593,8322,1280,27,8421,0
00:05,0,601,995,294,222,198,22,1594,8387,1310,50,8278,0
00:10,0,588,995,294,222,197,22,1593,8579,1280,52,8091,0
00:15,0,576,995,296,223,197,22,1592,8665,1250,39,7934,0
00:20,0,574,994,294,222,197,22,1593,8636,1208,-1,7915,0
00:25,0,590,994,295,223,197,21,1594,8626,1198,-13,7905,0
00:30,0,597,994,296,223,196,21,1591,8600,1200,-16,7821,0
00:35,0,617,994,298,224,196,21,1592,8612,1204,-16,7726,0
00:40,0,622,992,300,223,195,20,1607,8612,1203,-18,7587,0
00:45,0,612,993,299,223,196,20,1633,8507,1202,-18,7566,0
00:50,0,622,992,298,223,198,20,1631,8368,1224,-16,7530,0
00:55,0,629,993,298,223,191,21,1629,8217,1233,-3,7625,0
01:00,0,657,992,293,223,162,21,1628,8173,1222,-6,7617,0
01:05,0,682,993,287,223,163,21,1629,8188,1220,24,7529,0
01:10,0,691,993,287,223,164,20,1629,8103,1209,29,7540,0
01:15,0,694,991,285,222,165,20,1630,8128,1191,20,7461,0
01:20,0,692,993,286,223,165,20,1629,8128,1192,24,7354,0
01:25,0,682,993,287,223,165,21,1629,8075,1203,21,7333,0
01:30,0,707,993,285,223,166,22,1629,7991,1200,6,7337,0
01:35,0,713,993,287,223,168,22,1630,7987,1189,-11,7340,0
01:40,0,732,992,287,222,166,21,1631,8009,1183,-19,7309,0
01:45,0,745,990,285,223,166,20,1630,8077,1151,-19,7212,0
01:50,0,748,990,288,223,165,20,1630,8424,805,-19,7310,0
01:55,0,767,991,287,223,161,19,1630,8531,838,-18,7293,0
02:00,0,807,991,285,223,160,19,1632,8448,854,-14,7250,0
02:05,0,866,992,287,223,159,19,1632,8356,829,20,7249,0
02:10,0,909,992,284,223,159,20,1634,8284,815,24,7223,0
02:15,0,921,992,285,223,160,20,1634,8294,786,-11,7198,0
02:20,0,924,991,285,223,158,19,1637,8308,783,-13,7154,0
02:25,0,933,991,284,223,158,20,1636,8307,785,-14,7070,0
02:30,0,929,992,285,223,157,21,1632,8298,787,-16,7061,0
02:35,0,912,992,286,223,157,21,1632,8298,774,-16,7068,0
02:40,0,916,992,287,223,156,21,1634,8277,757,-23,7070,0
02:45,0,943,992,287,223,158,21,1628,8245,757,-20,7114,0
02:50,0,942,992,288,222,158,21,1607,8196,791,-7,7135,0
02:55,0,954,992,285,223,158,21,1605,8138,782,-9,7149,0
03:00,0,966,992,288,222,158,21,1606,8132,775,-15,7116,0
03:05,0,976,992,288,223,158,21,1604,8100,780,-10,7195,0
03:10,0,974,993,287,223,158,19,1604,8086,788,-2,7217,0
03:15,0,935,993,288,223,160,19,1605,8097,788,3,7210,0
03:20,0,891,993,288,223,162,19,1605,8138,793,25,7196,0
03:25,0,863,993,287,223,160,20,1606,8141,797,36,7197,0
