Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,3219,995,336,224,453,18,2271,10139,2297,-11,10521,0
00:05,0,3242,995,336,224,444,19,2270,9856,2307,14,10512,0
00:10,0,3247,994,337,227,395,19,2269,9730,2327,47,10379,0
00:15,0,3279,995,334,228,365,19,2270,9718,2370,31,10216,0
00:20,0,3301,994,332,228,365,18,2270,9566,2428,26,10093,0
00:25,0,3324,995,333,227,364,18,2270,9564,2412,-1,9883,0
00:30,0,3334,994,334,228,364,18,2270,9510,2347,-23,9828,0
00:35,0,3337,994,333,228,366,18,2270,9391,2334,-22,9855,0
00:40,0,3352,993,332,228,365,18,2269,9228,2328,-23,9822,0
00:45,0,3347,994,333,228,364,17,2269,9085,2292,-30,9825,0
00:50,0,3353,993,334,228,363,18,2269,8982,2271,-19,9789,0
00:55,0,3360,993,334,228,363,19,2269,8763,2200,7,9824,0
01:00,0,3377,994,334,228,364,18,2268,8784,2270,12,9644,0
01:05,0,3457,993,336,228,363,18,2269,8679,2222,-7,9500,0
01:10,0,3491,993,334,228,363,19,2268,8529,2191,-5,9563,0
01:15,0,3516,993,336,228,364,18,2267,8404,2206,-4,9435,0
01:20,0,3537,994,337,228,364,18,2267,8276,2146,7,9439,0
01:25,0,3572,995,338,228,363,18,2268,8255,2160,-10,9299,0
01:30,0,3565,994,335,228,362,18,2267,8232,2049,7,9281,0
01:35,0,3548,993,334,228,362,18,2268,8191,1966,5,9284,0
01:40,0,3534,994,336,228,361,18,2267,8172,1952,2,9228,0
01:45,0,3526,993,333,228,363,18,2267,8164,2020,-6,9142,0
01:50,0,3531,995,336,228,361,19,2267,8110,2013,-9,9006,0
01:55,0,3525,993,334,228,332,18,2267,8177,1990,-23,8958,0
02:00,0,3505,993,335,228,323,18,2268,8355,2047,-19,8678,0
02:05,0,3471,994,335,228,324,18,2267,8295,2030,-26,8615,0
02:10,0,3451,993,337,229,325,16,2266,8264,2103,1,8519,0
02:15,0,3431,992,335,229,324,17,2266,8106,2117,25,8532,0
02:20,0,3403,993,334,229,325,17,2266,7993,2108,15,8562,0
02:25,0,3402,992,336,229,322,18,2266,7919,2087,8,8554,0
02:30,0,3394,992,335,228,321,18,2267,8064,1973,-19,8437,0
02:35,0,3406,992,335,229,321,18,2267,8142,1878,-7,8357,0
02:40,0,3393,992,336,230,321,18,2268,8107,1845,-6,8373,0
02:45,0,3380,994,336,230,322,18,2267,8040,1844,-6,8376,0
02:50,0,3365,994,337,230,322,18,2267,8002,1854,-15,8343,0
02:55,0,3355,992,335,229,323,17,2267,7967,1854,-18,8298,0
03:00,0,3334,993,334,229,323,17,2267,7981,1829,-29,8254,0
03:05,0,3323,992,335,229,323,18,2267,7971,1776,-34,8275,0
03:10,0,3313,992,335,229,322,17,2268,7983,1746,-27,8254,0
03:15,0,3307,993,337,229,322,17,2268,7959,1750,-22,8180,0
03:20,0,3308,992,336,229,322,17,2267,7939,1762,10,8103,0
03:25,0,3320,992,338,229,324,18,2268,7879,1768,7,8081,0
03:30,0,3318,993,335,229,323,18,2267,7775,1763,-2,8099,0
03:35,0,3293,993,337,229,323,18,2267,7706,1765,-3,8172,0
03:40,0,3275,992,338,229,323,18,2266,7624,1775,-3,8206,0
03:45,0,3252,992,339,229,324,17,2268,7573,1769,-3,8233,0
03:50,0,3250,992,338,229,324,18,2267,7520,1730,-3,8276,0
03:55,0,3234,992,339,228,325,18,2268,7535,1734,-4,8267,0
04:00,0,3230,991,338,229,325,17,2269,7469,1733,-4,8306,0
04:05,0,3220,991,340,228,324,18,2269,7429,1717,-6,8343,0
04:10,0,3204,990,341,229,321,18,2268,7402,1676,-3,8424,0
04:15,0,3188,991,342,229,321,18,2269,7398,1670,4,8442,0
04:20,0,3174,991,340,229,323,18,2268,7391,1664,3,8449,0
04:25,0,3156,991,340,229,324,18,2268,7416,1679,1,8440,0
04:30,0,3143,991,339,229,322,19,2268,7389,1687,-5,8444,0
04:35,0,3154,992,339,229,323,18,2269,7454,1665,-17,8378,0
04:40,0,3153,992,340,229,320,18,2268,7560,1651,-39,8329,0
04:45,0,3134,991,341,229,319,19,2269,7541,1648,-34,8331,0
04:50,0,3124,990,343,229,318,19,2268,7515,1641,-22,8326,0
04:55,0,3109,990,341,229,319,19,2268,7563,1662,-24,8305,0
05:00,0,3113,990,345,229,318,19,2268,7576,1698,-26,8261,0
05:05,0,3118,989,345,229,318,19,2268,7721,1687,-12,8229,0
05:10,0,3101,990,346,230,318,19,2268,8064,1595,9,8285,0
05:15,0,3074,990,347,229,342,18,2268,8067,1600,6,8321,0
05:20,0,3062,991,349,230,366,18,2268,8030,1610,0,8341,0
05:25,0,3059,991,350,229,365,18,2268,8097,1610,0,8300,0
05:30,0,3043,991,348,229,366,19,2269,8212,1601,-6,8206,0
05:35,0,3003,990,348,229,366,20,2269,8271,1603,0,8230,0
05:40,0,2983,991,346,230,366,20,2268,8258,1610,-1,8249,0
05:45,0,2957,989,346,230,368,21,2270,8222,1610,-3,8223,0
05:50,0,2950,992,348,230,368,21,2269,8150,1616,-2,8249,0
05:55,0,2949,990,350,229,367,20,2269,8083,1578,-23,8305,0
06:00,0,2968,990,350,229,366,18,2270,8000,1485,-33,8509,0
06:05,28,2924,990,360,229,365,20,2269,7955,1418,-29,8636,0
06:10,62,2911,989,363,229,366,20,2268,7992,1440,1,8630,0
06:15,161,2898,990,363,229,366,20,2268,7886,1422,44,8580,0
06:20,254,2901,991,363,229,370,20,2270,7797,1427,48,8566,0
06:25,395,2881,990,364,229,370,19,2270,7747,1432,51,8518,0
06:30,642,2854,989,365,229,371,19,2268,7660,1429,18,8455,0
06:35,723,2843,990,365,229,371,19,2269,7579,1402,-5,8465,0
06:40,971,2825,990,364,229,371,18,2269,7577,1403,-11,8355,0
06:45,1241,2857,990,363,229,371,17,2269,7561,1392,-15,8195,0
06:50,1487,2894,990,363,229,371,17,2270,7467,1382,-40,8116,0
06:55,1710,2834,990,363,229,371,18,2269,7353,1393,-38,8061,0
07:00,1997,2809,989,363,229,368,19,2269,7257,1390,-49,7968,0
07:05,2366,2809,988,362,229,335,19,2269,7083,1356,-39,8026,0
07:10,2654,2796,988,363,229,305,19,2269,7008,1266,-32,8025,0
07:15,3028,2772,988,363,229,305,19,2269,7088,1189,-10,7855,0
07:20,3416,2747,989,365,230,305,19,2268,6963,1186,-10,7668,0
07:25,3778,2709,989,365,229,305,20,2269,6867,1194,-9,7467,0
07:30,4071,2685,988,363,229,304,19,2269,6874,1202,-9,7224,0
07:35,4452,2636,988,364,229,303,20,2270,6886,1212,-10,6974,0
07:40,4780,2579,989,364,229,303,20,2270,6878,1222,-11,6768,0
07:45,5136,2537,988,364,229,303,20,2270,6831,1200,-11,6602,0
07:50,5509,2495,988,364,229,302,20,2269,6812,1196,-10,6421,0
07:55,5783,2464,989,364,229,302,20,2270,6775,1197,-9,6311,0
08:00,6019,2442,988,363,229,303,20,2269,6835,1203,-10,6092,0
08:05,6418,2434,988,363,229,304,21,2269,6970,1178,-9,5844,0
08:10,6606,2410,988,362,229,305,20,2269,6995,1153,-11,5778,0
08:15,6827,2384,988,363,229,305,20,2270,6995,1042,-5,5793,0
08:20,7032,2374,988,360,229,305,20,2270,7370,905,28,5771,0
08:25,7168,2359,988,363,228,305,20,2271,7439,928,35,5645,0
08:30,7347,2331,986,364,228,305,20,2270,7362,935,28,5620,0
08:35,7560,2318,985,363,228,303,19,2270,7315,928,-9,5591,0
08:40,7712,2291,987,362,228,303,19,2271,7326,902,-39,5628,0
08:45,7783,2249,984,363,228,302,19,2270,7393,927,-23,5592,0
08:50,7845,2205,985,363,228,303,19,2271,7479,949,-5,5538,0
