Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,4378,996,353,233,401,19,2271,10117,2138,-46,9746,0
00:05,0,4403,997,356,232,382,20,2270,10007,2156,-30,9802,0
00:10,0,4416,997,355,232,370,20,2270,9653,2245,-20,9866,0
00:15,0,4383,997,351,232,372,20,2270,9322,2232,-2,9983,0
00:20,0,4329,997,350,232,373,18,2271,9240,2193,14,9998,0
00:25,0,4314,998,351,232,340,18,2270,9358,1858,8,9929,0
00:30,0,4358,998,351,232,326,20,2270,9335,1989,1,9874,0
00:35,0,4373,997,350,232,332,19,2270,8911,2194,-25,9790,0
00:40,0,4379,997,346,232,330,19,2270,8778,2168,-21,9757,0
00:45,0,4367,998,346,232,334,20,2270,8695,2168,-21,9682,0
00:50,0,4346,998,342,232,336,20,2271,8629,2163,-23,9632,0
00:55,0,4356,999,344,232,337,20,2271,8496,2158,-23,9573,0
01:00,0,4300,999,348,232,336,21,2271,8522,2124,-28,9442,0
01:05,0,4269,998,350,232,335,21,2271,8540,2144,-16,9343,0
01:10,0,4226,999,350,232,336,19,2271,8590,2164,-20,9210,0
01:15,0,4166,999,356,232,336,19,2271,8637,2139,-22,9122,0
01:20,0,4116,999,356,232,334,19,2271,8615,2100,-20,9080,0
01:25,0,4072,1000,355,232,334,19,2272,8622,2074,-20,9003,0
01:30,0,4039,1000,353,232,335,20,2271,8528,2098,-13,8986,0
01:35,0,4001,1000,352,232,335,20,2272,8438,2044,-4,9044,0
01:40,0,3986,1000,349,233,334,20,2271,8430,1851,-6,9007,0
01:45,0,3944,1000,348,233,331,19,2271,8342,2147,-16,8982,0
01:50,0,3949,1001,347,232,329,20,2272,8201,2133,-20,8934,0
01:55,0,3955,1000,349,232,321,20,2272,8112,2114,-17,8902,0
02:00,0,3928,1000,349,232,322,21,2270,8079,2094,-14,8881,0
02:05,0,3926,1001,348,232,322,19,2271,8088,2012,-8,8810,0
02:10,0,3934,1001,346,232,322,19,2270,8262,1833,-5,8796,0
02:15,0,3974,1001,351,232,319,19,2271,8168,1866,-13,8707,0
02:20,0,3992,1000,350,233,319,19,2270,8032,1945,-24,8646,0
02:25,0,3980,1000,349,232,318,19,2271,7939,1927,-23,8669,0
02:30,0,3954,1000,350,233,319,19,2271,7881,1925,-23,8685,0
02:35,0,3944,999,351,232,318,20,2272,7799,1927,-22,8663,0
02:40,0,3907,1000,352,232,319,22,2271,7806,1951,-19,8599,0
02:45,0,3865,1000,353,232,319,21,2271,7743,1948,-16,8579,0
02:50,0,3854,1000,353,232,320,20,2272,7704,1922,-21,8590,0
02:55,0,3823,1000,351,233,320,20,2272,7729,1940,-25,8521,0
03:00,0,3794,1000,350,233,321,19,2271,7760,1941,-21,8431,0
03:05,0,3745,1001,351,233,339,20,2272,7743,1940,-20,8471,0
03:10,0,3715,1001,354,232,358,20,2272,7792,1956,-21,8400,0
03:15,0,3726,999,352,232,360,20,2271,7780,1944,-21,8336,0
03:20,0,3702,1000,351,232,360,19,2271,7824,1967,-3,8234,0
03:25,0,3655,1001,351,233,361,19,2271,7809,1977,-4,8236,0
03:30,0,3616,1001,350,233,361,19,2272,7832,1974,-19,8183,0
03:35,0,3613,1001,351,233,360,19,2272,7871,1976,-7,8137,0
03:40,0,3598,1001,351,234,361,19,2271,7875,1962,-3,8125,0
03:45,0,3588,1000,352,233,361,19,2272,7872,1969,-18,8059,0
03:50,0,3512,999,352,233,361,19,2272,7884,2000,-1,8097,0
03:55,0,3463,1000,352,233,361,19,2272,7963,1797,12,8078,0
04:00,0,3434,999,352,233,361,20,2271,8027,1991,-10,8120,0
04:05,0,3431,1000,354,233,360,21,2271,7870,1967,-14,8203,0
04:10,0,3426,1001,354,233,360,21,2272,7883,1977,5,8284,0
04:15,0,3415,1001,355,233,359,21,2273,7908,1896,-5,8260,0
04:20,0,3382,1002,354,233,359,22,2271,8103,2011,-3,8264,0
04:25,0,3347,1002,353,233,358,22,2273,8056,1919,-2,8336,0
04:30,0,3291,1002,351,233,358,22,2273,8099,1706,1,8419,0
04:35,0,3271,1002,351,232,358,22,2273,8318,1719,1,8403,0
04:40,0,3195,1001,350,232,358,21,2273,8381,1861,-8,8444,0
04:45,0,3124,1001,347,232,358,21,2273,8245,1919,0,8500,0
04:50,0,3053,1001,345,232,363,21,2272,8140,2040,21,8572,0
04:55,0,2993,1001,343,233,364,21,2272,8135,1943,15,8661,0
05:00,0,2917,1001,342,232,363,21,2272,8578,1883,-3,8719,0
05:05,0,2827,1001,346,233,376,21,2272,8702,1880,11,8973,0
05:10,0,2788,1001,348,232,400,21,2272,8808,1910,22,9116,0
05:15,0,2779,999,353,232,399,21,2271,8866,1875,-46,9284,0
05:20,0,2800,998,357,232,397,20,2272,8951,1927,-46,9240,0
05:25,0,2816,1000,358,232,396,20,2272,8868,1893,-12,9346,0
05:30,0,2819,1000,360,232,396,21,2272,8963,1902,-1,9286,0
05:35,0,2799,1002,361,232,399,21,2272,9112,1890,1,9304,0
05:40,0,2796,1002,359,232,399,21,2271,9187,1906,6,9334,0
05:45,0,2752,1001,361,232,400,21,2272,9374,1710,3,9434,0
05:50,0,2664,999,363,232,401,19,2272,9445,1628,1,9511,0
05:55,0,2628,1002,365,233,401,19,2271,9501,1817,-2,9585,0
06:00,0,2559,1003,371,232,401,19,2271,9315,1883,-14,9749,0
06:05,0,2490,1004,371,232,403,19,2271,9203,2234,2,9784,0
06:10,0,2455,1005,374,233,416,19,2271,8924,2536,2,9714,0
06:15,11,2501,1004,373,232,446,19,2271,9038,2280,-1,9613,0
06:20,57,2453,1003,375,232,444,20,2270,8960,2421,-1,9623,0
06:25,134,2416,1003,375,231,444,20,2271,9095,2355,-6,9704,0
06:30,265,2391,1003,377,231,440,19,2272,8819,2528,-4,9668,0
06:35,424,2364,1002,376,231,436,19,2272,8811,2465,20,9706,0
06:40,613,2343,1002,376,232,436,19,2271,8672,2583,5,9645,0
06:45,826,2310,1002,375,232,438,18,2272,8595,2577,-15,9611,0
06:50,1064,2269,1002,376,231,438,18,2271,8518,2557,-16,9591,0
06:55,1319,2228,1001,375,232,437,19,2271,8497,2551,-18,9501,0
07:00,1605,2200,1000,376,231,439,19,2272,8440,2458,-5,9458,0
07:05,1897,2161,1001,376,232,414,20,2272,8447,2410,-6,9481,0
07:10,2215,2089,1000,375,232,403,19,2271,8559,2335,-4,9410,0
07:15,2579,2049,999,376,231,400,19,2271,8768,2176,-7,9320,0
07:20,2900,1993,997,375,231,400,19,2272,8729,2165,7,9329,0
07:25,3250,1940,997,375,231,401,18,2271,8803,2052,-1,9263,0
07:30,3617,1871,998,376,231,400,19,2272,8757,2089,-24,9146,0
07:35,3974,1800,997,378,232,399,17,2271,8564,2106,-3,9195,0
07:40,4363,1746,996,378,231,401,16,2271,8376,2138,-3,9115,0
07:45,4725,1736,996,376,231,403,16,2272,8260,2047,-8,9085,0
07:50,5093,1719,996,374,231,402,16,2271,8154,1988,-13,8996,0
07:55,5489,1677,994,372,230,401,18,2272,8061,1952,-11,8854,0
08:00,5849,1658,995,373,229,402,18,2272,7969,1864,-11,8801,0
08:05,6169,1641,995,376,229,403,18,2272,8119,1517,-5,8826,0
08:10,6461,1596,995,377,227,405,18,2271,8009,1685,-5,8726,0
08:15,6744,1553,994,376,228,405,19,2271,7997,1681,-5,8564,0
08:20,6998,1515,994,377,232,405,19,2271,8031,1548,-3,8441,0
08:25,7227,1492,995,376,232,405,19,2271,8255,1602,-3,8356,0
08:30,7431,1486,994,375,232,405,18,2271,8054,1701,-8,8260,0
08:35,7607,1471,994,377,232,405,18,2271,8236,1514,-3,8209,0
08:40,7784,1494,994,378,222,404,19,2271,8018,1703,-1,8119,0
