Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,4232,927,276,243,426,26,2281,4199,2787,-54,7429,0
00:05,0,4232,926,276,243,428,26,2281,4063,2644,2,7558,0
00:10,0,4218,926,274,243,428,27,2280,3884,2514,31,7746,0
00:15,0,4161,924,272,243,431,27,2280,3978,2472,0,7782,0
00:20,0,4111,922,273,243,430,27,2280,4032,2434,-35,7804,0
00:25,0,4069,923,271,243,430,26,2280,3939,2453,-6,7807,0
00:30,0,4023,924,272,243,430,26,2280,3965,2422,-36,7755,0
00:35,0,3995,925,273,243,428,26,2281,3953,2416,-43,7752,0
00:40,0,3983,925,272,244,427,26,2280,3954,2390,-51,7723,0
00:45,0,3996,925,273,243,430,26,2280,3947,2361,-59,7684,0
00:50,0,4065,925,273,242,428,26,2280,3888,2311,-52,7633,0
00:55,0,4104,925,274,243,426,26,2281,3838,2261,-47,7625,0
01:00,0,4055,926,273,243,427,26,2281,3743,2264,-22,7577,0
01:05,0,3976,926,272,243,428,26,2281,3655,2233,-19,7628,0
01:10,0,3966,925,273,243,429,26,2281,3635,2228,-14,7599,0
01:15,0,3968,924,274,244,429,25,2280,3567,2242,-11,7609,0
01:20,0,3947,924,274,242,425,26,2280,3492,2197,-15,7629,0
01:25,0,3895,925,275,243,429,25,2280,3515,2189,-11,7602,0
01:30,0,3859,924,275,243,429,24,2281,3520,2192,-4,7575,0
01:35,0,3822,925,275,243,427,23,2280,3504,2166,-3,7537,0
01:40,0,3796,925,272,243,428,22,2280,3567,2177,-4,7479,0
01:45,0,3806,926,273,242,424,23,2281,3583,2178,-3,7397,0
01:50,0,3819,926,272,242,426,23,2281,3546,2197,-5,7361,0
01:55,0,3810,926,272,242,429,23,2281,3511,2195,-3,7332,0
02:00,0,3777,926,272,242,429,22,2280,3477,2165,-3,7306,0
02:05,0,3754,925,275,243,427,22,2281,3431,2179,-1,7374,0
02:10,0,3757,925,277,243,430,22,2282,3332,2205,0,7455,0
02:15,0,3728,925,276,242,428,21,2282,3208,2210,0,7577,0
02:20,0,3656,926,277,242,428,21,2281,3189,2225,12,7628,0
02:25,0,3557,925,273,243,429,21,2282,3218,2235,15,7658,0
02:30,0,3498,924,273,243,431,22,2281,3194,2232,18,7708,0
02:35,0,3450,925,275,242,429,21,2281,3267,2218,-3,7654,0
02:40,0,3382,925,272,242,429,24,2281,3327,2190,-19,7714,0
02:45,0,3334,925,272,242,425,23,2282,3319,2205,-3,7760,0
02:50,0,3327,925,271,242,430,24,2282,3238,2187,-8,7778,0
02:55,0,3356,925,269,242,428,23,2281,3199,2104,-12,7785,0
03:00,0,3382,925,269,243,430,21,2281,3158,2044,-6,7877,0
03:05,0,3366,926,270,242,430,22,2282,3212,2055,-11,7873,0
03:10,0,3307,925,272,242,429,23,2281,3237,2152,-2,7817,0
03:15,0,3218,924,272,242,428,25,2281,3245,2186,-2,7819,0
03:20,0,3116,924,274,242,424,25,2282,3299,2178,-2,7823,0
03:25,0,3029,924,274,242,425,25,2281,3387,2204,-2,7827,0
03:30,0,2972,924,273,243,427,23,2282,3403,2220,-5,7846,0
03:35,0,2923,925,274,243,427,23,2281,3399,2219,-2,7915,0
03:40,0,2898,924,274,243,424,23,2281,3398,2215,-2,7964,0
03:45,0,2873,924,273,243,421,23,2280,3403,2219,-2,8001,0
03:50,0,2883,925,274,243,426,22,2281,3397,2206,-4,7996,0
03:55,0,2881,923,274,243,427,22,2280,3370,2196,-3,8025,0
04:00,0,2844,925,275,243,429,21,2281,3387,2241,-2,8062,0
04:05,0,2784,925,277,243,426,22,2280,3457,2367,-3,8005,0
04:10,0,2720,925,277,242,419,24,2279,3462,2488,15,7997,0
04:15,0,2681,926,278,242,423,24,2280,3426,2582,-3,7984,0
04:20,0,2647,925,279,242,422,24,2280,3485,2590,2,7960,0
04:25,0,2597,925,278,242,421,24,2280,3511,2585,1,8031,0
04:30,0,2560,925,277,242,424,23,2280,3537,2598,13,8083,0
04:35,0,2553,926,278,243,423,24,2281,3536,2598,9,8151,0
04:40,0,2551,925,280,242,425,25,2281,3576,2623,10,8163,0
04:45,0,2539,925,281,242,425,25,2281,3583,2606,-1,8185,0
04:50,0,2527,926,278,242,425,25,2282,3602,2607,-1,8215,0
04:55,0,2558,925,278,242,425,25,2282,3705,2594,-21,8233,0
05:00,0,2576,925,276,242,428,24,2282,3826,2534,-44,8283,0
05:05,0,2600,925,277,242,481,25,2282,3826,2717,-6,8344,0
05:10,0,2649,926,279,242,535,26,2282,3626,2937,7,8349,0
05:15,0,2672,926,281,242,533,25,2281,3567,3018,0,8357,0
05:20,0,2728,925,280,242,532,25,2282,3540,3032,-16,8455,0
05:25,0,2740,925,282,242,532,24,2281,3609,3047,-10,8459,0
05:30,0,2742,925,283,242,534,24,2281,3633,3067,-2,8476,0
05:35,0,2773,926,282,243,533,24,2282,3654,3067,-2,8566,0
05:40,0,2804,925,281,242,532,24,2281,3680,3085,0,8581,0
05:45,0,2852,924,280,243,528,23,2282,3694,3075,-3,8569,0
05:50,0,2880,924,279,242,527,23,2282,3634,3032,-6,8620,0
05:55,16,2881,925,283,242,529,23,2282,3623,2991,-7,8714,0
06:00,62,2860,925,290,242,528,21,2282,3608,2953,-7,8859,0
06:05,139,2825,926,291,243,524,21,2283,3660,3131,6,8897,0
06:10,241,2817,923,293,242,540,21,2283,3603,3298,35,8962,0
06:15,370,2798,924,293,242,553,21,2280,3493,3346,54,8941,0
06:20,522,2793,925,292,242,554,22,2280,3493,3365,49,8938,0
06:25,701,2788,925,292,242,555,23,2281,3493,3334,6,8869,0
