Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,3487,928,272,229,438,22,2281,3856,2893,-53,8231,0
00:05,0,3471,928,272,227,437,22,2280,3611,2732,-26,8461,0
00:10,0,3456,928,272,227,435,22,2280,3429,2671,7,8718,0
00:15,0,3426,928,273,227,436,23,2280,3245,2668,6,8880,0
00:20,0,3419,929,273,227,434,22,2280,3025,2671,2,8985,0
00:25,0,3375,929,273,228,441,22,2280,2902,2659,5,9035,0
00:30,0,3375,929,272,227,440,21,2281,2927,2627,-27,8947,0
00:35,0,3355,929,271,227,438,21,2281,2912,2624,-16,8985,0
00:40,0,3354,928,269,228,438,22,2280,2797,2631,-6,8949,0
00:45,0,3314,928,269,229,435,22,2281,2783,2646,2,8918,0
00:50,0,3277,929,271,228,433,22,2281,2706,2649,1,8928,0
00:55,0,3252,929,271,229,434,21,2280,2689,2599,1,8868,0
01:00,0,3236,929,272,229,433,21,2281,2766,2581,0,8770,0
01:05,0,3199,929,272,229,438,22,2280,2820,2653,-1,8623,0
01:10,0,3172,929,274,229,436,22,2280,2821,2586,0,8593,0
01:15,0,3142,930,275,228,437,22,2279,2809,2569,-1,8581,0
01:20,0,3125,930,274,229,433,22,2278,2789,2504,0,8621,0
01:25,0,3084,930,273,228,437,22,2278,2785,2512,-3,8631,0
01:30,0,3058,931,273,229,438,22,2278,2774,2503,-13,8585,0
01:35,0,3051,931,275,228,437,21,2278,2735,2514,-4,8587,0
01:40,0,3057,931,275,228,436,22,2278,2670,2515,-1,8564,0
01:45,0,3042,931,275,228,436,21,2278,2733,2500,-6,8529,0
01:50,0,3026,931,274,228,431,21,2279,2692,2511,1,8531,0
01:55,0,3033,932,276,228,435,21,2278,2669,2494,0,8495,0
02:00,0,3040,932,277,228,438,22,2279,2689,2378,-42,8479,0
02:05,0,3039,932,275,228,436,22,2278,2755,2301,-21,8510,0
02:10,0,3027,933,275,228,435,21,2279,2722,2240,-15,8529,0
02:15,0,3035,933,276,228,440,22,2279,2688,2261,0,8550,0
02:20,0,3062,932,276,228,438,22,2279,2615,2250,-9,8531,0
02:25,0,3094,932,276,228,440,21,2280,2570,2261,-10,8549,0
02:30,0,3139,933,276,228,439,21,2280,2522,2228,-47,8547,0
02:35,0,3162,933,277,228,438,20,2279,2542,2183,-63,8510,0
02:40,0,3172,932,277,228,440,20,2277,2542,2148,-58,8498,0
02:45,0,3178,932,278,228,438,20,2277,2493,2229,-17,8406,0
02:50,0,3168,932,276,228,441,20,2277,2354,2263,-1,8391,0
02:55,0,3162,931,277,228,441,21,2278,2361,2265,-1,8350,0
03:00,0,3166,931,276,228,440,20,2276,2334,2236,-6,8342,0
03:05,0,3163,932,276,228,438,21,2277,2356,2213,-3,8349,0
03:10,0,3147,933,276,228,437,22,2278,2367,2226,-2,8355,0
03:15,0,3119,933,276,228,436,21,2277,2361,2225,-1,8378,0
03:20,0,3092,932,277,228,439,21,2277,2371,2233,5,8386,0
03:25,0,3074,932,276,228,439,21,2277,2371,2231,-1,8405,0
03:30,0,3050,933,276,227,440,21,2276,2379,2229,-1,8424,0
03:35,0,3022,933,275,228,438,21,2277,2426,2235,0,8403,0
03:40,0,2991,932,276,228,436,21,2278,2476,2235,-2,8446,0
03:45,0,2982,933,277,228,437,21,2278,2453,2229,-8,8456,0
03:50,0,2952,932,278,228,436,21,2278,2508,2230,-20,8404,0
03:55,0,2927,933,277,228,435,21,2277,2559,2226,-31,8454,0
04:00,0,2898,932,278,228,432,20,2277,2509,2264,-22,8465,0
04:05,0,2850,933,277,228,435,20,2278,2543,2354,-12,8569,0
04:10,0,2791,933,277,228,432,23,2277,2511,2415,0,8630,0
04:15,0,2747,932,277,228,434,23,2277,2546,2436,17,8669,0
04:20,0,2733,933,276,228,429,22,2277,2593,2424,0,8642,0
