Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-21,4204,745,282,182,333,0,2273,13427,3570,-855,4325,0
00:05,-20,4156,745,283,181,320,0,2273,13273,3466,-163,4045,0
00:10,-20,4189,745,280,180,307,0,2273,13160,3555,-219,4121,0
00:15,-20,4165,744,280,180,303,0,2273,12942,3588,-315,4315,0
00:20,-19,4172,745,281,180,301,0,2273,12694,3606,-282,4419,0
00:25,-19,4175,744,282,180,300,0,2273,12478,3605,-185,4406,0
00:30,-19,4172,743,282,180,300,0,2272,12270,3591,-137,4426,0
00:35,-19,4191,744,282,180,302,0,2273,12108,3604,-98,4346,0
00:40,-19,4212,745,283,180,303,0,2274,11833,3619,-50,4388,0
00:45,-19,4209,745,284,180,302,0,2273,11636,3637,-65,4403,0
00:50,-20,4193,746,284,180,301,0,2274,11427,3633,-33,4398,0
00:55,-19,4173,745,282,180,301,0,2274,11308,3597,-1,4371,0
01:00,-19,4178,745,285,180,300,0,2274,11226,3587,-50,4315,0
01:05,-18,4184,745,285,180,300,0,2271,11025,3622,-62,4389,0
01:10,-18,4166,745,286,180,300,0,2272,10780,3601,-44,4534,0
01:15,-18,4164,746,286,180,301,0,2271,10616,3529,5,4594,0
01:20,-20,4145,746,286,180,302,0,2270,10495,3491,60,4582,0
01:25,-21,4087,746,284,180,301,0,2271,10395,3481,77,4606,0
01:30,-21,4077,746,285,180,301,0,2269,10285,3481,75,4625,0
01:35,-21,4050,746,285,180,301,0,2270,10174,3478,17,4672,0
01:40,-21,4011,746,284,180,301,0,2269,10151,3471,-77,4668,0
01:45,-19,3973,746,285,180,301,0,2270,10156,3475,-118,4590,0
01:50,-18,3981,746,285,180,301,0,2269,10107,3471,-141,4571,0
01:55,-18,4021,746,284,180,301,0,2269,10025,3478,-222,4572,0
02:00,-19,4033,746,285,180,301,0,2268,9938,3465,-261,4607,0
02:05,-20,4053,747,286,180,300,0,2268,9672,3415,-127,4777,0
02:10,-20,4090,747,284,180,302,0,2268,9379,3391,228,4673,0
02:15,-20,4119,747,285,180,301,0,2267,9313,3394,162,4671,0
02:20,-20,4128,747,285,180,300,0,2268,9218,3389,-15,4828,0
02:25,-20,4146,747,284,180,300,0,2269,9165,3377,-145,4915,0
02:30,-20,4178,747,284,180,301,0,2269,9102,3373,-203,4891,0
02:35,-20,4173,747,286,180,302,0,2268,9025,3378,-261,4969,0
02:40,-20,4170,747,284,180,303,0,2269,8920,3379,-244,4957,0
02:45,-20,4160,748,284,180,302,0,2269,8839,3364,-246,4984,0
02:50,-21,4146,748,283,180,302,0,2269,8770,3360,-253,4990,0
02:55,-21,4168,747,280,180,301,0,2269,8688,3346,-257,5000,0
03:00,-21,4191,748,282,180,299,0,2269,8675,3301,-228,4934,0
03:05,-21,4213,748,283,180,301,0,2271,8707,3269,-306,4919,0
03:10,-21,4227,748,282,180,302,0,2270,8707,3238,-236,4857,0
03:15,-21,4255,749,282,180,302,0,2270,8684,3219,-208,4796,0
03:20,-21,4278,748,281,180,302,0,2270,8552,3225,-110,4756,0
03:25,-21,4288,748,281,180,302,0,2271,8514,3199,-91,4731,0
03:30,-21,4292,748,283,180,301,0,2271,8558,3214,-207,4716,0
03:35,-21,4265,748,283,180,303,0,2271,8531,3213,-184,4712,0
03:40,-21,4266,748,280,180,302,0,2271,8499,3198,-218,4756,0
03:45,-21,4265,748,281,180,301,0,2271,8500,3187,-297,4803,0
03:50,-21,4287,748,282,180,301,0,2271,8473,3208,-318,4764,0
03:55,-21,4299,748,282,180,301,0,2271,8448,3210,-337,4780,0
04:00,-21,4285,748,284,180,301,0,2271,8424,3196,-324,4771,0
04:05,-21,4271,748,285,179,302,0,2271,8367,3129,-226,4874,0
04:10,-21,4252,749,284,179,301,0,2272,8272,3117,-147,4989,0
04:15,-21,4217,749,285,179,301,0,2272,8263,3120,-90,4975,0
04:20,-21,4206,749,284,179,302,0,2272,8268,3128,-78,4951,0
04:25,-21,4203,749,285,179,301,0,2272,8275,3108,-31,4916,0
04:30,-21,4213,749,286,179,302,0,2272,8283,3098,-63,4939,0
04:35,-20,4201,749,285,179,301,0,2273,8321,3104,-61,4920,0
04:40,-18,4208,750,283,178,302,0,2271,8344,3110,-82,4951,0
04:45,-18,4251,749,282,178,304,0,2272,8345,3109,-109,4976,0
04:50,-19,4282,750,283,178,304,0,2270,8360,3105,-183,4997,0
04:55,-22,4304,750,286,178,304,0,2271,8324,3020,-108,5041,0
05:00,-21,4309,751,289,178,304,0,2270,8237,2778,45,5275,0
05:05,-20,4294,751,291,179,303,0,2269,8214,2551,166,5541,0
05:10,-20,4292,750,292,180,303,0,2270,8216,2596,305,5505,0
05:15,-20,4258,750,288,180,303,0,2270,8211,2604,371,5556,0
05:20,-20,4267,750,288,179,301,0,2269,8213,2681,444,5454,0
05:25,-20,4258,751,289,179,300,0,2270,8218,2689,650,5293,0
05:30,-19,4220,751,288,179,300,0,2272,8222,2682,587,5377,0
