Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-38,1139,792,197,175,178,-1,2260,11498,1509,-238,5174,0
00:05,-38,1151,794,198,175,178,-1,2260,11489,1443,301,4934,0
00:10,-38,1163,796,197,177,165,-1,2259,11420,1284,781,4759,0
00:15,-39,1167,794,197,176,153,-1,2260,11340,1253,1003,4572,0
00:20,-39,1181,790,199,175,152,-1,2259,11333,1254,947,4584,0
00:25,-39,1204,790,199,176,152,-1,2259,11323,1250,871,4614,0
00:30,-39,1216,790,198,175,151,-1,2259,11326,1242,764,4648,0
00:35,-30,1220,790,197,175,151,-1,2259,11326,1241,699,4647,0
00:40,-39,1225,789,199,175,150,-1,2258,11312,1242,627,4671,0
00:45,-39,1230,789,199,175,150,-1,2258,11293,1244,536,4676,0
00:50,-39,1235,788,199,175,150,-1,2258,11286,1245,487,4631,0
00:55,-40,1225,788,199,175,150,-1,2259,11229,1237,428,4692,0
01:00,-39,1207,787,199,176,150,-1,2258,11123,1173,513,4701,0
01:05,-39,1178,788,200,176,150,-1,2258,11006,1092,498,4951,0
01:10,-40,1164,795,199,176,151,-1,2257,10935,1070,506,5084,0
01:15,-40,1160,790,198,177,152,-1,2258,10935,1055,550,4984,0
01:20,-40,1177,790,198,177,152,-1,2258,10934,1047,548,4942,0
01:25,-44,1211,788,198,177,152,-1,2258,10937,1046,475,4935,0
01:30,-40,1238,788,198,177,152,-1,2258,10927,1039,362,4987,0
01:35,-40,1266,788,200,177,151,-1,2259,10923,1040,192,5092,0
01:40,-40,1283,788,200,177,151,-1,2258,10934,1041,92,5116,0
01:45,-40,1290,787,200,177,151,-1,2258,10947,1039,4,5141,0
01:50,-39,1292,787,197,177,151,-1,2258,10899,1029,-19,5179,0
01:55,-40,1291,787,197,178,150,-1,2259,10875,1033,-111,5232,0
02:00,-38,1288,787,197,177,150,-1,2258,10867,1036,-90,5148,0
02:05,-39,1291,786,198,177,150,-1,2258,10878,1027,-143,5033,0
02:10,-40,1297,786,199,177,150,-1,2258,10897,1031,-136,4858,0
02:15,-40,1294,786,202,177,149,-1,2258,10897,1029,-164,4856,0
02:20,-41,1287,786,201,178,150,-1,2258,10907,1030,-144,4797,0
02:25,-40,1275,787,203,178,147,-1,2257,10916,1034,-248,4817,0
02:30,-39,1281,787,201,178,149,-1,2258,10914,1034,-302,4837,0
02:35,-39,1290,788,203,178,149,-1,2259,10916,1035,-340,4823,0
02:40,-39,1293,788,204,177,150,-1,2258,10923,1040,-372,4804,0
02:45,-39,1296,788,205,177,151,-1,2259,10895,1038,-358,4784,0
02:50,-39,1298,789,207,177,150,-1,2257,10898,1036,-402,4790,0
02:55,-39,1298,789,205,177,150,-1,2258,10929,1038,-439,4764,0
03:00,-40,1294,789,203,177,149,-1,2258,10905,1029,-419,4756,0
03:05,-40,1293,788,205,177,149,-1,2258,10824,1014,-365,4808,0
03:10,-39,1296,788,205,178,148,-1,2258,10735,1009,-220,4748,0
03:15,-39,1307,789,207,178,147,-1,2258,10687,1007,-180,4748,0
03:20,-39,1308,788,207,177,147,-1,2257,10681,1011,-167,4708,0
03:25,-39,1312,788,207,177,146,-1,2258,10729,1006,-163,4650,0
03:30,-39,1314,788,206,177,144,-1,2259,10808,1004,-158,4549,0
03:35,-39,1303,788,207,177,143,-1,2258,10830,1001,-98,4490,0
03:40,-39,1281,788,208,177,145,-1,2257,10833,1006,-17,4413,0
03:45,-40,1276,789,207,177,142,-1,2258,10826,1007,6,4389,0
