Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,4103,975,333,243,383,17,2279,7693,2102,-14,7639,0
00:05,0,4078,976,335,243,346,17,2278,7969,2099,24,7300,0
00:10,0,4037,976,334,241,335,16,2278,8074,2242,0,7021,0
00:15,0,4014,977,334,241,338,17,2278,7851,2261,-5,7063,0
00:20,0,3982,977,334,241,339,16,2278,7423,2259,3,7296,0
00:25,0,3951,978,334,241,337,17,2278,7276,2226,3,7392,0
00:30,0,3902,979,335,241,336,17,2278,7029,2197,21,7545,0
00:35,0,3833,980,334,241,336,17,2278,6929,2163,65,7577,0
00:40,0,3748,979,335,241,336,17,2277,6871,2264,69,7550,0
00:45,0,3674,978,334,241,336,17,2277,6660,2332,78,7660,0
00:50,0,3637,978,333,241,336,17,2277,6500,2341,78,7688,0
00:55,0,3602,978,333,241,320,17,2278,6427,2239,69,7765,0
01:00,0,3578,979,335,240,294,17,2278,6272,2196,16,7911,0
01:05,0,3570,979,334,240,295,17,2277,5912,2018,-18,8370,0
01:10,0,3590,979,333,240,294,17,2277,5641,1921,-5,8717,0
01:15,0,3629,979,335,240,295,17,2277,5435,1884,-47,8883,0
01:20,0,3662,978,335,242,294,17,2277,5282,1854,-75,8998,0
01:25,0,3663,979,335,240,294,17,2277,5191,1795,-75,9028,0
01:30,0,3618,978,335,240,292,17,2277,5184,1811,-69,9000,0
01:35,0,3496,980,335,240,293,17,2278,5008,1848,-18,9082,0
01:40,0,3427,978,335,241,292,17,2276,4853,1871,-2,9121,0
01:45,0,3363,979,335,240,292,17,2278,4874,1854,-55,9138,0
01:50,0,3320,979,336,240,292,18,2277,4870,1827,-66,9152,0
01:55,0,3307,979,336,240,291,17,2278,4808,1797,-42,9144,0
02:00,0,3346,979,336,241,291,18,2277,4638,1687,-15,9198,0
02:05,0,3421,980,336,240,290,17,2277,4523,1572,-12,9266,0
02:10,0,3472,979,336,240,292,18,2277,4437,1492,-11,9340,0
02:15,0,3513,979,335,241,290,18,2277,4311,1491,-11,9374,0
02:20,0,3533,980,337,241,291,18,2278,4195,1503,-11,9375,0
02:25,0,3525,981,337,240,292,17,2278,4134,1539,-10,9347,0
02:30,0,3517,982,337,240,292,17,2279,4047,1576,-8,9347,0
02:35,0,3538,981,335,240,292,17,2278,3916,1593,-7,9339,0
02:40,0,3561,981,336,240,294,18,2278,3884,1604,-5,9279,0
02:45,0,3593,980,337,241,293,17,2278,3853,1580,-8,9238,0
02:50,0,3593,981,337,240,294,17,2278,3865,1607,-5,9153,0
02:55,0,3594,981,335,241,296,17,2278,3852,1604,-5,9110,0
03:00,0,3581,980,335,241,294,18,2278,3858,1601,-3,9104,0
03:05,0,3585,981,336,240,296,18,2279,3841,1637,-6,9119,0
03:10,0,3622,981,335,241,297,18,2278,3825,1667,-7,9095,0
03:15,0,3668,981,337,241,298,18,2279,3814,1650,-14,9031,0
03:20,0,3755,982,335,240,297,17,2278,3767,1589,-11,9019,0
03:25,0,3778,980,331,241,296,17,2279,3804,1573,-13,8945,0
03:30,0,3765,981,331,241,295,18,2279,3810,1562,-13,8900,0
03:35,0,3723,982,333,241,297,17,2279,3839,1536,-10,8899,0
03:40,0,3693,982,332,240,297,17,2278,3874,1562,-8,8849,0
03:45,0,3623,983,332,241,296,17,2279,3898,1590,-7,8833,0
03:50,0,3561,982,331,241,296,17,2278,3918,1612,-5,8824,0
03:55,0,3519,982,333,241,296,17,2279,3907,1615,-4,8874,0
04:00,0,3482,982,335,241,298,17,2279,3899,1650,-10,8917,0
04:05,0,3483,982,339,242,296,17,2279,3847,1637,-3,9054,0
04:10,0,3386,983,338,241,296,17,2279,3886,1658,-1,9129,0
04:15,0,3287,983,338,242,296,17,2279,3890,1674,4,9256,0
04:20,0,3254,982,338,241,295,17,2279,3912,1692,19,9239,0
04:25,0,3173,982,337,242,294,17,2278,4008,1703,2,9277,0
04:30,0,3101,982,337,241,292,17,2278,4062,1721,-2,9320,0
04:35,0,3041,982,337,242,292,17,2278,4119,1731,13,9384,0
04:40,0,3020,982,337,241,290,16,2279,4221,1737,13,9393,0
04:45,0,3043,982,338,242,289,17,2278,4334,1723,-1,9282,0
04:50,0,3028,982,341,242,296,17,2279,4437,1704,-17,9275,0
04:55,0,2966,982,341,242,294,17,2278,4569,1702,-33,9305,0
05:00,0,2930,982,339,242,293,17,2278,4643,1688,-10,9345,0
05:05,0,2892,981,340,242,296,18,2279,4730,1854,-3,9389,0
05:10,0,2875,983,342,242,298,18,2279,4711,1894,-1,9546,0
05:15,0,2863,984,346,242,328,18,2279,4636,1836,20,9709,0
05:20,0,2856,983,346,242,337,18,2278,4417,1906,87,9927,0
05:25,0,2856,984,344,242,337,18,2279,4400,2021,87,9917,0
05:30,0,2855,984,346,242,331,17,2278,4474,2070,71,9832,0
05:35,0,2815,984,346,242,336,17,2279,4631,2042,-12,9828,0
05:40,0,2770,984,347,242,339,17,2279,4874,2042,-19,9743,0
05:45,0,2746,984,349,242,332,17,2280,4848,2044,-35,9788,0
05:50,15,2706,983,351,242,341,19,2280,4770,2061,-20,9879,0
05:55,66,2641,984,353,242,347,19,2279,4843,2061,-42,9866,0
06:00,154,2599,984,351,242,353,18,2280,4887,2022,-29,9776,0
06:05,284,2568,984,355,242,353,18,2279,4851,1997,-7,9932,0
06:10,451,2524,983,355,242,352,17,2279,4848,1969,-11,10080,0
06:15,641,2485,983,349,242,354,18,2279,4747,2066,-10,10125,0
06:20,859,2429,985,352,241,355,17,2279,4651,2071,-8,10122,0
06:25,1119,2364,984,353,242,355,17,2279,4620,2032,-10,10085,0
06:30,1381,2326,984,350,242,356,18,2281,4554,1981,-10,10038,0
06:35,1696,2273,984,364,242,353,18,2280,4549,1968,-8,9962,0
06:40,2005,2205,982,395,243,352,18,2279,4563,2035,-8,9869,0
06:45,2321,2155,983,396,242,351,17,2279,4406,2074,-6,9803,0
06:50,2667,2115,982,398,242,350,17,2279,4305,2013,-7,9728,0
06:55,3011,2079,983,399,244,348,17,2280,4190,1954,-8,9681,0
07:00,3337,2044,982,402,241,316,18,2279,4192,1937,-11,9470,0
07:05,3680,2018,981,400,242,304,18,2280,4200,2055,-14,9347,0
07:10,4049,1978,980,395,242,301,18,2279,4027,2179,-13,9236,0
07:15,4477,1938,979,399,242,299,17,2280,3860,2185,-13,9122,0
07:20,4906,1894,974,401,241,298,18,2280,3695,2161,-15,9071,0
07:25,5302,1860,962,402,241,298,18,2279,3631,2191,-11,8892,0
07:30,5679,1825,961,405,242,299,17,2280,3532,2158,-13,8701,0
07:35,6059,1807,961,403,242,299,17,2280,3500,2135,-13,8504,0
07:40,6400,1759,960,406,240,299,16,2279,3498,2142,-13,8327,0
07:45,6700,1709,961,404,240,299,16,2280,3507,2211,-13,8030,0
07:50,6971,1666,961,404,240,299,16,2279,3518,2245,-8,7771,0
07:55,7246,1633,960,404,240,299,16,2278,3468,2249,-17,7562,0
08:00,7497,1604,959,404,239,300,16,2279,3516,2219,-12,7416,0
08:05,7756,1565,960,406,240,300,16,2279,3444,2102,-15,7460,0
08:10,7928,1540,959,405,239,301,17,2279,3506,2094,-8,7441,0
08:15,8085,1497,958,406,239,299,18,2280,3540,2094,-8,7356,0
