Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,2013,992,311,232,179,21,2272,7980,1570,26,6615,0
00:05,0,1978,992,313,232,185,21,2273,8057,1535,54,6502,0
00:10,0,1938,992,313,232,191,22,2272,8132,1455,57,6593,0
00:15,0,1906,992,313,233,192,20,2272,8198,1431,57,6607,0
00:20,0,1908,991,311,233,192,20,2272,8222,1390,41,6573,0
00:25,0,1906,991,313,232,192,20,2272,8269,1297,11,6560,0
00:30,0,1930,991,312,232,192,19,2273,8285,1267,-14,6524,0
00:35,0,1957,991,311,233,192,20,2272,8270,1244,-24,6473,0
00:40,0,1966,992,312,233,195,22,2272,8234,1210,-28,6454,0
00:45,0,1960,991,312,232,195,22,2272,8219,1217,-10,6370,0
00:50,0,1946,991,313,231,197,22,2272,8188,1222,-16,6347,0
00:55,0,1835,991,311,231,197,22,2271,8240,1236,10,6307,0
01:00,0,1795,991,312,231,195,22,2272,8233,1237,40,6218,0
01:05,0,1792,990,312,231,196,22,2270,8220,1223,24,6221,0
01:10,0,1791,991,312,231,195,22,2271,8197,1212,42,6211,0
01:15,0,1807,991,311,231,194,23,2271,8265,1098,39,6179,0
01:20,0,1834,991,310,231,194,22,2271,8580,923,22,6223,0
01:25,0,1833,991,311,231,193,23,2271,8581,894,11,6256,0
01:30,0,1834,991,310,231,194,22,2272,8425,880,14,6338,0
01:35,0,1829,991,309,231,193,21,2271,8409,931,25,6259,0
01:40,0,1835,990,310,231,190,22,2271,8347,917,35,6221,0
01:45,0,1821,992,310,231,190,22,2273,8320,864,26,6287,0
01:50,0,1813,991,309,231,190,21,2272,8338,828,-10,6326,0
01:55,0,1792,992,312,230,189,23,2271,8391,838,-15,6275,0
02:00,0,1781,991,312,230,188,22,2272,8399,847,-13,6248,0
02:05,0,1807,990,311,230,189,22,2272,8364,837,4,6221,0
02:10,0,1822,990,312,230,188,23,2271,8425,880,-4,6126,0
02:15,0,1837,991,313,230,188,24,2273,8399,843,-6,6122,0
02:20,0,1827,990,311,230,188,23,2273,8421,808,-21,6139,0
02:25,0,1832,990,311,230,188,24,2273,8441,805,-16,6105,0
