Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-24,3128,787,270,183,256,0,2261,15251,3469,910,4521,0
00:05,-25,3138,788,269,184,254,0,2261,14699,3465,1630,4399,0
00:10,-25,3162,789,266,184,255,0,2262,14482,3451,2024,4180,0
00:15,-25,3169,788,266,184,254,0,2261,14411,3371,1979,4140,0
00:20,-26,3170,788,268,184,254,0,2261,14376,3361,1745,4272,0
00:25,-25,3142,788,271,183,254,0,2262,14360,3332,1591,4290,0
00:30,-24,3081,788,274,183,254,0,2262,14338,3342,1469,4311,0
00:35,-24,3022,788,280,183,253,0,2262,14272,3308,1494,4281,0
00:40,-24,3008,787,280,184,242,0,2263,14220,3284,1453,4247,0
00:45,-24,2998,787,282,183,242,0,2263,14216,3272,1385,4174,0
00:50,-25,2972,788,284,183,242,0,2262,14223,3284,1237,4124,0
00:55,-25,2934,789,285,184,243,0,2262,14203,3268,999,4259,0
01:00,-25,2911,788,289,184,244,0,2262,14203,3227,801,4371,0
01:05,-24,2898,788,292,183,244,0,2263,14225,3163,1136,3942,0
01:10,-24,2865,788,292,183,246,0,2263,14246,3123,1042,3940,0
01:15,-24,2785,788,292,183,246,0,2263,14263,3116,806,4057,0
01:20,-23,2686,788,295,184,246,0,2262,14256,3105,604,4185,0
01:25,-23,2560,788,295,183,247,0,2263,14238,3077,485,4372,0
01:30,-23,2509,789,294,183,245,0,2263,14226,3058,416,4411,0
01:35,-23,2455,789,292,183,244,0,2264,14187,3052,338,4469,0
01:40,-23,2385,790,295,183,242,0,2264,14079,3064,192,4637,0
01:45,-23,2353,791,296,183,241,0,2263,14017,3055,77,4702,0
01:50,-23,2344,791,296,183,242,0,2263,13957,3039,79,4676,0
01:55,-23,2319,791,296,183,241,0,2264,13888,3035,54,4693,0
02:00,-23,2293,791,295,183,241,0,2265,13831,3000,18,4760,0
02:05,-23,2278,791,295,183,241,0,2265,13724,2992,-49,4931,0
02:10,-23,2280,791,297,183,243,0,2264,13675,3007,-147,5007,0
02:15,-23,2299,791,299,183,243,0,2262,13589,3009,-39,4864,0
02:20,-22,2314,791,300,183,243,0,2263,13490,3013,-58,4850,0
02:25,-22,2316,791,299,183,243,0,2264,13431,3012,-188,4953,0
02:30,-22,2311,790,300,183,242,0,2263,13404,3005,-350,5044,0
02:35,-23,2317,791,301,183,241,0,2263,13325,3015,-396,5061,0
02:40,-22,2308,791,303,183,241,0,2265,13184,3008,-407,5104,0
02:45,-22,2290,792,304,183,241,0,2264,13075,3006,-369,5054,0
02:50,-22,2298,792,307,183,241,0,2264,13017,3016,-380,4973,0
02:55,-22,2281,792,307,183,241,0,2265,12995,3002,-490,5001,0
03:00,-22,2284,791,309,183,241,0,2264,13005,2969,-468,4919,0
03:05,-22,2312,791,309,183,241,0,2264,13001,2831,-280,4912,0
03:10,-21,2397,791,306,182,241,0,2265,12876,2771,-198,4837,0
03:15,-22,2442,791,307,183,241,0,2265,12773,2768,8,4634,0
03:20,-22,2465,791,310,183,242,0,2264,12602,2781,-37,4743,0
03:25,-21,2478,792,309,183,243,0,2264,12463,2790,-122,4859,0
03:30,-22,2519,792,308,183,244,0,2265,12430,2775,-167,4899,0
03:35,-22,2531,791,307,183,244,0,2264,12437,2760,-197,4868,0
03:40,-22,2554,791,309,183,243,0,2264,12412,2767,-207,4839,0
03:45,-22,2558,792,308,184,243,0,2264,12385,2761,-256,4835,0
03:50,-22,2567,792,309,183,243,0,2264,12371,2754,-292,4838,0
03:55,-22,2578,793,309,183,242,0,2265,12341,2737,-398,4905,0
04:00,-22,2591,795,311,183,241,0,2265,12350,2670,-470,4936,0
04:05,-21,2605,795,309,183,242,0,2265,12368,2613,-437,4935,0
04:10,-21,2573,795,308,182,241,0,2264,12283,2615,-420,5028,0
04:15,-21,2523,796,309,183,241,0,2265,12187,2590,-281,4989,0
04:20,-21,2458,797,309,183,242,0,2265,12165,2600,-155,4861,0
04:25,-21,2418,797,309,182,242,0,2265,12175,2602,-150,4841,0
04:30,-21,2388,796,307,182,242,0,2265,12193,2597,-237,4854,0
04:35,-22,2315,796,307,182,242,0,2265,12252,2603,-259,4860,0
04:40,-22,2255,796,307,182,244,0,2266,12191,2603,-282,4961,0
04:45,-22,2276,796,308,182,244,0,2265,12092,2605,-254,4966,0
04:50,-22,2258,796,308,182,244,0,2267,12041,2600,-244,5010,0
04:55,-22,2227,796,309,182,244,0,2266,12045,2619,-240,4987,0
05:00,-22,2184,794,310,182,243,0,2265,12044,2649,-255,5057,0
05:05,-22,2182,796,312,182,243,0,2266,12023,2820,-179,4898,0
05:10,-22,2190,796,314,182,245,0,2266,11922,2942,-132,4907,0
05:15,-22,2232,796,314,182,245,0,2266,11743,2953,81,4789,0
05:20,-22,2264,796,315,182,245,0,2266,11640,2960,125,4800,0
05:25,-22,2278,798,315,182,245,0,2266,11595,2962,85,4836,0
05:30,-22,2282,797,315,182,243,0,2267,11589,2970,4,4917,0
05:35,-22,2255,797,315,181,244,0,2266,11600,2969,11,4923,0
05:40,-22,2254,797,315,181,246,0,2267,11591,2961,-8,4946,0
05:45,-19,2185,798,318,182,247,0,2267,11555,2974,-21,4986,0
05:50,-12,2173,797,318,181,247,0,2266,11498,2970,-34,4980,0
05:55,11,2117,798,321,182,247,0,2266,11403,2960,3,5056,0
06:00,71,2217,798,322,182,247,0,2266,11412,2909,53,4925,0
06:05,185,2286,800,325,182,247,0,2265,11499,2801,31,4859,0
06:10,338,2289,801,327,182,247,0,2265,11521,2716,-92,4926,0
06:15,568,2280,801,330,182,248,0,2264,11411,2766,-57,4662,0
06:20,822,2215,802,331,182,248,0,2265,11255,2768,-102,4629,0
06:25,1125,2212,803,332,182,248,0,2265,11092,2770,-226,4593,0
06:30,1341,2247,803,333,182,246,0,2266,11057,2761,-348,4449,0
06:35,1557,2198,803,333,181,246,0,2265,10989,2705,-427,4455,0
06:40,1807,2106,803,333,181,248,0,2266,10863,2617,-433,4469,0
06:45,2056,1996,801,333,181,248,0,2266,10809,2594,-605,4562,0
06:50,2285,1937,803,331,181,248,0,2265,10634,2667,-770,4596,0
06:55,2643,1908,803,329,181,249,0,2266,10385,2737,-797,4433,0
07:00,3201,1864,803,329,181,249,0,2266,10054,2794,-825,4201,0
07:05,3734,1787,803,331,181,248,0,2265,9332,2873,-1141,4708,0
07:10,4202,1690,803,333,181,249,0,2265,8799,2914,-864,4646,0
07:15,4771,1589,803,332,181,249,0,2266,8660,2911,-823,4264,0
07:20,5243,1499,802,331,182,248,0,2267,8576,2911,-954,4086,0
07:25,5590,1455,801,331,181,248,0,2265,8501,2917,-1004,3866,0
07:30,6224,1492,801,333,181,246,0,2265,8466,2900,-1311,3573,0
07:35,6739,1480,801,333,181,245,0,2265,8362,2902,-1762,3612,0
07:40,6860,1448,801,333,181,245,0,2266,8360,2912,-1809,3562,0
07:45,7279,1404,800,333,181,245,0,2265,8188,2853,-1757,3467,0
07:50,7806,1346,799,333,181,246,0,2265,8049,2803,-2088,3544,0
07:55,8444,1330,798,330,181,246,0,2264,8008,2719,-2452,3417,0
08:00,8807,1360,798,332,181,246,0,2265,8141,2653,-2896,3466,0
08:05,9111,1373,796,332,181,246,0,2265,8431,2507,-3576,3726,0
08:10,9340,1384,797,333,181,247,0,2266,8632,2490,-3882,3598,0
08:15,9428,1353,795,333,181,248,0,2265,8713,2501,-3955,3513,0
08:20,9414,1353,793,330,181,249,0,2266,8568,2494,-3770,3589,0
08:25,9655,1396,793,328,181,248,0,2265,8405,2488,-3778,3388,0
08:30,9795,1477,792,328,181,249,0,2266,8307,2489,-3900,3339,0
08:35,10217,1528,791,326,181,249,0,2265,8187,2433,-4049,3197,0
08:40,10669,1482,791,329,182,249,0,2266,8145,2375,-4378,3152,0
08:45,10854,1390,790,328,182,249,0,2266,8151,2324,-4224,2950,0
08:50,10807,1305,789,328,182,249,0,2265,8168,2311,-4016,2984,0
08:55,11111,1188,785,324,182,250,0,2266,8195,2299,-3909,2646,0
09:00,11696,1128,785,324,182,248,0,2265,8228,2294,-4215,2372,0
09:05,11995,995,784,326,182,247,0,2266,8339,2378,-4703,2490,0
09:10,12331,899,789,324,182,247,0,2265,8370,2404,-5004,2550,0
09:15,12439,830,789,325,182,247,0,2266,8280,2343,-4885,2497,0
09:20,12375,736,788,325,182,247,0,2265,8161,2402,-4519,2472,0
09:25,12705,704,788,325,182,247,0,2265,8119,2343,-4598,2347,0
09:30,12833,697,787,324,182,247,0,2266,8139,2337,-4535,2286,0
09:35,13103,683,788,325,182,247,0,2266,8145,2369,-4789,2230,0
09:40,13199,669,787,326,182,246,0,2266,8148,2365,-4645,2048,0
09:45,13688,624,787,326,182,247,0,2266,8138,2340,-5051,2095,0
09:50,13499,597,787,326,182,247,0,2265,8166,2385,-4904,2094,0
09:55,13475,585,786,326,182,248,0,2265,8189,2376,-4725,1923,0
10:00,13425,627,786,321,182,249,0,2265,8219,2417,-4514,1738,0
10:05,13603,712,785,323,182,249,0,2263,8265,2482,-4789,1741,0
10:10,13649,812,785,325,182,247,0,2264,8423,2595,-4878,1779,0
10:15,13428,841,784,325,182,248,0,2264,8405,2635,-4620,1768,0
10:20,12575,862,783,325,182,249,0,2263,8407,2669,-4287,2265,0
10:25,11950,878,783,324,182,249,0,2264,8413,2628,-3883,2501,0
10:30,11531,916,782,324,182,250,0,2263,8545,2554,-3025,2109,0
10:35,11544,1084,783,323,182,249,0,2265,8760,2493,-3068,1512,0
10:40,11647,1140,782,322,181,252,0,2264,8913,2501,-3134,1217,0
10:45,12073,1209,782,324,181,254,0,2264,8988,2525,-3503,973,0
10:50,12360,1265,783,324,181,256,0,2264,9059,2533,-3629,734,0
10:55,12539,1318,782,324,181,256,0,2264,9197,2518,-4096,777,0
11:00,12720,1366,782,322,181,259,0,2264,9236,2487,-4015,479,0
11:05,13316,1346,782,323,182,258,0,2265,9271,2543,-4194,164,0
11:10,13507,1301,782,324,182,256,0,2264,9207,2593,-4198,182,0
11:15,13457,1268,781,324,182,257,0,2264,9055,2571,-3806,83,0
11:20,13583,1260,781,323,182,255,0,2264,8846,2593,-3628,31,0
11:25,13956,1308,781,322,182,255,0,2265,8912,2514,-3393,-559,0
11:30,13865,1366,780,322,182,255,0,2264,9013,2425,-3373,-388,0
11:35,14006,1366,780,324,181,254,0,2265,9125,2388,-3545,-483,0
11:40,14009,1309,780,325,182,256,0,2264,9251,2382,-3450,-493,0
11:45,14198,1234,779,325,182,257,0,2264,9275,2372,-3413,-549,0
11:50,14603,1240,778,325,182,258,0,2265,9287,2369,-3635,-716,0
11:55,14871,1299,777,325,182,258,0,2265,9193,2370,-3832,-773,0
12:00,14852,1310,776,323,182,257,0,2265,9229,2367,-3904,-832,0
12:05,14629,1351,776,325,182,257,0,2264,9015,2455,-4035,-447,0
12:10,14400,1381,773,324,183,258,0,2263,8837,2541,-3603,-485,0
12:15,14104,1381,774,324,183,258,0,2265,8957,2574,-2998,-864,0
12:20,14025,1372,774,323,183,258,0,2263,9023,2586,-2737,-1061,0
12:25,14300,1374,774,325,183,258,0,2264,9113,2512,-2529,-1477,0
12:30,14152,1419,774,326,185,258,0,2263,9238,2440,-2345,-1510,0
12:35,14185,1464,774,325,186,258,0,2263,9285,2389,-2484,-1455,0
12:40,14551,1505,773,325,187,258,0,2263,9209,2375,-2621,-1601,0
12:45,14834,1538,773,325,186,259,0,2262,9197,2399,-2900,-1671,0
12:50,14967,1588,773,325,186,257,0,2263,9223,2402,-2991,-1729,0
12:55,15007,1644,773,327,186,257,0,2263,9112,2423,-2880,-1791,0
13:00,15080,1740,773,325,186,259,0,2262,8956,2426,-2601,-1859,0
13:05,15106,1808,773,323,185,260,0,2262,8799,2470,-2654,-1644,0
13:10,15302,1865,772,324,185,259,0,2262,8705,2554,-2392,-1771,0
13:15,15662,1937,772,319,185,259,0,2262,8653,2583,-2648,-1766,0
13:20,15593,2030,771,322,185,257,0,2261,8505,2554,-3050,-1094,0
13:25,15520,2045,771,323,185,257,0,2261,8245,2506,-2637,-1095,0
13:30,15052,2078,771,323,185,258,0,2261,8236,2412,-2327,-856,0
13:35,14891,2063,772,323,185,257,0,2261,8395,2371,-1840,-1152,0
13:40,14567,2016,771,324,185,257,0,2261,8629,2374,-1385,-1274,0
13:45,14615,2045,770,324,185,256,0,2262,8791,2409,-942,-1766,0
13:50,14514,2094,770,324,185,257,0,2262,8824,2418,-784,-1819,0
