Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-20,2193,736,204,162,198,1,2275,4968,2774,117,6982,0
00:05,-19,2045,736,205,163,198,2,2273,5066,2776,603,6978,0
00:10,-20,1918,737,204,162,200,1,2273,5222,2778,1021,6761,0
00:15,-19,1822,736,205,162,200,1,2273,5354,2791,1254,6452,0
00:20,-19,1714,737,205,162,200,1,2274,5490,2812,1349,6321,0
00:25,-19,1610,737,205,162,200,1,2274,5602,2784,1196,6421,0
00:30,-19,1566,737,205,163,200,0,2273,5659,2752,1056,6462,0
00:35,-20,1541,737,206,162,200,0,2273,5686,2749,944,6511,0
00:40,-19,1511,737,207,161,200,1,2273,5716,2786,915,6438,0
00:45,-19,1486,737,206,160,201,1,2273,5719,2791,821,6492,0
00:50,-19,1481,737,203,160,201,1,2274,5707,2779,754,6508,0
00:55,-19,1440,737,204,161,200,1,2274,5701,2750,754,6485,0
01:00,-19,1371,738,204,161,199,1,2275,5701,2733,701,6524,0
01:05,-20,1369,738,208,161,200,1,2274,5710,2708,812,6429,0
01:10,-20,1417,738,206,160,200,1,2274,5710,2670,850,6333,0
01:15,-21,1440,738,205,160,200,1,2274,5734,2700,677,6355,0
01:20,-21,1465,738,205,160,200,1,2274,5777,2697,539,6346,0
01:25,-20,1523,738,205,161,200,1,2274,5824,2700,340,6343,0
01:30,-21,1603,737,205,161,200,1,2276,5825,2709,112,6300,0
01:35,-21,1653,738,204,161,200,1,2274,5799,2727,30,6281,0
01:40,-21,1677,737,204,160,200,1,2275,5817,2732,-39,6243,0
01:45,-21,1688,738,207,161,199,1,2276,5858,2702,-92,6219,0
01:50,-21,1679,737,209,160,200,2,2276,5869,2708,-94,6153,0
01:55,-21,1718,737,208,161,199,2,2275,5855,2732,-93,6094,0
02:00,-21,1710,737,203,160,199,2,2275,5857,2746,-175,6121,0
02:05,-20,1669,738,203,161,199,2,2275,5916,2767,-242,6156,0
02:10,-20,1627,738,206,161,199,2,2275,6015,2755,-209,6062,0
