Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,3812,854,306,229,507,20,2286,4920,2349,-52,7925,0
00:05,0,3796,855,304,229,471,21,2285,4689,2128,-36,8253,0
00:10,0,3775,852,311,230,458,20,2285,4558,2028,-36,8566,0
00:15,0,3758,851,313,230,454,20,2284,4521,2111,-27,8447,0
00:20,0,3753,849,316,229,458,21,2284,4651,2110,-23,8129,0
00:25,0,3764,850,315,230,458,20,2285,4813,1868,-19,8277,0
00:30,0,3762,850,315,230,458,21,2286,4872,1724,-27,8306,0
00:35,0,3741,850,315,230,454,21,2287,4853,1675,-20,8362,0
00:40,0,3719,850,318,230,452,21,2286,4793,1641,-12,8354,0
00:45,0,3698,849,318,230,455,21,2286,4772,1692,-6,8220,0
00:50,0,3694,849,317,230,460,21,2287,4736,1688,-5,8142,0
00:55,0,3672,849,308,231,455,21,2286,4817,1648,-5,8034,0
01:00,0,3686,849,296,231,448,21,2286,4837,1616,-2,7957,0
01:05,0,3703,849,280,231,455,21,2286,4698,1683,1,7987,0
01:10,0,3717,850,277,231,455,21,2287,4580,1778,1,7921,0
01:15,0,3703,850,276,230,458,21,2286,4637,1824,1,7703,0
01:20,0,3719,849,276,230,458,22,2286,4413,1855,1,7768,0
01:25,0,3740,850,269,230,458,21,2287,4225,1929,10,7863,0
01:30,0,3720,849,270,231,457,21,2285,4147,1877,-14,7887,0
01:35,0,3737,849,271,231,457,21,2285,4092,1827,2,7987,0
01:40,0,3772,849,271,230,454,21,2285,4078,1801,2,7940,0
01:45,0,3827,850,271,231,448,21,2285,4077,1754,2,7834,0
01:50,0,3868,849,271,231,454,21,2283,4144,1753,2,7704,0
01:55,0,3893,850,270,231,447,21,2284,4118,1780,2,7578,0
02:00,0,3908,850,271,231,455,21,2284,4142,1851,2,7455,0
02:05,0,3901,848,272,231,448,21,2284,4145,1936,1,7332,0
02:10,0,3870,850,271,232,450,21,2285,4096,1949,2,7356,0
02:15,0,3831,851,271,232,453,21,2283,4131,1960,30,7270,0
02:20,0,3816,851,270,232,456,21,2283,4112,1984,67,7276,0
02:25,0,3819,850,271,232,458,20,2282,4117,1977,66,7262,0
02:30,0,3791,851,271,232,460,20,2283,4091,1958,34,7327,0
02:35,0,3746,851,270,232,456,20,2282,4039,1924,-15,7380,0
02:40,0,3701,851,272,232,460,20,2283,4094,1901,-27,7426,0
02:45,0,3644,852,271,231,459,20,2283,4119,1931,-5,7406,0
02:50,0,3595,852,271,231,454,20,2282,4159,1934,-7,7425,0
02:55,0,3591,852,272,231,457,20,2282,4140,1922,-24,7390,0
03:00,0,3588,851,270,231,460,20,2283,4116,1902,-33,7495,0
03:05,0,3579,852,271,231,458,20,2284,4099,1904,-31,7518,0
03:10,0,3555,851,271,231,458,20,2284,4065,1918,-28,7493,0
03:15,0,3558,851,271,231,459,20,2284,4023,1889,-31,7532,0
03:20,0,3559,851,272,231,458,20,2283,4019,1895,-11,7568,0
03:25,0,3518,851,272,231,458,20,2283,3995,1906,-9,7586,0
03:30,0,3512,851,270,230,457,19,2284,4077,1880,-6,7469,0
03:35,0,3466,850,270,230,455,19,2284,3996,1829,-8,7628,0
03:40,0,3414,850,263,230,456,20,2284,4004,1890,-5,7683,0
03:45,0,3375,850,270,231,458,20,2284,4003,1899,-6,7650,0
03:50,0,3356,851,270,231,459,20,2285,3978,1887,-6,7699,0
03:55,0,3309,852,271,230,459,19,2285,3971,1841,-7,7808,0
04:00,0,3248,851,271,230,458,19,2285,3903,1867,-6,7983,0
04:05,0,3222,851,270,230,458,20,2284,3882,1900,-5,8120,0
04:10,0,3225,851,270,230,461,20,2284,3739,1882,-5,8217,0
04:15,0,3227,850,269,230,455,19,2285,3694,1793,-5,8336,0
04:20,0,3216,849,267,230,457,20,2285,3742,1739,-6,8456,0
04:25,0,3225,849,269,230,456,20,2286,3812,1751,-5,8421,0
04:30,0,3237,850,275,231,451,20,2284,3810,1818,-5,8334,0
04:35,0,3210,850,274,232,453,20,2285,3776,1861,-5,8420,0
04:40,0,3185,850,269,231,452,20,2284,3777,1887,-5,8459,0
04:45,0,3140,850,270,231,454,21,2284,3865,1902,-5,8515,0
04:50,0,3116,850,272,231,454,21,2285,3882,1919,-5,8596,0
04:55,0,3096,848,277,231,455,20,2284,3902,1957,-5,8651,0
05:00,0,3055,850,280,231,458,20,2285,4042,1988,-5,8556,0
05:05,0,3021,849,283,231,485,20,2284,4286,2080,-5,8440,0
05:10,0,2999,850,287,231,565,21,2285,4189,2209,-4,8487,0
05:15,0,2976,851,289,231,564,21,2285,4142,2271,4,8612,0
05:20,0,2895,850,290,231,561,21,2284,4209,2295,8,8624,0
05:25,0,2820,850,294,231,568,21,2284,4507,2347,39,8460,0
05:30,0,2762,849,299,232,566,20,2285,4599,2362,-6,8462,0
05:35,0,2690,850,306,233,567,21,2285,4803,2396,-7,8497,0
05:40,0,2628,850,306,232,565,21,2284,4871,2395,-7,8613,0
05:45,0,2571,850,304,232,566,21,2285,4945,2402,-6,8646,0
05:50,0,2541,851,306,232,561,21,2285,4998,2395,-21,8650,0
05:55,0,2500,849,308,232,565,21,2286,5116,2354,-65,8703,0
06:00,3,2446,849,310,232,565,21,2285,5166,2315,-25,8793,0
06:05,31,2400,848,316,232,561,22,2284,5095,2216,-2,9119,0
06:10,102,2296,851,319,233,580,22,2285,5297,2321,18,9232,0
06:15,212,2213,851,321,232,586,22,2285,5201,2462,50,9166,0
06:20,349,2165,852,321,232,590,22,2286,5199,2512,53,9147,0
06:25,530,2163,851,320,231,593,22,2285,5144,2526,19,9082,0
06:30,734,2142,852,321,230,593,22,2286,5057,2521,32,9077,0
06:35,955,2040,851,321,230,591,21,2284,5003,2528,41,9183,0
06:40,1225,1911,851,322,229,595,21,2285,4955,2645,54,9171,0
06:45,1532,1826,850,321,230,587,21,2285,4812,2629,5,9115,0
06:50,1852,1777,850,322,229,594,21,2285,4734,2598,0,9157,0
