Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural Gas,Large Hydro,Batteries,Imports,Other
00:00,-57,4753,790,309,158,296,2,2259,12162,3700,-736,5706,0
00:05,-57,4759,790,309,158,297,2,2258,11929,3618,-264,5663,0
00:10,-57,4750,790,309,158,296,2,2258,11654,3652,29,5595,0
00:15,-57,4738,791,308,158,292,1,2259,11521,3635,88,5505,0
00:20,-57,4714,791,309,158,291,2,2259,11513,3647,38,5430,0
00:25,-57,4685,791,310,158,292,2,2258,11514,3642,-121,5487,0
00:30,-57,4679,791,309,158,292,2,2258,11494,3615,-234,5498,0
00:35,-57,4678,791,311,158,292,2,2259,11270,3618,-309,5642,0
00:40,-57,4691,792,310,158,293,2,2258,11077,3609,-267,5621,0
00:45,-57,4643,792,311,158,292,2,2258,11000,3603,-298,5624,0
00:50,-57,4623,792,309,158,292,1,2258,10949,3586,-340,5587,0
00:55,-57,4579,792,310,158,292,1,2258,10830,3585,-384,5636,0
01:00,-57,4595,792,313,158,292,1,2258,10728,3569,-359,5572,0
01:05,-57,4610,792,311,158,293,2,2256,10600,3590,-166,5355,0
01:10,-58,4645,792,307,157,294,1,2258,10453,3569,-132,5353,0
01:15,-58,4651,792,309,157,294,1,2257,10380,3535,-213,5363,0
01:20,-58,4671,793,311,157,293,2,2257,10297,3532,-268,5320,0
01:25,-58,4672,792,311,157,293,1,2258,10172,3524,-321,5366,0
01:30,-59,4680,792,309,157,292,1,2258,10067,3518,-423,5435,0
01:35,-59,4678,792,308,157,292,1,2257,9929,3489,-446,5511,0
01:40,-59,4670,793,308,158,291,1,2257,9728,3490,-453,5602,0
01:45,-58,4654,793,309,158,291,1,2257,9583,3495,-444,5619,0
01:50,-58,4646,793,310,158,291,1,2257,9412,3512,-455,5648,0
01:55,-58,4636,793,310,158,291,1,2257,9158,3498,-468,5810,0
02:00,-58,4647,793,312,158,291,1,2256,9062,3483,-472,5802,0
02:05,-58,4651,793,311,158,292,1,2256,9265,3285,-310,5496,0
02:10,-58,4638,793,309,158,293,1,2256,9289,3225,-308,5459,0
02:15,-58,4646,793,309,158,294,1,2256,9223,3213,-318,5434,0
02:20,-58,4650,794,310,158,293,1,2256,9085,3204,-371,5511,0
02:25,-58,4623,794,307,158,293,1,2257,8945,3198,-357,5561,0
02:30,-58,4590,794,308,158,292,1,2257,8792,3199,-330,5624,0
02:35,-57,4559,794,308,158,293,2,2256,8481,3209,-370,5942,0
02:40,-57,4538,794,308,158,293,1,2255,8199,3196,-294,6113,0
02:45,-58,4487,795,308,158,293,1,2258,8075,3198,-218,6095,0
02:50,-59,4483,795,309,158,292,1,2257,8028,3208,-181,6005,0
02:55,-59,4461,795,311,158,292,2,2257,7995,3218,-157,5932,0
03:00,-59,4440,794,313,158,292,2,2256,8071,3221,-236,5930,0
03:05,-59,4433,794,311,158,293,2,2256,8319,3222,-170,5634,0
