Time,Solar,Wind,Geothermal,Biomass,Biogas,Small hydro,Coal,Nuclear,Natural gas,Large hydro,Batteries,Imports,Other
00:00,0,2501,955,372,244,300,17,2284,6453,2820,-16,9453,0
00:05,0,2466,950,369,244,300,18,2284,6497,2625,9,9435,0
00:10,0,2437,949,366,244,301,17,2284,6523,2562,67,9400,0
00:15,0,2398,950,366,244,302,16,2284,6328,2541,77,9431,0
00:20,0,2392,949,367,244,302,17,2284,6183,2560,70,9480,0
00:25,0,2385,949,370,244,302,17,2284,6086,2711,-33,9415,0
00:30,0,2387,949,370,243,301,16,2284,5970,2576,-70,9424,0
00:35,0,2368,949,370,243,301,16,2285,5955,2528,-55,9387,0
00:40,0,2326,950,371,244,301,16,2283,5832,2508,-45,9409,0
00:45,0,2301,950,371,244,300,16,2284,5778,2505,-43,9397,0
00:50,0,2273,952,371,244,300,17,2284,5726,2589,-43,9252,0
00:55,0,2237,951,371,244,301,18,2284,5593,2570,-37,9286,0
01:00,0,2208,952,368,244,301,18,2285,5614,2547,-15,9137,0
01:05,0,2171,952,369,244,301,18,2284,5531,2534,-12,9160,0
01:10,0,2132,951,368,244,302,17,2285,5549,2527,-13,9111,0
01:15,0,2099,950,367,244,302,17,2285,5612,2526,-13,8965,0
01:20,0,2079,951,365,244,301,17,2284,5593,2532,-13,8935,0
01:25,0,2058,952,367,244,302,17,2286,5532,2489,-13,8983,0
01:30,0,2030,953,368,244,302,16,2285,5497,2449,-13,9002,0
01:35,0,2006,951,369,244,302,16,2285,5438,2443,-13,9024,0
01:40,0,1974,952,373,244,301,18,2285,5376,2441,-13,9022,0
01:45,0,1966,951,372,244,300,17,2285,5281,2441,-16,9051,0
01:50,0,1951,951,373,244,301,17,2286,5196,2443,-13,9056,0
01:55,0,1941,951,369,244,286,17,2285,5139,2444,-13,9077,0
02:00,0,1927,952,370,244,261,17,2286,5070,2440,-13,9067,0
02:05,0,1884,953,369,244,261,17,2285,4968,2391,-10,9131,0
02:10,0,1836,952,365,244,262,17,2285,4967,2390,-9,9167,0
02:15,0,1791,951,366,244,261,16,2285,4836,2363,-7,9263,0
02:20,0,1744,945,367,244,260,16,2285,4769,2378,-8,9302,0
02:25,0,1729,946,367,244,260,16,2285,4742,2380,-7,9291,0
02:30,0,1711,946,368,244,259,16,2285,4735,2387,-7,9253,0
02:35,0,1677,946,369,244,259,15,2285,4650,2379,-11,9301,0
02:40,0,1654,947,372,245,259,16,2285,4643,2378,-7,9314,0
02:45,0,1628,947,371,245,260,16,2284,4620,2383,-6,9342,0
02:50,0,1604,947,371,245,260,15,2285,4657,2373,-5,9315,0
02:55,0,1561,948,370,245,260,15,2285,4634,2363,-4,9333,0
03:00,0,1513,948,370,245,260,15,2285,4642,2330,-2,9363,0
03:05,0,1478,955,373,245,260,16,2284,4712,2262,-2,9297,0
03:10,0,1454,955,373,245,262,15,2284,4730,2268,1,9268,0
03:15,0,1452,955,372,245,261,16,2284,4699,2265,1,9264,0
03:20,0,1451,955,371,245,260,16,2284,4670,2266,0,9251,0
03:25,0,1439,955,371,245,261,16,2284,4658,2275,1,9244,0
03:30,0,1414,956,370,245,260,17,2285,4647,2272,2,9262,0
03:35,0,1375,955,371,245,260,16,2283,4681,2276,1,9267,0
03:40,0,1327,955,372,245,260,17,2284,4724,2274,2,9276,0
03:45,0,1298,954,371,244,262,17,2284,4750,2273,2,9277,0
03:50,0,1274,954,372,244,261,17,2285,4758,2276,2,9304,0
03:55,0,1258,954,371,244,260,17,2284,4766,2279,1,9299,0
04:00,0,1234,954,372,243,261,17,2284,4725,2292,0,9324,0
04:05,0,1186,952,368,244,260,17,2284,4795,2264,-4,9301,0
04:10,0,1145,953,366,244,259,18,2283,4825,2366,-7,9278,0
04:15,0,1103,952,366,244,260,18,2283,4885,2387,-6,9254,0
04:20,0,1052,953,368,244,260,17,2285,4962,2383,-4,9253,0
04:25,0,1002,953,369,244,260,17,2284,5013,2380,-2,9322,0
04:30,0,969,952,367,245,259,17,2285,5083,2378,-4,9331,0
04:35,0,920,953,365,245,260,17,2284,5167,2387,-1,9338,0
04:40,0,878,953,361,245,260,17,2284,5204,2384,-3,9354,0
04:45,0,850,953,360,245,261,17,2284,5265,2386,-1,9488,0
