Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,122,160,3926,9,3331,9
00:05,123,159,3950,8,3296,9
00:10,122,159,3849,8,3299,9
00:15,123,159,3738,9,3293,9
00:20,122,158,3705,9,3282,9
00:25,121,156,3671,10,3276,9
00:30,121,157,3642,10,3292,9
00:35,120,156,3662,10,3267,9
00:40,120,157,3633,9,3276,9
00:45,120,157,3584,8,3275,9
00:50,120,157,3535,9,3242,9
00:55,114,157,3543,9,3189,9
01:00,116,158,3536,10,3135,9
01:05,116,159,3456,9,3162,9
01:10,116,159,3358,9,3226,9
01:15,117,160,3289,9,3244,9
01:20,118,161,3187,9,3283,9
01:25,118,162,3075,9,3310,9
01:30,118,160,2980,8,3314,9
01:35,118,162,2969,9,3262,9
01:40,118,161,2931,9,3242,9
01:45,119,160,2963,8,3188,9
01:50,118,160,2963,8,3148,9
01:55,118,161,2926,9,3132,9
02:00,119,162,2932,9,3114,9
02:05,120,161,2917,9,3107,9
02:10,121,162,2890,9,3183,9
02:15,122,161,2917,8,3182,9
02:20,122,162,2925,8,3134,9
02:25,122,163,2902,9,3128,9
02:30,123,163,2898,9,3095,9
02:35,123,162,2893,9,3096,9
02:40,123,161,2896,9,3074,9
02:45,123,162,2904,9,3078,9
02:50,122,162,2894,9,3086,9
02:55,122,162,2892,10,3091,9
03:00,122,162,2913,10,3103,9
03:05,122,162,2926,10,3120,9
03:10,122,162,2924,8,3108,9
03:15,122,162,2900,8,3142,9
03:20,122,162,2875,10,3155,9
03:25,122,162,2889,9,3164,9
03:30,122,162,2886,10,3170,9
03:35,122,162,2900,9,3170,9
03:40,122,161,2897,9,3199,9
03:45,122,162,2909,10,3214,9
03:50,122,160,2914,10,3244,9
03:55,122,161,2920,10,3273,9
04:00,123,162,2932,9,3288,9
04:05,123,162,2980,10,3273,9
04:10,123,163,3010,9,3245,9
04:15,123,162,2985,10,3258,9
04:20,123,163,2974,10,3286,9
04:25,124,165,2984,9,3307,9
04:30,124,165,2988,10,3314,9
04:35,124,164,2995,10,3321,9
04:40,123,165,3004,10,3337,9
04:45,124,164,3028,10,3346,9
04:50,124,165,3042,10,3366,9
04:55,123,165,3014,10,3431,9
05:00,123,165,3010,10,3487,9
05:05,123,166,3072,10,3434,9
05:10,123,168,3122,10,3362,9
05:15,123,167,3093,10,3363,9
05:20,123,168,3075,10,3416,9
05:25,123,168,3074,10,3468,9
05:30,123,169,3077,10,3499,9
05:35,123,169,3130,10,3512,9
05:40,123,170,3172,10,3446,9
05:45,123,170,3091,10,3426,9
05:50,123,169,3155,9,3424,8
05:55,123,168,3302,9,3402,9
06:00,122,172,3344,9,3485,9
06:05,122,173,3268,8,3643,9
06:10,121,174,3264,7,3838,9
06:15,121,175,3263,9,3943,9
06:20,121,174,3291,9,4002,9
06:25,121,173,3352,8,4001,9
06:30,121,175,3438,9,4004,9
06:35,120,174,3476,9,4008,9
06:40,120,172,3491,9,4044,9
06:45,120,171,3483,9,4058,9
06:50,121,171,3494,8,4061,9
06:55,120,172,3505,8,4070,9
07:00,120,172,3512,9,4055,9
07:05,120,171,3506,9,4037,9
07:10,120,171,3566,9,3969,9
07:15,120,172,3560,9,3913,9
07:20,121,173,3536,8,3877,9
07:25,121,172,3545,8,3829,9
07:30,121,172,3570,9,3723,9
07:35,121,173,3562,8,3652,9
07:40,120,172,3494,8,3600,9
07:45,120,172,3414,8,3483,9
07:50,120,171,3312,8,3401,9
07:55,119,173,3194,9,3379,9
08:00,120,173,3135,9,3312,9
08:05,120,174,3135,9,3218,9
08:10,120,171,3182,9,3160,9
08:15,121,173,3286,9,3125,9
08:20,121,175,3262,9,3072,9
08:25,121,175,3203,9,2966,9
08:30,120,175,3185,9,2821,9
08:35,121,176,3133,9,2779,9
08:40,121,178,3132,9,2695,9
08:45,122,179,3235,9,2751,9
08:50,122,179,3239,8,2706,9
08:55,122,180,3198,9,2709,9
09:00,122,179,3208,9,2674,9
09:05,123,182,3190,9,2674,9
09:10,123,181,3176,9,2710,9
09:15,122,180,3259,9,2697,9
09:20,123,180,3245,9,2666,9
09:25,122,180,3262,10,2611,9
09:30,123,179,3265,10,2591,9
09:35,124,180,3269,10,2570,9
09:40,124,178,3298,10,2543,9
09:45,123,177,3311,10,2560,9
09:50,122,180,3316,10,2554,9
09:55,120,179,3324,10,2523,9
10:00,120,180,3318,10,2543,9
10:05,120,183,3313,10,2554,9
10:10,123,184,3339,10,2572,9
10:15,123,184,3333,9,2606,9
10:20,124,182,3339,9,2625,9
10:25,124,183,3362,9,2643,9
10:30,124,182,3357,11,2657,9
10:35,122,182,3409,11,2617,9
10:40,120,183,3458,11,2640,9
10:45,119,182,3499,9,2617,9
10:50,119,181,3511,9,2564,9
10:55,119,180,3554,10,2477,9
11:00,120,179,3610,9,2404,9
11:05,119,177,3672,9,2298,9
11:10,119,177,3629,9,2118,9
11:15,119,177,3617,9,2097,9
11:20,119,177,3671,9,2072,8
11:25,117,176,3427,9,2094,8
11:30,117,175,3377,10,2150,8
11:35,118,176,3406,8,2170,8
11:40,118,177,3402,9,2236,9
11:45,118,179,3371,10,2309,9
11:50,118,180,3345,10,2380,9
11:55,119,181,3406,9,2380,9
12:00,119,181,3483,10,2340,9
12:05,119,181,3603,11,2217,9
12:10,118,181,3655,11,2131,9
12:15,117,178,3629,11,2161,8
12:20,117,180,3613,11,2208,9
12:25,118,179,3606,12,2224,8
12:30,118,178,3627,11,2234,9
12:35,119,178,3651,11,2245,8
