Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,112,122,4283,12,2375,8
00:05,112,122,4295,13,2346,8
00:10,111,121,4223,12,2365,8
00:15,110,121,4252,12,2368,8
00:20,110,121,4220,12,2370,8
00:25,111,121,4288,13,2477,8
00:30,111,121,4308,13,2518,9
00:35,111,121,4269,13,2497,8
00:40,111,121,4279,13,2444,8
00:45,111,120,4305,12,2405,8
00:50,111,120,4323,13,2384,8
00:55,111,120,4315,13,2343,8
01:00,111,121,4296,13,2348,8
01:05,111,121,4269,12,2332,8
01:10,111,121,4194,12,2378,8
01:15,111,121,4134,12,2352,8
01:20,111,120,4138,12,2341,8
01:25,111,121,4191,12,2272,8
01:30,111,120,4202,12,2219,8
01:35,111,120,4202,12,2196,8
01:40,111,120,4193,12,2178,8
01:45,110,120,4189,12,2164,8
01:50,110,121,4205,12,2140,8
01:55,111,121,4221,12,2147,8
02:00,111,121,4219,12,2149,8
02:05,111,121,4176,12,2177,8
02:10,110,120,4100,12,2189,8
02:15,109,119,4097,12,2148,8
02:20,109,119,4145,12,2097,8
02:25,110,119,4184,12,2065,8
02:30,110,119,4184,12,2031,8
02:35,109,119,4180,12,2022,8
02:40,109,119,4159,12,2016,8
02:45,109,118,4147,12,2015,8
02:50,109,119,4158,12,1979,8
02:55,109,119,4162,13,1980,8
03:00,109,119,4167,13,1970,8
03:05,109,120,4151,12,1985,8
03:10,109,119,4122,12,2024,8
03:15,109,120,4141,12,2019,8
03:20,109,120,4164,13,1999,8
03:25,109,120,4168,12,1982,8
03:30,109,120,4173,12,1982,8
03:35,109,120,4183,12,1990,8
03:40,108,120,4181,13,2017,8
03:45,108,120,4182,12,2025,8
03:50,109,120,4179,12,2025,8
03:55,108,119,4174,11,2030,8
04:00,108,119,4168,12,2033,8
04:05,108,119,4167,12,2046,8
04:10,108,119,4141,12,2102,8
04:15,108,119,4123,12,2160,8
04:20,108,119,4112,11,2207,8
04:25,109,119,4154,11,2190,8
04:30,109,119,4167,11,2203,8
04:35,108,119,4185,11,2174,8
04:40,109,120,4224,11,2184,8
04:45,109,120,4238,11,2173,8
04:50,109,120,4250,11,2173,8
04:55,108,120,4260,12,2186,8
05:00,109,120,4244,11,2242,8
05:05,108,121,4268,11,2232,8
05:10,109,122,4286,12,2302,8
05:15,110,123,4227,12,2359,8
05:20,109,123,4247,12,2342,8
05:25,109,125,4304,12,2344,8
05:30,110,124,4317,12,2398,8
05:35,110,126,4370,13,2414,8
05:40,111,125,4265,12,2365,8
05:45,110,125,4258,12,2364,8
05:50,110,126,4358,12,2334,8
05:55,111,126,4382,12,2366,8
06:00,111,126,4429,13,2374,8
06:05,110,128,4474,12,2417,9
06:10,110,129,4437,6,2462,9
06:15,110,129,4379,4,2565,9
06:20,111,129,4450,3,2582,9
06:25,111,130,4582,2,2601,9
06:30,112,131,4663,3,2606,9
06:35,112,131,4765,3,2565,9
06:40,112,132,4856,3,2590,9
06:45,112,131,4938,3,2565,9
06:50,112,131,4963,2,2567,9
06:55,113,132,5011,2,2595,9
07:00,113,133,5098,2,2583,9
07:05,113,133,5185,2,2602,9
07:10,113,133,5261,2,2654,9
07:15,113,132,5222,2,2661,9
07:20,112,131,5222,3,2628,9
07:25,113,132,5288,2,2598,9
07:30,113,131,5284,3,2580,9
07:35,112,132,5299,3,2516,9
07:40,112,133,5239,4,2565,9
07:45,111,132,5135,3,2539,9
07:50,111,131,5119,3,2477,9
07:55,110,132,5111,2,2469,9
08:00,110,130,5108,3,2360,9
08:05,110,131,5088,4,2315,9
08:10,110,129,5177,4,2306,9
08:15,110,131,5229,4,2262,9
08:20,110,131,5201,2,2159,9
08:25,110,131,5187,2,2144,9
08:30,109,130,5165,2,2136,9
08:35,110,131,5066,3,2169,9
08:40,109,130,4885,3,2191,9
08:45,108,129,4834,4,2153,9
08:50,108,128,4741,4,2073,9
08:55,108,128,4689,5,2062,9
09:00,108,127,4636,5,2001,9
09:05,109,129,4629,5,1953,9
09:10,109,129,4589,5,2039,9
09:15,110,128,4634,5,2038,9
09:20,110,126,4642,5,1974,9
09:25,110,126,4571,5,1980,9
09:30,109,126,4563,4,1905,9
09:35,110,126,4509,5,1893,9
09:40,110,126,4473,5,1841,9
09:45,110,124,4405,5,1721,9
09:50,109,123,4436,7,1691,9
09:55,110,121,4381,9,1607,9
10:00,110,121,4361,11,1601,9
10:05,109,119,4257,11,1605,9
10:10,109,119,4229,14,1575,9
10:15,109,120,4197,14,1596,9
10:20,110,121,4132,14,1569,9
10:25,110,121,4024,14,1530,9
10:30,109,121,3986,13,1557,9
10:35,110,122,3996,14,1611,9
10:40,110,124,3903,14,1628,9
10:45,109,122,3862,13,1654,9
10:50,109,123,3838,13,1603,9
10:55,109,123,3898,13,1529,9
11:00,109,122,3896,12,1467,9
11:05,109,122,3892,13,1395,9
11:10,109,122,3942,13,1393,9
11:15,110,124,3982,12,1368,9
11:20,110,124,3943,12,1374,9
11:25,109,124,3876,12,1318,9
11:30,110,124,3839,12,1373,9
11:35,110,125,3826,12,1488,9
11:40,111,125,3762,13,1582,9
11:45,111,125,3760,13,1616,9
11:50,112,125,3759,13,1558,9
11:55,111,125,3730,13,1467,9
12:00,111,124,3733,13,1513,9
12:05,111,125,3774,13,1456,9
12:10,112,125,3813,13,1365,9
12:15,111,125,3742,14,1318,9
12:20,112,126,3702,15,1335,9
12:25,112,126,3621,14,1356,9
12:30,112,127,3543,14,1391,9
12:35,113,127,3560,14,1370,9
12:40,113,127,3534,13,1382,9
12:45,113,128,3505,13,1360,9
12:50,113,128,3547,13,1300,9
12:55,113,128,3633,13,1177,9
13:00,113,128,3548,12,1220,9
13:05,113,129,3469,13,1266,9
13:10,113,129,3414,13,1238,9
13:15,113,128,3425,13,1196,9
13:20,113,128,3406,13,1242,9
13:25,113,128,3376,13,1199,9
13:30,113,127,3387,13,1238,9
13:35,113,128,3388,14,1210,9
13:40,113,127,3381,14,1233,9
13:45,113,127,3388,14,1245,9
13:50,113,128,3372,14,1207,9
13:55,113,127,3347,14,1149,9
14:00,113,126,3348,15,1105,9
14:05,113,126,3377,13,1036,9
14:10,113,125,3313,14,977,9
14:15,113,126,3289,14,929,9
14:20,113,125,3264,13,912,9
14:25,113,124,3234,14,914,9
14:30,112,125,3314,13,914,9
14:35,112,124,3338,14,935,9
14:40,112,123,3302,15,944,9
14:45,112,123,3283,16,947,9
14:50,112,123,3276,16,883,9
14:55,112,124,3229,17,894,9
15:00,113,122,3222,18,897,9
15:05,110,122,3204,18,822,9
15:10,110,121,3198,18,791,9
15:15,111,122,3199,17,772,9
15:20,112,122,3189,18,814,9
15:25,107,122,3164,17,842,9
15:30,104,121,3127,17,900,9
15:35,104,122,3151,17,897,9
15:40,104,123,3169,15,905,9
15:45,104,122,3219,15,914,9
15:50,104,123,3233,15,995,9
15:55,104,121,3212,15,1034,9
16:00,104,123,3230,15,978,9
16:05,104,125,3306,15,944,9
16:10,104,127,3293,14,959,9
16:15,103,128,3285,14,911,9
16:20,104,127,3280,15,1027,9
16:25,103,127,3322,14,969,9
16:30,103,127,3345,14,1032,9
16:35,104,126,3272,14,1081,9
16:40,104,126,3301,13,1094,9
16:45,104,127,3318,14,1127,9
16:50,104,127,3342,15,1169,9
16:55,104,127,3412,14,1308,9
17:00,104,126,3530,13,1258,9
17:05,104,126,3513,13,1271,9
17:10,104,126,3360,13,1319,9
17:15,105,125,3325,14,1365,9
17:20,105,126,3436,13,1359,9
17:25,105,128,3646,14,1343,9
17:30,106,129,3725,15,1491,9
17:35,104,126,3770,14,1557,9
17:40,104,126,3840,14,1583,9
17:45,104,125,3872,15,1748,9
17:50,104,126,3879,15,1920,9
17:55,104,126,3949,14,2056,9
18:00,103,125,3957,14,2222,9
18:05,103,126,4041,14,2322,9
18:10,103,125,4233,14,2157,9
18:15,103,125,4210,15,2163,9
18:20,103,125,4226,14,2255,9
18:25,102,123,4274,13,2399,9
18:30,101,122,4346,13,2509,9
18:35,101,123,4442,15,2584,9
18:40,101,123,4544,15,2646,9
18:45,102,123,4575,14,2706,9
18:50,102,123,4690,14,2686,9
18:55,102,123,4856,14,2724,9
19:00,102,123,4924,13,2775,9
19:05,103,124,5022,13,2757,9
19:10,103,125,5138,14,2668,9
19:15,103,125,5128,14,2687,9
19:20,103,125,5151,14,2678,9
19:25,103,125,5248,13,2621,9
19:30,103,125,5262,14,2601,9
19:35,103,124,5300,14,2600,9
19:40,103,125,5308,14,2561,9
19:45,103,124,5334,13,2545,9
19:50,102,125,5335,13,2539,9
19:55,103,125,5348,14,2574,9
20:00,103,125,5351,13,2572,9
20:05,103,125,5398,13,2513,9
20:10,103,125,5395,13,2548,9
20:15,103,125,5354,13,2594,9
20:20,102,125,5310,13,2590,9
20:25,102,124,5229,13,2624,9
20:30,103,124,5209,13,2633,9
20:35,102,124,5151,13,2623,9
20:40,102,124,5063,13,2649,9
20:45,102,124,5125,13,2594,9
20:50,102,124,5175,14,2562,9
20:55,102,124,5151,14,2558,9
21:00,101,123,5135,15,2575,9
21:05,102,123,5130,14,2599,9
21:10,102,123,5186,13,2721,9
21:15,102,123,5269,13,2667,9
21:20,101,124,5259,13,2632,9
21:25,101,122,5148,14,2691,9
21:30,101,122,5135,14,2657,9
21:35,101,122,5103,13,2638,9
21:40,100,122,5010,13,2640,9
21:45,100,121,4973,13,2621,9
21:50,100,120,4981,13,2560,9
21:55,100,119,4967,14,2515,9
22:00,100,120,4957,14,2464,9
22:05,100,120,4898,14,2453,9
22:10,100,118,4819,13,2502,9
22:15,100,117,4855,13,2469,9
22:20,100,115,4802,14,2481,9
22:25,100,115,4727,14,2492,9
22:30,99,114,4691,14,2506,9
22:35,100,115,4660,14,2511,9
22:40,99,115,4572,13,2527,9
22:45,98,114,4559,14,2471,9
22:50,98,113,4526,14,2450,9
22:55,98,113,4470,14,2435,9
23:00,98,113,4425,13,2418,9
23:05,98,113,4414,13,2389,9
23:10,98,113,4392,14,2365,9
23:15,98,112,4293,13,2354,8
23:20,98,111,4274,13,2335,8
23:25,98,111,4149,13,2369,8
23:30,97,110,4086,13,2372,8
23:35,97,110,4048,13,2354,8
23:40,98,111,3962,13,2319,8
23:45,98,110,3911,13,2226,8
23:50,98,110,3904,13,2216,8
23:55,98,110,3865,13,2224,8
