Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,123,119,3061,15,2850,9
00:05,122,120,3081,15,2821,9
00:10,122,120,3049,15,2819,9
00:15,123,118,3080,15,2749,9
00:20,124,117,3068,15,2721,9
00:25,124,117,3046,15,2723,9
00:30,124,117,3028,15,2723,9
00:35,124,116,3001,15,2710,9
00:40,124,117,2968,15,2715,9
00:45,124,117,2965,14,2709,9
00:50,124,118,2963,15,2699,9
00:55,124,117,2944,14,2678,9
01:00,124,118,2935,15,2633,9
01:05,124,118,2919,14,2634,9
01:10,124,118,3060,14,2620,9
01:15,123,118,3084,14,2559,9
01:20,122,118,3085,15,2502,9
01:25,122,119,3088,14,2480,9
01:30,122,119,3082,15,2472,9
01:35,122,120,3052,15,2489,9
01:40,122,120,3052,14,2492,9
01:45,122,120,3026,15,2500,9
01:50,122,119,3025,14,2484,9
01:55,123,119,3020,15,2462,9
02:00,123,120,3014,14,2446,9
02:05,123,119,3011,14,2443,9
02:10,123,116,2987,14,2480,9
02:15,123,115,2985,14,2462,9
02:20,123,116,2981,14,2453,9
02:25,123,118,2947,14,2428,9
02:30,122,120,2921,15,2417,9
02:35,121,115,2915,14,2408,9
02:40,121,116,2917,14,2387,9
02:45,121,115,2911,14,2386,9
02:50,121,115,2916,14,2353,9
02:55,121,114,2905,14,2341,9
03:00,121,111,2902,14,2349,9
03:05,122,111,2916,15,2352,9
03:10,123,110,2914,14,2363,9
03:15,123,109,2890,14,2397,9
03:20,123,111,2867,15,2401,9
03:25,123,108,2857,15,2404,9
03:30,123,107,2850,14,2399,9
03:35,123,108,2857,15,2392,9
03:40,122,108,2858,15,2388,9
03:45,122,109,2863,15,2384,9
03:50,123,109,2864,15,2386,9
03:55,123,109,2869,15,2385,9
04:00,123,110,2878,15,2370,9
04:05,123,110,2860,14,2397,9
04:10,121,109,2872,14,2439,9
04:15,121,112,2888,14,2456,9
04:20,121,115,2894,14,2446,9
04:25,121,115,2893,15,2464,9
04:30,121,116,2906,14,2472,9
04:35,122,114,2907,14,2475,9
04:40,122,113,2956,14,2492,9
04:45,122,114,2971,15,2481,9
04:50,122,115,2970,15,2466,9
04:55,122,118,2976,15,2467,9
05:00,122,118,2980,15,2460,9
05:05,122,119,2983,15,2443,9
05:10,122,118,2988,15,2453,9
05:15,122,116,2990,14,2477,9
05:20,122,116,2996,14,2484,9
05:25,122,117,3001,14,2493,9
05:30,123,118,3003,14,2498,9
05:35,123,118,3021,14,2502,9
05:40,123,120,3035,14,2522,9
05:45,123,119,3046,14,2539,9
05:50,124,119,3069,14,2528,9
05:55,124,121,3090,14,2546,9
06:00,124,122,3091,14,2578,9
06:05,123,121,3059,14,2646,9
06:10,124,120,3039,14,2740,9
06:15,124,120,2967,14,2851,9
06:20,124,120,2955,14,2910,9
06:25,124,120,2995,14,2928,9
06:30,123,119,3022,14,2921,9
06:35,123,118,3046,14,2907,9
06:40,124,118,3093,14,2916,9
06:45,124,119,3105,13,2973,9
06:50,124,119,3100,12,2995,9
06:55,124,120,3119,14,3024,9
07:00,124,122,3131,14,3044,9
07:05,124,122,3153,14,3014,9
07:10,124,123,3130,14,3053,9
07:15,124,122,3103,15,3035,9
07:20,124,122,3121,15,2975,9
07:25,124,119,3160,15,2880,9
07:30,124,120,3185,14,2801,9
07:35,124,121,3183,14,2744,9
07:40,124,122,3154,14,2641,9
07:45,123,121,3076,15,2515,9
07:50,123,122,2974,15,2444,9
07:55,125,124,2895,15,2343,9
08:00,125,122,2852,15,2233,9
08:05,125,122,2745,15,2121,9
08:10,125,122,2701,15,2085,9
08:15,125,119,2677,15,1923,9
08:20,124,119,2595,15,1779,9
08:25,124,121,2447,14,1753,9
08:30,125,122,2331,15,1627,9
08:35,127,126,2222,15,1508,9
08:40,127,127,2122,15,1322,9
08:45,128,128,2046,15,1197,9
08:50,129,127,2002,15,1108,9
08:55,129,127,1931,15,1051,9
09:00,129,127,1890,15,954,9
09:05,129,127,1848,16,837,9
09:10,129,129,1783,16,801,9
09:15,130,130,1659,16,715,9
09:20,132,129,1632,16,640,9
09:25,132,127,1617,16,528,9
09:30,132,125,1583,15,458,9
09:35,132,125,1605,15,376,9
09:40,131,125,1572,15,306,9
09:45,131,124,1540,15,223,9
09:50,131,126,1495,16,167,9
09:55,131,125,1450,15,129,9
10:00,132,126,1375,15,124,9
10:05,131,124,1360,15,52,9
