Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,116,128,1822,6,3766,8
00:05,116,129,1822,6,3759,8
00:10,116,130,1782,6,3787,8
00:15,117,130,1754,7,3763,8
00:20,116,130,1782,6,3736,8
00:25,116,131,1776,6,3731,8
00:30,116,131,1726,7,3692,8
00:35,116,130,1730,6,3678,8
00:40,117,131,1748,7,3685,8
00:45,117,131,1693,6,3670,9
00:50,117,132,1656,6,3665,9
00:55,117,132,1628,6,3662,9
01:00,116,131,1607,6,3614,9
01:05,116,131,1585,7,3580,8
01:10,112,131,1540,7,3579,8
01:15,112,131,1485,7,3622,8
01:20,112,131,1462,7,3630,8
01:25,112,132,1456,7,3620,8
01:30,112,131,1457,7,3616,8
01:35,112,131,1463,7,3589,8
01:40,112,131,1516,7,3509,8
01:45,112,131,1542,7,3454,8
01:50,113,131,1528,7,3429,8
01:55,113,132,1509,7,3405,8
02:00,112,133,1487,7,3427,9
02:05,113,132,1455,7,3450,9
02:10,113,133,1415,7,3525,9
02:15,113,133,1367,7,3527,9
02:20,113,132,1384,7,3489,9
02:25,113,133,1352,7,3461,9
02:30,113,133,1353,7,3454,9
02:35,113,132,1358,7,3425,9
02:40,113,131,1331,7,3441,9
02:45,114,132,1318,7,3460,9
02:50,116,131,1314,7,3450,9
02:55,116,131,1305,7,3458,9
03:00,117,131,1294,7,3445,9
03:05,117,131,1275,7,3482,9
03:10,117,131,1283,7,3481,9
03:15,117,130,1283,7,3491,9
03:20,117,130,1275,7,3472,9
03:25,117,131,1268,6,3456,9
03:30,116,132,1275,6,3450,9
03:35,117,132,1275,7,3456,9
03:40,113,132,1282,6,3460,9
03:45,113,133,1286,6,3463,9
03:50,113,132,1284,6,3456,9
03:55,113,132,1291,6,3440,9
04:00,113,132,1315,6,3450,9
04:05,113,133,1336,7,3448,9
04:10,113,134,1319,7,3460,9
04:15,113,134,1281,7,3502,9
04:20,113,135,1272,7,3500,9
04:25,112,134,1271,7,3495,9
04:30,112,133,1262,7,3524,9
04:35,112,132,1276,7,3538,9
04:40,113,132,1321,7,3555,9
04:45,112,132,1357,8,3567,9
04:50,112,132,1372,8,3547,9
04:55,112,132,1426,7,3522,8
05:00,111,132,1442,7,3563,8
05:05,111,132,1472,7,3603,8
05:10,111,131,1486,6,3726,8
05:15,112,131,1458,7,3876,8
05:20,112,130,1485,7,3957,8
05:25,112,131,1508,6,3984,9
05:30,113,132,1507,7,4021,9
05:35,114,133,1549,7,4050,9
05:40,114,133,1635,7,4046,9
05:45,115,133,1676,7,4072,9
05:50,117,135,1780,7,4046,9
05:55,121,139,2046,7,4046,9
06:00,126,143,2102,7,4192,9
06:05,124,141,2099,8,4290,9
06:10,125,141,2168,8,4521,9
06:15,127,144,2225,8,4660,9
06:20,126,142,2214,8,4720,9
06:25,126,142,2287,8,4769,9
06:30,126,143,2317,8,4759,9
06:35,126,143,2329,8,4765,9
06:40,128,145,2405,9,4864,9
06:45,130,145,2357,8,4825,9
06:50,130,146,2363,8,4764,9
06:55,131,148,2361,9,4869,10
07:00,131,146,2335,8,4798,10
07:05,132,148,2389,9,4596,10
07:10,133,149,2498,10,4492,10
07:15,132,148,2396,10,4222,10
07:20,132,149,2309,10,4032,10
07:25,132,150,2163,10,3927,10
07:30,131,149,2031,9,3788,10
07:35,132,149,1982,9,3677,10
07:40,132,149,1779,9,3638,10
07:45,129,146,1690,9,3448,10
07:50,129,145,1610,9,3322,10
07:55,130,145,1566,9,3151,10
08:00,131,145,1518,9,2980,10
08:05,132,147,1530,9,2822,10
08:10,130,148,1301,9,2761,10
08:15,127,142,1319,9,2549,10
08:20,129,141,1411,9,2473,10
08:25,129,145,1376,9,2315,10
08:30,127,142,1316,9,2042,10
08:35,126,140,1262,9,1962,10
08:40,127,141,1189,9,1922,10
08:45,131,145,1062,10,1976,10
08:50,135,150,1030,10,1965,10
08:55,137,152,1066,11,1884,10
09:00,138,152,1067,11,1803,10
09:05,134,149,1033,11,1681,10
09:10,134,146,1180,10,1749,10
09:15,134,146,1206,10,1747,10
09:20,134,146,1194,10,1754,10
09:25,135,148,1213,10,1720,10
09:30,135,146,1215,9,1656,10
09:35,134,146,1246,10,1584,10
09:40,134,144,1195,10,1549,10
09:45,131,140,1168,9,1449,10
09:50,132,140,1164,10,1381,10
09:55,129,140,1206,10,1297,10
10:00,129,140,1227,10,1218,9
10:05,130,141,1141,9,1160,9
10:10,129,142,1185,9,1165,9
10:15,129,143,1178,9,1148,9
10:20,129,144,1167,9,1128,9
10:25,130,144,1175,9,1061,9
10:30,129,143,1193,9,1002,9
10:35,129,139,1171,9,1046,9
10:40,128,138,1189,9,981,9
10:45,127,139,1184,8,965,9
10:50,128,138,1193,8,869,9
10:55,128,139,1201,8,931,9
11:00,130,141,1242,8,964,9
11:05,132,142,1264,8,908,9
11:10,133,144,1279,8,847,9
11:15,132,142,1270,9,822,9
11:20,132,141,1292,9,798,9
11:25,132,141,1307,9,844,9
11:30,132,141,1302,9,881,9
11:35,132,140,1299,9,891,9
