Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,108,124,4306,14,3352,8
00:05,109,124,4309,14,3320,8
00:10,109,124,4304,14,3312,8
00:15,110,123,4287,14,3252,8
00:20,110,123,4302,14,3254,8
00:25,110,123,4263,14,3295,8
00:30,110,123,4241,14,3287,8
00:35,111,123,4233,14,3288,8
00:40,111,123,4315,14,3356,8
00:45,111,124,4373,14,3333,8
00:50,111,123,4357,14,3281,8
00:55,111,123,4339,14,3265,8
01:00,110,124,4306,14,3232,8
01:05,111,125,4246,14,3273,8
01:10,111,125,4107,14,3403,8
01:15,110,124,4042,14,3410,8
01:20,110,125,3983,14,3430,8
01:25,110,125,3905,13,3463,8
01:30,110,126,3898,14,3487,8
01:35,110,126,3884,14,3458,8
01:40,110,125,3863,14,3447,8
01:45,110,126,3865,13,3427,8
01:50,110,127,3854,14,3404,8
01:55,110,126,3859,13,3388,8
02:00,110,126,3829,14,3394,8
02:05,110,127,3800,14,3407,8
02:10,110,128,3784,14,3446,8
02:15,110,128,3784,14,3441,8
02:20,110,126,3795,13,3418,8
02:25,110,127,3801,14,3406,8
02:30,110,127,3811,13,3372,8
02:35,110,126,3814,13,3352,8
02:40,110,126,3800,13,3346,8
02:45,110,127,3796,14,3314,8
02:50,110,126,3786,13,3312,8
02:55,110,126,3774,14,3305,8
03:00,110,126,3774,14,3301,8
03:05,110,127,3748,14,3320,8
03:10,110,127,3658,14,3393,8
03:15,111,127,3659,14,3411,8
03:20,111,126,3635,14,3415,8
03:25,111,126,3629,14,3421,8
03:30,111,127,3646,14,3398,8
03:35,111,127,3648,14,3397,8
03:40,111,127,3652,14,3367,8
03:45,111,127,3637,14,3389,8
03:50,111,128,3625,14,3378,8
03:55,111,128,3641,14,3378,8
04:00,111,128,3647,14,3368,8
04:05,111,128,3663,14,3357,8
04:10,111,129,3695,14,3332,8
04:15,110,129,3696,14,3340,8
04:20,110,129,3686,14,3347,8
04:25,110,130,3719,14,3333,8
04:30,110,129,3736,14,3339,8
04:35,110,130,3748,14,3348,8
04:40,110,130,3766,15,3369,8
04:45,110,130,3768,14,3374,8
04:50,110,130,3773,15,3380,8
04:55,110,130,3788,15,3381,8
05:00,110,130,3819,15,3372,8
05:05,110,130,3841,15,3381,8
05:10,110,131,3932,15,3330,8
05:15,110,131,3940,15,3349,8
05:20,110,132,3921,15,3393,8
05:25,111,132,3851,15,3323,8
05:30,111,133,3794,15,3366,8
05:35,111,133,3835,15,3384,8
05:40,111,134,3916,15,3359,8
05:45,111,134,3972,15,3342,8
05:50,111,136,4006,15,3329,8
05:55,111,137,4037,14,3320,8
06:00,110,137,4015,13,3374,8
06:05,111,139,3992,13,3542,8
06:10,111,141,3943,14,3727,8
06:15,110,141,3873,14,3891,8
06:20,111,144,3889,14,3954,8
06:25,111,145,3877,14,4031,8
06:30,111,146,3931,14,4016,8
06:35,111,144,3966,13,3996,8
06:40,111,145,3992,13,4001,8
06:45,110,145,3976,13,3994,8
06:50,110,145,3962,12,4006,8
06:55,110,147,3930,13,4045,8
07:00,110,147,3918,13,4052,8
07:05,110,147,3910,14,4049,8
07:10,110,147,3965,14,4059,8
07:15,110,147,3946,13,4055,8
07:20,110,146,3949,13,4026,8
07:25,110,146,3956,13,3965,8
07:30,110,147,3956,14,3913,8
07:35,111,147,3955,14,3857,8
07:40,111,147,4112,13,3886,8
07:45,110,146,4087,13,3824,8
07:50,110,144,4086,13,3732,8
07:55,110,144,4068,13,3663,8
08:00,110,145,4033,13,3605,8
08:05,110,145,4000,12,3544,8
08:10,110,145,3954,12,3573,8
08:15,109,143,3914,12,3478,8
08:20,109,143,3890,12,3395,8
08:25,108,143,3891,12,3311,8
08:30,108,144,3882,12,3228,8
08:35,108,145,3846,13,3181,8
08:40,108,145,3805,12,3145,8
08:45,107,145,3760,12,3094,8
08:50,108,145,3761,12,3001,8
