Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,81,119,5280,-1,2308,7
00:05,82,120,5258,0,2249,7
00:10,83,120,5166,-1,2132,7
00:15,83,121,5059,-1,2163,7
00:20,83,121,4994,-1,2199,7
00:25,83,121,4906,-1,2259,7
00:30,83,121,4889,-1,2231,7
00:35,80,122,4885,-1,2252,7
00:40,80,122,4872,-1,2211,7
00:45,80,122,4874,-1,2200,7
00:50,80,121,4856,-1,2176,7
00:55,80,121,4839,-1,2184,7
01:00,79,121,4829,-1,2163,7
01:05,79,120,4818,-1,2177,7
01:10,79,120,4806,-1,2183,7
01:15,79,120,4772,-1,2167,7
01:20,79,119,4735,-1,2140,7
01:25,80,120,4678,-1,2123,7
01:30,80,121,4653,-1,2082,7
01:35,80,122,4636,-1,2093,7
01:40,79,122,4630,-1,2092,7
01:45,79,121,4596,-1,2079,7
01:50,80,121,4542,-1,2067,7
01:55,81,122,4463,-1,2080,7
02:00,80,121,4472,-1,2106,7
02:05,80,120,4517,-1,2066,7
02:10,80,120,4495,0,1972,7
02:15,80,119,4431,-1,1990,7
02:20,80,120,4413,-1,2001,7
02:25,80,121,4444,-1,1970,7
02:30,81,121,4492,-1,1877,7
02:35,80,121,4466,-1,1853,7
02:40,80,121,4434,-1,1858,7
02:45,80,120,4455,-1,1857,7
02:50,81,120,4469,-1,1851,7
02:55,82,120,4456,-1,1836,7
03:00,82,120,4432,-1,1822,7
03:05,83,121,4411,-1,1827,7
03:10,83,123,4390,0,1831,7
03:15,83,121,4376,0,1838,7
03:20,83,120,4355,-1,1857,7
03:25,83,119,4363,0,1829,7
03:30,83,119,4354,-1,1840,7
03:35,83,120,4305,-1,1843,7
03:40,83,122,4252,0,1860,7
03:45,83,121,4209,0,1893,7
03:50,83,122,4206,0,1903,7
03:55,84,123,4202,0,1936,7
04:00,84,123,4201,0,1937,7
04:05,84,123,4203,-1,1968,7
04:10,85,124,4203,0,2067,7
04:15,85,124,4201,0,2063,7
04:20,84,124,4202,-1,2080,7
04:25,85,124,4196,-1,2048,7
04:30,85,124,4198,0,2034,7
04:35,84,124,4210,-1,2003,7
04:40,84,124,4243,-1,1986,7
04:45,84,124,4234,-1,1974,7
04:50,84,124,4205,-1,1990,7
04:55,84,123,4255,-1,2018,7
05:00,84,124,4298,-1,2013,7
05:05,84,126,4329,-1,2058,7
05:10,84,127,4322,-1,2055,7
05:15,84,127,4361,-1,2060,7
05:20,84,128,4381,0,2010,7
05:25,84,126,4380,0,2024,7
05:30,83,126,4391,-1,2016,7
05:35,84,125,4409,0,2017,7
05:40,83,126,4456,0,2038,7
05:45,83,126,4505,-1,2038,7
05:50,83,127,4533,0,1993,7
05:55,83,128,4557,0,1985,7
06:00,84,128,4574,0,1997,7
06:05,83,129,4578,0,2124,7
06:10,83,130,4583,0,2193,7
06:15,84,130,4564,-1,2201,7
06:20,84,131,4573,-1,2136,7
06:25,84,130,4596,-2,2117,7
06:30,84,130,4628,-2,2183,7
06:35,84,130,4627,-2,2189,7
06:40,85,130,4628,-2,2217,7
06:45,84,130,4626,-2,2211,7
06:50,84,131,4628,-2,2235,7
06:55,84,132,4626,-2,2183,7
07:00,84,132,4595,-1,2139,7
07:05,84,131,4519,-1,2035,7
07:10,84,131,4472,0,1918,7
07:15,84,131,4438,-1,1792,7
07:20,84,131,4310,-1,1724,7
07:25,83,130,4112,-1,1708,7
07:30,81,128,3998,-2,1677,7
07:35,82,128,3878,-2,1639,7
07:40,83,128,3826,-2,1568,7
07:45,82,128,3717,-2,1556,7
07:50,82,128,3603,-2,1532,7
07:55,82,128,3501,-2,1489,7
08:00,83,128,3429,-2,1389,7
08:05,82,129,3309,-1,1355,7
08:10,82,128,3192,-1,1428,7
08:15,82,129,3128,-1,1330,7
08:20,82,130,3077,-1,1246,7
08:25,83,131,3036,-1,1228,7
08:30,83,131,3013,-1,1265,7
08:35,83,131,2985,0,1216,7
08:40,83,130,2964,0,1105,7
08:45,83,131,2930,0,1080,7
08:50,82,131,2896,-1,1076,7
08:55,83,131,2869,-1,1040,7
09:00,82,131,2862,-1,1025,7
09:05,82,131,2895,-1,1054,7
09:10,82,131,2902,-1,1211,7
09:15,81,130,2858,-2,1179,7
09:20,81,128,2754,-1,1165,7
09:25,80,126,2689,-1,1169,7
09:30,79,125,2674,-1,1159,7
09:35,79,125,2676,-1,1144,7
