Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,111,156,3193,7,3122,6
00:05,111,157,3128,8,3145,6
00:10,110,157,3094,8,3218,6
00:15,110,150,3019,8,3309,6
00:20,110,157,2975,8,3367,6
00:25,110,156,2861,8,3415,6
00:30,110,147,2847,8,3379,6
00:35,110,149,2854,7,3357,6
00:40,109,155,2832,7,3337,6
00:45,109,155,2810,7,3332,6
00:50,109,155,2833,7,3324,6
00:55,110,155,2848,7,3281,6
01:00,110,155,2834,8,3261,6
01:05,109,156,2784,7,3277,6
01:10,110,155,2738,7,3327,6
01:15,110,154,2698,8,3364,6
01:20,110,154,2668,7,3382,6
01:25,110,155,2660,7,3390,6
01:30,110,155,2664,8,3384,6
01:35,110,149,2673,8,3326,6
01:40,110,155,2674,7,3305,6
01:45,110,155,2678,7,3281,6
01:50,110,154,2673,7,3271,6
01:55,110,149,2667,7,3260,6
02:00,110,157,2662,8,3255,6
02:05,110,156,2676,8,3251,6
02:10,110,156,2690,8,3244,6
02:15,110,155,2694,7,3228,6
02:20,110,154,2690,8,3210,6
02:25,110,154,2690,8,3208,6
02:30,110,155,2687,8,3202,6
02:35,110,153,2689,8,3208,6
02:40,110,152,2696,8,3198,6
02:45,110,154,2666,8,3211,6
02:50,110,155,2644,9,3219,6
02:55,110,155,2636,9,3221,6
03:00,111,156,2628,9,3232,6
03:05,111,156,2610,8,3270,6
03:10,111,156,2586,9,3296,6
03:15,111,156,2594,9,3313,6
03:20,111,157,2585,8,3316,6
03:25,111,156,2599,9,3272,6
03:30,111,157,2623,9,3250,6
03:35,111,151,2608,9,3239,6
03:40,112,157,2585,9,3245,6
03:45,112,158,2603,9,3230,6
03:50,112,157,2607,9,3226,6
03:55,112,150,2573,10,3233,6
04:00,112,157,2582,10,3221,6
04:05,113,157,2581,10,3240,6
04:10,112,157,2574,10,3285,6
04:15,113,158,2593,9,3294,7
04:20,113,160,2580,9,3330,7
04:25,113,160,2613,9,3329,7
04:30,113,160,2649,10,3327,7
04:35,112,159,2697,9,3266,6
04:40,111,158,2733,9,3237,6
04:45,111,157,2755,9,3204,6
04:50,111,147,2763,9,3205,6
04:55,111,157,2770,8,3212,6
05:00,111,157,2767,8,3233,6
05:05,111,157,2768,7,3286,6
05:10,112,159,2818,7,3242,7
05:15,112,159,2728,7,3230,6
05:20,110,157,2653,7,3231,6
05:25,111,151,2613,7,3301,6
05:30,111,158,2664,7,3265,6
05:35,111,159,2724,7,3256,6
05:40,111,159,2790,8,3261,6
05:45,110,158,2818,7,3203,6
05:50,109,157,2844,7,3212,6
05:55,109,157,2866,7,3223,6
06:00,109,157,2818,6,3346,6
06:05,109,158,2830,6,3437,6
06:10,109,159,2907,7,3544,6
06:15,110,160,2897,7,3707,6
06:20,110,161,2923,8,3812,6
06:25,111,155,3012,8,3798,6
06:30,110,161,3025,8,3859,6
06:35,110,160,3042,7,3862,6
06:40,109,151,3095,7,3897,6
06:45,109,159,3125,7,3930,6
06:50,109,159,3167,7,3938,6
06:55,109,159,3249,6,3934,6
07:00,109,149,3305,6,3907,6
07:05,109,159,3358,6,3894,6
07:10,109,159,3428,6,3857,6
07:15,109,158,3439,6,3827,6
07:20,108,149,3510,6,3755,6
07:25,109,158,3492,5,3754,6
07:30,108,157,3487,5,3754,6
07:35,108,158,3484,6,3684,6
07:40,108,157,3448,7,3611,6
07:45,109,158,3399,7,3582,6
07:50,109,159,3368,7,3571,6
07:55,111,156,3385,7,3531,6
08:00,111,163,3394,7,3427,6
08:05,112,164,3382,6,3370,6
08:10,110,164,3526,6,3110,7
08:15,110,159,3556,7,3006,7
08:20,110,166,3540,7,2917,7
08:25,111,165,3537,7,2748,7
08:30,111,166,3559,6,2591,7
08:35,111,161,3512,6,2461,7
08:40,111,167,3600,7,2325,7
08:45,111,165,3665,7,1974,7
08:50,110,166,3551,8,2081,7
08:55,110,165,3563,8,2071,7
09:00,110,165,3549,7,2009,7
09:05,109,166,3584,7,1830,7
09:10,109,167,3648,8,1986,7
09:15,109,164,3674,7,1934,7
09:20,108,161,3650,7,1835,7
09:25,108,161,3601,7,1730,7
09:30,108,151,3518,7,1649,7
09:35,109,160,3536,7,1550,7
09:40,108,160,3501,7,1412,7
09:45,108,161,3518,7,1438,7
09:50,108,162,3493,7,1524,7
09:55,108,161,3412,8,1669,7
10:00,108,161,3416,7,1618,7
10:05,108,161,3417,7,1476,7
10:10,109,153,3418,6,1582,7
10:15,110,162,3396,6,1646,7
10:20,110,162,3404,6,1626,7
10:25,111,161,3405,5,1563,7
10:30,111,151,3406,5,1475,7
10:35,111,160,3377,6,1485,7
10:40,110,160,3357,6,1478,7
10:45,110,160,3384,5,1456,7
10:50,111,161,3382,5,1415,7
10:55,111,160,3348,5,1406,7
11:00,110,161,3328,5,1357,7
11:05,110,162,3350,5,1334,7
11:10,110,152,3327,6,1265,7
11:15,110,159,3292,6,1171,7
11:20,110,160,3321,6,1130,7
11:25,110,160,3440,5,1254,7
11:30,111,151,3510,5,1222,7
11:35,110,161,3554,5,1223,7
11:40,111,162,3561,5,1213,6
11:45,110,162,3502,5,1244,7
11:50,110,162,3443,5,1277,7
11:55,110,161,3368,6,1257,7
12:00,110,159,3358,5,1239,7
12:05,110,160,3390,6,1220,7
12:10,111,154,3477,7,1404,7
12:15,111,164,3423,6,1430,7
12:20,110,163,3396,6,1384,7
12:25,110,164,3385,6,1382,7
12:30,110,163,3395,5,1386,7
12:35,110,162,3383,5,1340,7
12:40,110,163,3373,5,1330,7
12:45,111,163,3388,5,1327,7
12:50,110,154,3340,5,1367,7
12:55,110,155,3304,6,1400,6
13:00,110,161,3292,6,1437,6
13:05,110,161,3300,6,1507,7
13:10,110,162,3280,6,1501,6
13:15,110,156,3264,6,1511,6
13:20,111,163,3248,5,1604,7
13:25,110,162,3206,5,1633,6
13:30,110,161,3245,5,1687,6
13:35,111,155,3255,5,1695,7
13:40,111,161,3296,5,1698,7
13:45,111,161,3250,5,1703,7
13:50,111,161,3279,5,1717,7
13:55,111,162,3284,5,1694,7
14:00,112,161,3303,5,1711,7
14:05,111,161,3341,5,1707,6
14:10,111,161,3263,4,1730,7
14:15,111,156,3236,4,1717,7
14:20,111,162,3171,4,1726,7
14:25,111,161,3196,4,1718,7
14:30,111,161,3179,4,1734,7
14:35,111,156,3252,4,1641,7
14:40,110,162,3290,4,1613,6
14:45,110,161,3310,4,1613,6
14:50,110,161,3344,4,1664,7
14:55,110,155,3369,4,1743,6
15:00,110,161,3409,5,1801,6
15:05,108,162,3392,5,1900,6
15:10,108,162,3367,4,1977,6
15:15,107,155,3365,4,2057,6
15:20,107,160,3314,4,2199,6
15:25,107,161,3341,3,2349,6
15:30,107,161,3406,3,2420,6
15:35,109,149,3484,3,2471,6
15:40,109,162,3451,4,2412,6
15:45,109,162,3455,3,2505,6
15:50,109,161,3485,4,2631,6
15:55,109,155,3410,4,2632,6
16:00,108,163,3440,4,2723,6
16:05,108,163,3540,4,2774,6
16:10,108,164,3713,4,2705,6
16:15,108,158,3685,4,2758,6
16:20,107,165,3712,3,2925,6
16:25,107,162,3778,2,3126,6
16:30,107,161,3827,2,3288,6
16:35,107,155,3885,2,3415,6
16:40,108,162,4011,2,3480,6
16:45,107,161,4183,3,3471,6
16:50,106,160,4291,3,3489,6
16:55,106,159,4353,3,3543,6
17:00,106,158,4416,3,3637,6
17:05,106,158,4496,3,3654,6
17:10,105,148,4396,3,3723,6
17:15,106,158,4380,3,3811,6
17:20,106,160,4310,3,3903,6
17:25,107,161,4395,3,3924,6
17:30,106,152,4447,3,3960,6
17:35,106,159,4495,2,3940,6
17:40,105,154,4571,2,3912,6
17:45,105,147,4642,2,3882,6
17:50,104,148,4671,2,3900,6
17:55,105,149,4715,2,3969,6
18:00,105,149,4773,2,3971,6
18:05,105,148,4801,1,3937,6
18:10,105,149,4831,3,3887,6
18:15,105,150,4867,3,3848,6
18:20,105,149,4859,3,3837,6
18:25,105,148,4849,3,3855,6
18:30,105,148,4798,3,3881,6
18:35,102,150,4770,3,3916,6
18:40,102,150,4781,3,3893,6
18:45,103,144,4799,3,3875,6
18:50,103,150,4778,3,3853,6
18:55,103,150,4761,1,3868,6
19:00,103,151,4749,1,3852,6
19:05,104,151,4730,1,3849,6
19:10,105,151,4690,2,3860,6
19:15,105,150,4656,2,3856,6
19:20,106,150,4637,2,3861,6
19:25,106,150,4601,2,3897,6
19:30,106,150,4580,2,3921,6
19:35,106,150,4552,2,3919,6
19:40,105,141,4525,2,3886,6
19:45,105,149,4524,4,3880,6
19:50,106,149,4505,6,3878,6
19:55,105,149,4472,5,3894,6
20:00,105,141,4429,6,3891,6
20:05,106,150,4435,9,3870,6
20:10,107,150,4427,4,3851,6
20:15,107,150,4449,1,3852,6
