Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,133,159,4893,9,3958,10
00:05,133,159,4931,9,3923,10
00:10,134,160,4978,9,3870,10
00:15,135,159,4903,10,3896,10
00:20,134,160,4784,9,3955,10
00:25,134,160,4638,9,4050,10
00:30,134,159,4567,10,4028,10
00:35,135,160,4529,10,4012,10
00:40,135,161,4516,9,3962,10
00:45,134,160,4463,10,3975,10
00:50,135,161,4383,10,3979,10
00:55,135,161,4309,9,3996,10
01:00,135,160,4187,10,4031,10
01:05,134,160,4082,10,4068,10
01:10,135,160,3993,10,4180,10
01:15,135,160,3908,10,4231,10
01:20,135,160,3818,10,4254,10
01:25,135,158,3782,10,4246,10
01:30,135,158,3787,9,4191,10
01:35,135,157,3768,10,4183,10
01:40,135,157,3744,10,4173,10
01:45,135,158,3668,10,4163,10
01:50,135,158,3653,10,4145,10
01:55,135,158,3632,10,4163,10
02:00,135,158,3671,10,4165,10
02:05,135,157,3682,10,4129,10
02:10,135,156,3657,10,4139,10
02:15,135,157,3639,10,4127,10
02:20,135,158,3641,10,4079,10
02:25,135,159,3645,10,4026,10
02:30,135,159,3644,10,3981,10
02:35,135,157,3570,10,4005,10
02:40,135,157,3507,10,4048,10
02:45,135,157,3470,10,4043,10
02:50,135,157,3452,10,4007,10
02:55,135,158,3468,10,4010,10
03:00,135,158,3578,10,4096,10
03:05,135,158,3576,10,4107,10
03:10,135,160,3563,10,4119,10
03:15,135,160,3572,10,4099,10
03:20,136,160,3569,10,4072,10
03:25,135,161,3567,10,4043,10
03:30,136,161,3562,10,4025,10
03:35,135,161,3559,10,4008,10
03:40,135,160,3555,10,3981,10
03:45,135,159,3555,10,3978,10
03:50,135,160,3557,10,3957,10
03:55,136,159,3555,10,3954,10
04:00,135,160,3556,10,3939,10
04:05,135,159,3546,10,3947,10
04:10,135,159,3550,10,3992,10
04:15,135,159,3548,10,4002,10
04:20,136,159,3547,10,4017,10
04:25,135,161,3555,10,4016,10
04:30,135,162,3541,10,4044,10
04:35,136,162,3543,10,4046,10
04:40,136,164,3541,10,4051,10
04:45,136,164,3538,10,4071,10
04:50,136,165,3543,10,4069,10
04:55,135,165,3550,10,4070,10
05:00,135,165,3550,10,4080,10
05:05,135,166,3551,10,4094,10
05:10,135,167,3593,10,4083,10
05:15,135,166,3535,10,4160,10
05:20,135,168,3498,10,4229,10
05:25,135,168,3502,10,4275,10
05:30,135,169,3506,10,4299,10
05:35,135,168,3515,10,4346,10
05:40,135,169,3523,10,4388,10
05:45,135,168,3525,10,4387,10
05:50,135,169,3512,10,4387,10
05:55,135,169,3520,10,4361,10
06:00,135,168,3520,10,4350,10
