Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,127,145,1536,14,4558,9
00:05,128,157,1512,15,4570,9
00:10,128,157,1480,15,4638,9
00:15,126,154,1485,15,4557,9
00:20,124,152,1501,15,4497,9
00:25,122,150,1503,14,4384,9
00:30,122,149,1480,13,4357,9
00:35,122,149,1474,14,4333,9
00:40,122,150,1464,13,4337,9
00:45,122,149,1486,13,4311,9
00:50,122,149,1419,17,4312,9
00:55,122,149,1381,18,4311,9
01:00,122,140,1340,17,4307,9
01:05,123,151,1293,17,4336,9
01:10,124,152,1387,17,4206,9
01:15,123,145,1334,17,4124,9
01:20,123,151,1354,16,4070,9
01:25,123,150,1314,16,4083,9
01:30,124,150,1265,16,4101,9
01:35,126,153,1201,16,4148,9
01:40,127,156,1151,17,4159,9
01:45,129,158,1153,16,4181,9
01:50,130,159,1156,17,4134,10
01:55,130,151,1162,17,4054,10
02:00,130,158,1143,16,3983,10
02:05,130,158,1113,17,3945,10
02:10,129,158,1100,16,3914,9
02:15,129,158,1075,16,3902,9
02:20,129,158,1064,16,3889,9
02:25,129,158,1105,16,3870,9
02:30,129,158,1120,16,3848,9
02:35,129,156,1124,16,3827,9
02:40,129,157,1089,16,3860,10
02:45,130,158,1112,16,3845,10
02:50,130,157,1107,16,3832,10
02:55,130,157,1118,16,3794,10
03:00,130,157,1111,16,3706,10
03:05,130,158,1098,17,3704,10
03:10,130,148,1106,17,3728,10
03:15,131,160,1071,17,3741,10
03:20,131,160,1035,17,3776,10
03:25,131,153,1057,17,3771,10
03:30,131,158,1084,16,3773,10
03:35,131,158,1090,17,3753,10
03:40,131,159,1096,17,3733,10
03:45,130,158,1094,17,3719,10
03:50,130,158,1096,17,3708,10
03:55,131,158,1094,16,3713,10
04:00,131,159,1101,16,3710,10
04:05,131,152,1122,16,3659,10
04:10,130,159,1128,16,3620,10
04:15,130,159,1096,16,3665,10
04:20,130,158,1023,16,3675,10
04:25,130,145,1077,16,3677,10
04:30,130,159,1138,16,3655,10
04:35,130,159,1116,16,3627,10
04:40,130,158,1095,16,3633,10
04:45,130,152,1100,16,3652,10
04:50,130,158,1114,16,3647,10
04:55,130,159,1100,16,3657,10
05:00,130,159,1109,17,3669,10
05:05,130,145,1104,16,3712,10
05:10,130,159,1125,15,3722,10
05:15,130,160,1108,16,3758,10
05:20,130,159,1105,16,3813,10
05:25,127,152,1098,16,3852,10
05:30,117,160,1096,16,3895,10
05:35,116,160,1096,16,3928,10
05:40,116,160,1093,16,3997,10
05:45,116,160,1053,16,4041,10
05:50,116,160,1032,16,4087,10
05:55,116,160,1060,16,4115,10
06:00,116,160,1083,15,4093,10
06:05,116,161,1112,16,4017,10
06:10,115,160,1111,16,3995,9
06:15,114,159,1112,15,3920,9
06:20,114,159,1085,16,3886,9
06:25,115,161,1093,16,3813,9
06:30,116,162,1097,16,3750,10
06:35,116,162,1102,15,3638,10
06:40,116,151,1105,15,3472,10
06:45,116,161,1105,15,3310,10
06:50,116,162,1119,15,3136,10
06:55,116,162,1120,15,2992,10
07:00,116,151,1123,15,2866,10
07:05,116,161,1118,15,2734,10
07:10,116,161,1080,15,2498,10
07:15,114,158,1025,15,2239,9
07:20,115,159,1027,15,2065,9
07:25,115,160,997,15,1988,9
07:30,116,160,1003,15,1856,10
07:35,116,154,1000,15,1787,10
07:40,116,160,1045,16,1801,10
07:45,116,160,1020,17,1832,10
07:50,116,161,991,17,1860,10
07:55,116,155,987,16,1861,10
08:00,116,161,1003,16,1851,10
08:05,116,160,1020,16,1802,10
08:10,115,160,1054,16,1823,9
08:15,114,152,1060,16,1779,9
08:20,114,159,1067,16,1695,9
08:25,115,159,1077,17,1600,9
08:30,115,160,1041,17,1548,9
08:35,115,152,1048,17,1474,9
08:40,114,158,1061,17,1408,9
08:45,115,159,1061,17,1344,9
08:50,115,149,1044,17,1294,9
08:55,115,159,1085,17,1222,9
09:00,115,159,1062,17,1185,9
09:05,115,159,1086,17,1156,9
09:10,114,158,1107,17,1201,9
09:15,114,156,1110,17,1249,9
09:20,114,153,1120,17,1214,9
09:25,113,144,1121,17,1148,9
09:30,113,149,1101,16,1107,9
09:35,113,147,1097,17,1081,9
09:40,113,144,1113,17,1056,9
09:45,113,147,1122,17,1063,9
09:50,113,147,1112,16,1055,9
09:55,113,146,1080,17,993,9
10:00,113,146,1095,17,953,9
10:05,113,147,1119,17,933,9
10:10,112,148,1167,17,1043,9
10:15,112,147,1208,17,1053,9
10:20,113,148,1208,16,1053,9
10:25,113,142,1199,17,1041,9
10:30,113,147,1193,17,1006,9
10:35,113,149,1204,17,962,9
10:40,114,151,1197,18,952,9
10:45,115,145,1201,17,942,9
10:50,115,152,1201,17,903,9
10:55,115,151,1180,17,836,9
11:00,115,150,1166,17,777,9
11:05,115,143,1221,17,871,9
11:10,115,148,1206,16,934,9
11:15,115,147,1209,16,851,9
11:20,115,147,1204,16,754,9
11:25,115,147,1203,16,621,9
11:30,115,147,1216,16,622,9
11:35,115,147,1214,15,661,9
11:40,115,148,1204,15,647,9
11:45,115,148,1201,15,661,9
11:50,115,148,1200,15,691,9
11:55,114,148,1205,16,741,9
12:00,114,139,1188,16,667,9
12:05,114,148,1207,16,595,9
12:10,115,147,1192,16,508,9
12:15,114,147,1182,16,441,9
12:20,115,147,1214,16,415,9
12:25,115,147,1217,16,400,9
12:30,115,147,1227,16,382,9
12:35,115,147,1213,16,390,9
12:40,115,139,1196,16,358,9
12:45,115,149,1235,16,386,9
12:50,114,150,1232,16,391,9
12:55,114,144,1229,16,377,9
13:00,114,150,1208,15,371,9
13:05,115,151,1213,15,363,9
13:10,115,151,1247,15,389,9
13:15,115,151,1255,16,365,9
13:20,114,151,1256,16,393,9
13:25,114,150,1291,15,394,9
13:30,114,151,1288,15,354,9
13:35,115,151,1127,14,351,9
13:40,115,131,1037,15,336,9
13:45,115,150,1111,16,495,9
13:50,114,150,1072,16,532,9
13:55,114,151,1252,16,560,9
14:00,113,141,1319,15,485,9
14:05,111,151,1299,15,348,9
14:10,111,150,1293,15,278,9
14:15,112,145,1291,15,225,9
14:20,112,151,1306,15,246,9
14:25,113,152,1236,16,307,9
14:30,112,152,1228,17,336,9
14:35,112,147,1220,17,328,9
14:40,112,153,1218,16,215,9
14:45,112,154,1248,16,204,9
14:50,112,155,1287,15,178,9
14:55,111,149,1251,16,214,9
15:00,112,155,1255,17,283,9
15:05,112,155,1269,16,339,9
15:10,112,156,1256,16,373,9
15:15,112,150,1234,16,423,9
15:20,112,156,1218,15,449,9
15:25,112,156,1265,15,476,9
15:30,112,156,1253,15,454,9
15:35,112,150,1240,15,401,9
15:40,112,156,1256,15,313,9
15:45,112,156,1260,15,261,9
15:50,112,155,1267,15,263,9
15:55,112,149,1254,15,316,9
16:00,112,156,1243,15,384,9
16:05,112,157,1366,15,449,9
16:10,111,157,1379,15,567,9
16:15,111,158,1366,15,646,9
16:20,111,158,1271,15,681,9
16:25,111,159,1307,15,669,9
16:30,111,159,1337,15,666,9
16:35,112,159,1387,16,634,9
16:40,112,158,1426,15,620,9
16:45,113,158,1403,15,568,9
16:50,113,148,1470,15,571,9
16:55,113,156,1464,15,582,9
17:00,112,155,1392,15,693,9
17:05,112,156,1453,15,773,9
17:10,112,156,1500,15,799,9
17:15,113,157,1507,16,1016,9
17:20,113,157,1401,16,1139,9
17:25,113,157,1395,15,1118,9
17:30,112,146,1457,15,1100,9
17:35,112,156,1510,14,1123,9
17:40,112,156,1485,15,1044,9
17:45,112,149,1460,15,1104,9
17:50,111,145,1505,15,1219,9
17:55,111,154,1517,15,1360,9
18:00,111,153,1529,15,1515,9
18:05,111,147,1553,15,1660,9
18:10,111,145,1532,15,1803,9
18:15,111,154,1470,16,2059,9
18:20,111,154,1549,15,2221,9
18:25,111,154,1539,15,2366,9
18:30,111,155,1528,15,2557,9
18:35,111,155,1525,15,2804,9
18:40,111,154,1539,15,3011,9
18:45,111,148,1586,15,3169,9
18:50,110,153,1696,14,3250,9
18:55,108,152,1800,14,3239,9
19:00,107,149,1868,14,3281,9
19:05,105,140,1935,14,3313,8
19:10,105,147,1949,14,3408,9
19:15,107,148,1996,14,3490,9
19:20,107,149,2005,14,3550,9
19:25,106,148,2202,14,3517,9
19:30,108,150,2301,13,3657,9
19:35,107,148,2341,14,3588,9
19:40,107,147,2386,13,3579,9
19:45,107,142,2358,13,3586,9
19:50,107,148,2389,13,3612,9
19:55,107,148,2428,13,3659,9
20:00,107,149,2459,13,3720,9
20:05,108,143,2518,13,3716,9
20:10,108,151,2555,13,3727,9
20:15,108,150,2554,13,3800,9
20:20,108,140,2592,12,3796,9
20:25,108,144,2691,12,3754,9
20:30,109,152,2669,13,3795,9
20:35,109,151,2616,12,3838,9
20:40,109,141,2615,12,3929,9
20:45,109,151,2639,12,3976,9
