Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,90,95,3462,0,2108,7
00:05,90,95,3281,0,2151,7
00:10,90,96,3288,0,2159,7
00:15,90,93,3289,0,2118,7
00:20,90,93,3291,0,2094,7
00:25,90,94,3291,0,2067,7
00:30,87,94,3292,0,2115,7
00:35,88,93,3295,0,2159,7
00:40,88,94,3297,0,2205,7
00:45,88,95,3290,0,2183,7
00:50,88,94,3281,0,2192,7
00:55,89,94,3268,0,2211,7
01:00,90,94,3255,0,2239,7
01:05,90,94,3222,0,2297,7
01:10,90,95,3184,0,2336,7
01:15,90,94,3152,0,2379,7
01:20,90,95,3135,0,2412,7
01:25,90,95,3130,0,2424,7
01:30,91,95,3127,0,2421,7
01:35,91,95,3108,0,2422,7
01:40,90,94,3086,0,2408,7
01:45,90,93,3081,0,2378,7
01:50,90,92,3069,0,2409,7
01:55,90,93,3056,0,2387,7
02:00,90,93,3053,0,2374,7
02:05,90,93,3058,0,2380,7
02:10,90,94,3057,0,2389,7
02:15,90,94,3053,0,2398,7
02:20,90,94,3050,0,2380,7
02:25,90,94,3060,0,2352,7
02:30,90,94,3075,0,2363,7
02:35,90,94,3080,0,2380,7
02:40,90,95,3064,0,2392,7
02:45,90,95,3052,0,2410,7
02:50,90,94,3041,0,2426,7
02:55,90,94,3045,0,2435,7
03:00,90,95,3051,0,2451,7
03:05,90,96,3075,0,2435,7
03:10,90,97,3087,0,2400,7
03:15,90,96,3092,0,2397,7
03:20,90,96,3109,0,2357,7
03:25,90,97,3120,0,2322,7
03:30,91,97,3128,0,2298,7
03:35,90,97,3127,0,2269,7
03:40,90,97,3119,0,2255,7
03:45,90,97,3114,0,2254,7
03:50,90,96,3112,0,2257,7
03:55,91,97,3103,0,2262,7
04:00,91,96,3088,0,2260,7
04:05,91,97,3095,0,2232,7
04:10,90,96,3121,0,2218,7
04:15,91,97,3155,0,2188,7
04:20,91,96,3251,0,2162,7
04:25,91,97,3298,0,2156,7
04:30,91,97,3293,0,2184,7
04:35,91,97,3289,0,2174,7
04:40,91,96,3286,0,2183,7
04:45,91,97,3287,0,2179,7
04:50,91,96,3305,0,2172,7
04:55,91,96,3324,0,2153,7
05:00,91,96,3352,0,2156,7
05:05,91,95,3372,0,2139,7
05:10,91,95,3382,0,2125,7
05:15,91,96,3448,0,2108,7
05:20,90,95,3487,0,2041,7
05:25,90,95,3516,0,2001,7
05:30,89,94,3539,0,2030,7
05:35,89,95,3566,0,2031,7
05:40,89,96,3592,0,2070,7
05:45,90,95,3603,0,2015,7
05:50,90,95,3620,0,1951,7
05:55,90,95,3668,0,1931,7
06:00,89,96,3691,0,1922,7
06:05,89,94,3714,0,1774,7
06:10,90,97,3743,0,1564,7
06:15,89,97,3766,0,1437,7
06:20,89,96,3781,0,1395,7
06:25,89,94,3799,0,1405,7
06:30,89,92,3801,0,1353,7
06:35,89,92,3793,0,1251,7
06:40,88,91,3780,0,1162,7
06:45,88,92,3737,0,1116,7
06:50,88,91,3652,0,1102,7
06:55,88,91,3552,0,1032,7
07:00,88,91,3508,0,931,7
07:05,88,92,3532,0,849,7
07:10,88,93,3533,0,759,7
07:15,92,93,3461,0,590,7
07:20,94,93,3359,0,486,7
07:25,93,91,3124,0,535,7
07:30,92,91,2990,0,461,7
07:35,92,92,2855,0,387,7
07:40,93,91,2773,0,320,7
07:45,94,92,2693,0,164,7
07:50,94,92,2656,0,69,7
07:55,94,93,2647,0,53,7
08:00,94,94,2671,0,-83,7
08:05,95,93,2795,0,-140,7
08:10,85,93,2742,0,-138,7
08:15,84,92,2606,0,-223,7
08:20,83,91,2516,0,-218,7
08:25,82,90,2445,0,-166,7
08:30,82,91,2432,0,-160,7
08:35,83,92,2414,0,-209,7
08:40,82,91,2399,0,-207,7
08:45,82,91,2388,0,-260,7
08:50,83,91,2387,0,-315,7
08:55,83,91,2393,0,-323,7
09:00,83,90,2393,0,-368,7
09:05,82,90,2479,0,-275,7
09:10,82,91,2470,0,-88,7
09:15,82,89,2468,0,-87,7
09:20,82,89,2477,0,-110,7
09:25,82,89,2436,0,-179,7
09:30,82,89,2404,0,-250,7
09:35,82,90,2396,0,-330,7
09:40,83,92,2390,0,-366,7
09:45,83,91,2391,0,-323,7
09:50,83,92,2402,0,-408,7
09:55,83,92,2392,0,-375,7
10:00,83,91,2362,0,-377,7
10:05,83,92,2315,0,-378,7
10:10,83,93,2273,0,-299,7
10:15,84,93,2271,0,-334,7
10:20,83,92,2307,0,-374,7
10:25,84,92,2268,0,-439,7
10:30,84,91,2270,0,-421,7
10:35,82,92,2305,0,-456,7
10:40,82,92,2326,0,-586,7
10:45,81,92,2365,0,-663,7
10:50,81,91,2362,0,-691,7
10:55,81,92,2358,0,-737,7
11:00,84,91,2355,0,-781,7
11:05,89,92,2332,0,-783,7
11:10,91,92,2306,0,-746,7
11:15,92,91,2292,0,-723,7
11:20,92,93,2343,0,-810,7
11:25,92,93,2354,0,-877,7
11:30,92,92,2348,0,-865,7
11:35,92,92,2395,0,-904,7
11:40,92,92,2421,0,-1033,7
11:45,92,92,2455,0,-1096,7
11:50,92,92,2464,0,-1187,7
11:55,92,92,2496,0,-1283,7
12:00,92,91,2508,0,-1381,7
12:05,92,92,2501,0,-1320,7
12:10,92,92,2480,0,-1167,7
12:15,93,93,2478,0,-1113,7
12:20,93,93,2500,0,-1163,7
12:25,92,93,2496,0,-1268,7
12:30,92,93,2476,0,-1362,7
12:35,92,93,2502,0,-1476,7
12:40,92,94,2504,0,-1559,7
12:45,91,93,2504,0,-1647,7
12:50,91,94,2518,0,-1731,7
12:55,90,93,2558,0,-1799,7
13:00,90,93,2590,0,-1859,7
13:05,90,92,2666,0,-1823,7
13:10,90,91,2710,0,-1786,7
13:15,90,90,2695,0,-1752,7
13:20,90,90,2760,0,-1727,7
13:25,90,90,2735,0,-1853,7
13:30,90,90,2740,0,-1949,7
13:35,89,91,2742,0,-1993,7
13:40,89,92,2733,0,-2080,7
13:45,90,91,2730,0,-2091,6
13:50,90,90,2765,0,-2115,6
13:55,90,91,2749,0,-2136,6
14:00,89,90,2732,0,-2138,6
14:05,89,91,2713,0,-2056,6
14:10,88,91,2685,0,-2067,6
14:15,88,90,2687,0,-2086,6
14:20,89,91,2695,0,-2037,6
14:25,85,91,2808,0,-2104,6
14:30,83,90,2872,0,-2203,6
14:35,83,90,2942,0,-2201,6
14:40,83,90,2950,0,-2245,6
14:45,83,90,2941,0,-2162,6
14:50,82,90,2946,0,-2171,6
14:55,83,89,2933,0,-2095,6
15:00,84,90,2939,0,-2110,6
15:05,84,90,2932,0,-2073,6
15:10,84,90,2890,0,-1944,6
15:15,84,90,2865,0,-1911,6
15:20,84,90,2890,0,-1908,6
15:25,84,90,2914,0,-2023,6
15:30,83,90,2953,0,-2038,6
15:35,83,91,2994,0,-2092,6
15:40,83,90,3005,0,-2067,6
15:45,83,90,3013,0,-2101,6
15:50,83,89,3012,0,-2145,6
15:55,83,90,3025,0,-2173,6
16:00,84,90,3059,0,-2203,6
16:05,85,91,3112,0,-2107,6
16:10,86,92,3142,0,-2032,6
16:15,87,93,3130,0,-2077,7
16:20,88,94,3139,0,-2139,7
16:25,89,94,3162,0,-2185,7
16:30,88,94,3221,0,-2221,7
16:35,89,95,3269,0,-2187,7
16:40,89,95,3369,0,-2206,7
16:45,89,95,3439,0,-2228,7
16:50,88,94,3482,0,-2139,7
16:55,88,93,3534,0,-2072,7
17:00,88,93,3557,0,-2029,7
17:05,88,93,3501,0,-1899,7
17:10,88,92,3512,0,-1816,7
17:15,88,92,3605,0,-1785,7
17:20,89,92,3678,0,-1712,7
17:25,88,92,3699,0,-1796,7
17:30,88,93,3771,0,-1675,7
17:35,88,93,3916,0,-1688,7
17:40,88,93,4003,0,-1685,7
17:45,88,93,4101,0,-1510,7
17:50,88,93,4148,0,-1477,7
17:55,88,93,4250,0,-1461,7
18:00,88,93,4299,0,-1390,7
18:05,88,93,4212,0,-1404,7
18:10,88,91,4139,0,-1846,7
18:15,88,91,4154,0,-1661,7
18:20,88,92,4210,0,-1646,7
18:25,88,93,4333,0,-1509,7
18:30,88,92,4359,0,-1380,7
18:35,88,92,4572,0,-1217,7
18:40,89,94,4703,0,-1092,7
18:45,89,95,4877,0,-977,7
18:50,90,95,4926,0,-868,7
18:55,89,95,4939,0,-948,7
19:00,89,95,4961,0,-1003,7
19:05,89,94,4953,0,-958,7
19:10,89,94,4906,0,-1080,7
19:15,89,95,4877,0,-966,7
19:20,89,95,4892,0,-817,7
19:25,89,94,4918,0,-696,7
19:30,89,94,4935,0,-586,7
19:35,89,94,4965,0,-560,7
19:40,90,94,4986,0,-501,7
19:45,89,94,5002,0,-536,7
19:50,89,94,5008,0,-512,7
19:55,89,94,5008,0,-451,7
20:00,89,94,5009,0,-370,7
20:05,89,94,5001,0,-334,7
20:10,89,94,4984,0,-302,7
20:15,89,94,4943,0,-215,7
20:20,89,94,4911,0,-140,7
20:25,89,93,4863,0,-88,7
20:30,88,93,4856,0,-93,7
20:35,89,93,4833,0,-44,7
20:40,89,93,4811,0,-37,7
20:45,89,93,4794,0,-40,7
20:50,89,93,4810,0,-24,7
20:55,88,93,4829,0,-40,7
21:00,88,93,4864,0,-40,7
21:05,88,93,4930,0,14,7
21:10,88,93,4981,0,31,7
21:15,88,93,5007,0,45,7
21:20,88,94,5005,0,61,7
21:25,88,94,4974,0,86,7
21:30,88,94,4957,0,119,7
21:35,88,94,4957,0,151,7
21:40,88,93,4996,0,120,7
21:45,88,93,5028,0,130,7
21:50,88,93,5020,0,176,7
21:55,88,93,5002,0,230,7
22:00,88,93,4977,0,408,7
22:05,88,93,4997,0,726,7
22:10,88,92,5032,0,854,7
22:15,88,92,5036,0,964,7
22:20,88,92,5013,0,1005,7
22:25,88,92,5001,0,1126,7
22:30,88,91,4998,0,1212,7
22:35,88,91,4980,0,1331,7
22:40,88,91,4956,0,1489,7
22:45,88,91,4962,0,1525,7
22:50,88,91,4937,0,1574,7
22:55,88,93,4804,0,1603,7
23:00,88,94,4703,0,1721,7
23:05,88,92,4554,0,1782,7
23:10,88,92,4532,0,1744,7
23:15,88,93,4519,0,1784,7
23:20,88,93,4499,0,1801,7
23:25,88,91,4485,0,1807,7
23:30,88,86,4466,0,1851,7
23:35,88,83,4476,0,1798,7
23:40,88,83,4512,0,1798,7
23:45,88,83,4518,0,1856,7
23:50,88,84,4513,0,1805,7
23:55,88,83,4380,0,1876,7
