Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,115,164,3181,8,2744,9
00:05,116,164,3140,8,2700,9
00:10,116,164,3110,8,2701,9
00:15,116,163,3038,9,2721,9
00:20,114,162,2995,8,2741,9
00:25,114,162,2984,8,2717,9
00:30,114,163,2966,8,2705,9
00:35,114,162,2958,8,2681,9
00:40,114,162,2952,8,2689,9
00:45,114,162,2914,8,2719,9
00:50,110,162,2893,8,2724,9
00:55,106,162,2881,8,2716,9
01:00,106,162,2901,8,2690,9
01:05,106,162,2924,8,2679,9
01:10,106,162,2923,8,2682,9
01:15,106,163,2930,8,2644,9
01:20,106,163,2928,8,2607,9
01:25,106,163,2916,8,2602,9
01:30,106,163,2909,8,2589,9
01:35,106,163,2914,8,2577,9
01:40,106,164,2915,8,2553,9
01:45,106,163,2902,8,2541,9
01:50,106,164,2896,8,2547,9
01:55,106,164,2894,8,2542,9
02:00,106,163,2880,8,2553,9
02:05,106,163,2863,8,2563,9
02:10,105,161,2876,8,2592,9
02:15,105,161,2886,8,2600,9
02:20,105,162,2897,7,2587,9
02:25,106,163,2905,8,2562,9
02:30,106,162,2906,9,2543,9
02:35,106,163,2906,9,2543,9
02:40,106,164,2900,9,2530,9
02:45,106,162,2901,9,2518,9
02:50,105,162,2893,9,2498,9
02:55,105,162,2878,9,2507,9
03:00,105,162,2878,9,2500,9
03:05,105,161,2847,10,2501,9
03:10,105,162,2855,9,2538,9
03:15,105,162,2829,9,2579,9
03:20,105,162,2824,9,2602,9
03:25,105,162,2818,8,2587,9
03:30,105,161,2818,8,2570,9
03:35,105,162,2821,8,2544,9
03:40,105,161,2835,8,2520,9
03:45,105,161,2840,8,2508,9
03:50,105,161,2824,8,2532,9
03:55,105,161,2819,8,2537,9
04:00,105,161,2822,8,2517,9
04:05,105,162,2831,7,2517,9
04:10,105,162,2839,7,2541,9
04:15,105,161,2845,7,2562,9
04:20,105,161,2851,7,2553,9
04:25,105,161,2850,8,2549,9
04:30,105,162,2846,9,2529,9
04:35,105,162,2853,9,2518,9
04:40,105,162,2878,9,2514,9
04:45,105,163,2895,9,2519,9
04:50,105,164,2926,9,2509,9
04:55,105,164,2969,9,2484,9
05:00,105,165,2978,9,2480,9
05:05,105,165,2974,9,2500,9
05:10,105,165,3007,9,2498,9
05:15,105,165,2954,9,2540,9
05:20,105,163,2945,9,2550,9
05:25,105,163,2954,10,2542,9
05:30,105,163,2975,10,2546,9
05:35,105,164,3010,10,2527,9
05:40,105,164,3029,10,2537,9
05:45,105,164,3036,10,2550,9
05:50,105,163,3033,11,2529,9
05:55,105,164,3035,11,2545,9
06:00,105,164,3037,10,2562,9
06:05,106,164,3061,9,2582,9
06:10,108,165,3088,9,2585,9
06:15,109,165,3056,9,2614,9
06:20,105,165,3054,9,2634,9
06:25,105,164,3063,8,2642,9
06:30,105,164,3064,9,2640,9
06:35,105,165,3078,9,2629,9
06:40,105,165,3078,9,2643,9
06:45,105,165,3087,9,2646,9
06:50,105,165,3090,9,2637,9
06:55,105,165,3092,9,2629,9
07:00,104,165,3090,8,2617,9
07:05,104,165,3074,8,2608,9
07:10,104,165,3065,7,2640,9
07:15,104,167,3047,8,2627,9
07:20,104,166,3043,8,2561,9
07:25,104,165,3030,8,2516,9
07:30,104,165,2996,9,2482,9
07:35,104,166,2972,9,2445,9
07:40,104,164,2927,9,2408,9
07:45,104,164,2847,9,2382,9
07:50,104,165,2746,10,2329,9
07:55,105,167,2669,10,2279,9
08:00,106,169,2572,10,2211,9
08:05,106,170,2522,9,2152,9
08:10,107,171,2497,10,2160,9
08:15,107,169,2420,10,2085,9
08:20,106,166,2272,10,2031,9
08:25,105,166,2120,10,1957,9
08:30,105,165,2015,10,1855,9
08:35,105,165,1971,11,1717,9
08:40,106,166,1952,10,1561,9
08:45,107,168,1897,11,1407,9
08:50,107,169,1853,10,1301,9
08:55,107,168,1913,10,1148,9
09:00,107,168,1977,10,1007,9
09:05,107,167,1938,9,925,9
09:10,107,168,1868,10,863,9
09:15,107,168,1811,11,837,9
09:20,108,168,1782,10,762,9
09:25,108,169,1721,10,768,9
09:30,108,171,1693,10,743,9
09:35,108,171,1678,10,721,9
09:40,108,169,1690,10,665,9
09:45,108,168,1693,10,603,9
09:50,108,168,1683,10,551,9
09:55,109,168,1668,9,506,9
10:00,108,170,1629,9,459,9
10:05,108,171,1627,9,483,9
10:10,108,171,1611,9,541,9
10:15,108,170,1619,9,548,9
10:20,108,170,1627,9,511,9
10:25,109,168,1624,8,466,9
10:30,108,169,1623,8,447,9
10:35,108,171,1625,11,414,9
10:40,108,169,1630,11,392,9
10:45,108,168,1613,11,362,9
10:50,108,168,1608,11,330,9
10:55,108,168,1596,11,294,9
11:00,109,166,1606,11,262,9
11:05,109,166,1583,10,246,9
11:10,108,165,1561,11,246,9
11:15,108,166,1576,10,257,9
11:20,108,164,1588,10,233,9
11:25,109,164,1599,10,220,9
11:30,109,164,1622,10,216,9
11:35,108,164,1604,10,227,9
11:40,109,163,1586,10,240,9
11:45,109,164,1578,11,244,9
11:50,109,166,1577,11,242,9
11:55,109,165,1575,11,235,9
12:00,110,165,1589,11,221,9
12:05,110,165,1577,11,203,9
12:10,109,165,1573,10,165,9
12:15,109,164,1589,11,130,9
12:20,108,165,1591,11,126,9
12:25,108,166,1591,11,128,9
12:30,109,168,1590,11,138,9
12:35,109,167,1596,11,151,9
12:40,109,169,1609,11,181,9
12:45,109,169,1618,11,179,9
12:50,109,167,1619,10,192,9
12:55,109,168,1635,10,152,9
13:00,110,170,1672,9,95,9
13:05,110,171,1679,11,53,9
13:10,110,172,1718,11,32,9
13:15,110,172,1730,11,2,9
13:20,110,173,1758,10,6,9
13:25,110,172,1768,10,24,9
13:30,109,171,1789,10,64,9
13:35,109,170,1785,10,63,9
13:40,109,170,1779,10,65,9
13:45,110,171,1777,10,84,9
13:50,109,171,1781,10,134,9
13:55,109,170,1783,11,173,9
14:00,109,170,1768,11,213,9
14:05,109,171,1781,11,240,9
14:10,109,170,1805,11,235,9
14:15,109,170,1804,11,297,9
14:20,109,170,1834,11,340,9
14:25,110,172,1857,11,370,9
14:30,111,172,1854,11,407,9
14:35,113,173,1907,11,468,9
14:40,114,174,1936,12,571,9
14:45,114,173,1980,12,682,9
14:50,115,174,2013,12,781,9
14:55,114,173,2049,12,891,9
15:00,113,172,2061,12,990,9
15:05,112,172,2119,12,1014,9
15:10,111,173,2215,12,1026,9
15:15,113,173,2216,12,1130,9
15:20,114,173,2245,12,1195,9
15:25,114,174,2232,11,1461,9
15:30,114,174,2294,11,1616,9
15:35,114,175,2340,11,1780,9
15:40,115,176,2385,11,1950,10
15:45,116,175,2552,11,2077,10
15:50,115,173,2646,11,2206,9
15:55,115,172,2680,11,2386,9
16:00,114,172,2730,12,2589,9
16:05,113,170,2776,11,2719,9
16:10,112,169,2861,11,2722,9
16:15,113,170,3020,12,2847,9
16:20,114,169,3145,12,2979,9
16:25,112,169,3194,13,3039,9
16:30,111,170,3241,12,3141,9
16:35,112,169,3359,12,3183,9
16:40,112,170,3605,13,3200,9
16:45,115,174,3829,13,3305,9
16:50,115,173,3948,12,3333,9
16:55,117,175,4105,12,3375,10
17:00,116,174,4141,12,3448,10
17:05,115,172,4097,11,3603,9
17:10,114,171,4067,11,3685,9
17:15,115,172,4025,11,3868,9
17:20,116,171,4056,11,3979,9
17:25,116,171,4079,13,4053,9
17:30,116,171,4114,12,4109,9
17:35,115,170,4163,12,4137,9
17:40,115,171,4234,12,4175,9
17:45,116,173,4267,12,4214,9
17:50,116,173,4289,11,4230,9
17:55,116,174,4267,11,4250,9
18:00,116,172,4239,11,4274,9
18:05,116,173,4298,11,4229,9
18:10,116,173,4379,11,4123,9
18:15,116,173,4346,11,4134,9
18:20,115,171,4355,11,4128,9
18:25,115,174,4351,11,4152,9
18:30,115,174,4343,11,4176,9
18:35,116,173,4315,11,4201,9
18:40,116,173,4239,11,4213,9
18:45,115,172,4238,11,4227,9
18:50,115,172,4252,11,4198,9
18:55,115,172,4283,11,4151,9
19:00,115,172,4282,10,4131,9
19:05,115,173,4272,10,4153,9
19:10,115,172,4202,12,4229,9
19:15,115,170,4210,11,4203,9
19:20,115,171,4218,11,4196,9
19:25,116,171,4155,12,4261,9
19:30,116,170,4087,11,4281,9
19:35,116,170,4088,12,4296,9
19:40,116,170,4099,12,4290,9
19:45,116,170,4097,12,4267,9
19:50,116,170,4094,11,4265,9
19:55,115,169,4107,10,4215,9
20:00,115,170,4100,11,4233,9
20:05,117,169,4106,11,4239,9
20:10,119,169,4102,12,4269,9
20:15,119,170,4099,13,4269,9
20:20,118,170,4104,12,4300,9
20:25,118,170,4126,12,4313,9
20:30,119,170,4124,12,4308,9
20:35,120,170,4103,12,4335,9
