Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,83,86,2687,0,2635,7
00:05,83,87,2674,0,2726,8
00:10,84,86,2622,0,2676,8
00:15,81,87,2619,0,2744,8
00:20,79,87,2663,0,2743,8
00:25,79,87,2668,0,2750,8
00:30,79,86,2668,0,2781,8
00:35,79,87,2668,0,2806,8
00:40,79,87,2668,0,2804,8
00:45,79,87,2667,0,2815,7
00:50,79,87,2668,0,2850,8
00:55,80,87,2668,0,2844,8
01:00,80,86,2667,0,2845,8
01:05,82,87,2641,0,2837,8
01:10,84,87,2575,0,2798,8
01:15,83,87,2551,0,2815,8
01:20,83,87,2551,0,2790,8
01:25,83,87,2550,0,2780,8
01:30,83,87,2549,0,2792,8
01:35,83,87,2550,0,2785,8
01:40,83,87,2540,0,2775,8
01:45,83,86,2512,0,2780,8
01:50,83,87,2465,0,2814,8
01:55,83,87,2436,0,2813,8
02:00,84,87,2391,0,2826,8
02:05,84,87,2371,0,2821,8
02:10,84,86,2396,0,2824,8
02:15,84,87,2382,0,2824,8
02:20,84,88,2370,0,2831,8
02:25,84,87,2345,0,2830,8
02:30,84,86,2335,0,2852,8
02:35,84,87,2344,0,2856,8
02:40,84,87,2338,0,2874,8
02:45,84,87,2336,0,2845,8
02:50,84,87,2313,0,2866,8
02:55,85,88,2319,0,2891,8
03:00,85,88,2326,0,2911,8
03:05,85,87,2352,0,2918,8
03:10,85,88,2357,0,2919,8
03:15,84,88,2353,0,2909,8
03:20,84,88,2355,0,2882,8
03:25,84,88,2356,0,2860,8
03:30,84,87,2358,0,2838,8
03:35,84,86,2359,0,2838,8
03:40,84,86,2359,0,2827,8
03:45,85,86,2353,0,2812,8
03:50,85,86,2344,0,2833,8
03:55,85,87,2348,0,2834,8
04:00,85,88,2355,0,2829,8
04:05,85,87,2284,0,2816,8
04:10,85,88,2254,0,2733,8
04:15,85,87,2283,0,2732,8
04:20,85,87,2316,0,2711,8
04:25,84,88,2329,0,2704,8
04:30,84,88,2330,0,2746,8
04:35,85,88,2336,0,2799,8
04:40,85,88,2340,0,2796,8
04:45,85,87,2350,0,2814,8
04:50,84,87,2373,0,2785,8
04:55,84,87,2378,0,2772,8
05:00,84,87,2355,0,2790,8
05:05,84,87,2307,0,2815,8
05:10,85,87,2288,0,2834,8
05:15,84,87,2304,0,2825,8
05:20,84,87,2340,0,2814,8
05:25,84,88,2346,0,2802,8
05:30,84,87,2334,0,2775,8
05:35,84,87,2352,0,2755,8
05:40,84,87,2348,0,2755,8
05:45,83,86,2346,0,2724,8
05:50,84,86,2359,0,2726,8
05:55,83,86,2362,0,2701,8
06:00,83,86,2366,0,2639,8
06:05,83,87,2387,0,2594,8
06:10,82,87,2406,0,2671,8
06:15,83,87,2412,0,2633,8
06:20,83,85,2435,0,2557,8
06:25,82,86,2420,0,2531,7
06:30,82,85,2399,0,2449,7
06:35,81,86,2354,0,2415,7
06:40,81,86,2349,0,2370,7
06:45,81,86,2266,0,2342,7
06:50,81,86,2145,0,2241,7
06:55,82,86,1990,0,2173,7
07:00,83,86,1954,0,2070,8
07:05,84,89,1911,0,2034,8
07:10,85,89,1862,0,1862,8
07:15,86,90,1754,0,1730,8
07:20,87,91,1683,0,1554,8
07:25,88,91,1641,0,1441,8
07:30,88,91,1630,0,1355,8
07:35,87,92,1572,0,1159,8
07:40,88,91,1558,0,1052,8
