Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,122,154,4869,15,4200,9
00:05,122,155,4829,15,4214,9
00:10,122,154,4827,15,4181,9
00:15,122,155,4765,15,4182,9
00:20,122,154,4653,15,4142,9
00:25,122,155,4667,15,4158,9
00:30,122,154,4620,15,4170,9
00:35,122,154,4483,15,4216,9
00:40,122,154,4348,15,4238,9
00:45,122,154,4326,15,4222,9
00:50,122,154,4381,15,4231,9
00:55,123,154,4186,15,4247,9
01:00,124,155,4182,15,4199,9
01:05,123,154,4252,16,4108,9
01:10,123,155,4168,16,4060,9
01:15,122,154,4158,16,3990,9
01:20,121,152,4056,15,3935,9
01:25,121,151,4023,15,3878,9
01:30,120,150,4078,15,3838,9
01:35,120,151,4052,14,3790,9
01:40,120,150,3959,15,3789,9
01:45,120,149,4006,14,3771,9
01:50,120,150,4002,14,3746,9
01:55,120,151,3953,15,3690,9
02:00,120,151,3989,15,3629,9
02:05,120,150,3830,15,3637,9
02:10,120,150,3721,14,3661,9
02:15,120,149,3725,15,3639,9
02:20,120,149,3653,15,3655,9
02:25,120,149,3665,15,3653,9
02:30,121,149,3715,14,3629,9
02:35,121,148,3678,14,3640,9
02:40,121,147,3658,14,3644,9
02:45,120,149,3631,14,3616,9
02:50,120,148,3514,14,3599,9
02:55,120,147,3491,14,3608,9
03:00,120,146,3478,14,3607,9
03:05,120,143,3706,14,3557,9
03:10,121,142,3563,15,3500,9
03:15,120,140,3552,15,3469,9
03:20,120,136,3528,16,3436,9
03:25,120,135,3522,16,3425,9
03:30,120,135,3684,17,3427,9
03:35,120,136,3689,15,3401,9
03:40,120,138,3684,15,3373,9
03:45,120,138,3683,14,3364,9
03:50,120,138,3589,14,3366,9
03:55,120,140,3517,14,3362,9
04:00,120,141,3500,14,3360,9
04:05,120,142,3631,15,3342,9
04:10,121,143,3673,15,3389,9
04:15,121,144,3684,15,3416,9
04:20,121,144,3760,15,3372,9
04:25,122,145,3749,15,3392,9
04:30,122,145,3802,15,3374,9
04:35,122,145,3698,15,3405,9
04:40,122,145,3713,15,3402,9
04:45,122,146,3900,15,3437,9
04:50,122,146,3693,16,3449,9
04:55,122,145,3682,15,3446,9
05:00,121,146,3790,15,3465,9
05:05,120,145,3724,14,3478,9
05:10,120,144,3731,14,3481,9
05:15,119,143,3766,15,3451,9
05:20,119,142,3816,15,3450,9
05:25,119,142,3800,15,3444,9
