Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,125,180,3232,16,3647,9
00:05,125,180,3295,15,3580,9
00:10,126,181,3247,16,3622,9
00:15,125,179,3113,15,3703,9
00:20,124,178,3035,14,3762,9
00:25,124,178,2988,14,3776,9
00:30,124,176,2979,13,3711,9
00:35,124,176,2977,14,3694,9
00:40,124,177,2975,16,3662,9
00:45,123,176,2966,15,3633,9
00:50,124,177,2940,15,3608,9
00:55,124,178,2932,15,3582,9
01:00,124,180,2930,16,3538,9
01:05,124,179,2922,15,3559,9
01:10,124,178,2920,15,3587,9
01:15,125,178,2860,14,3657,9
01:20,125,179,2803,14,3713,9
01:25,126,180,2733,14,3790,9
01:30,125,181,2676,15,3808,9
01:35,125,180,2637,15,3790,9
01:40,125,180,2618,15,3731,9
01:45,125,181,2585,15,3717,9
01:50,126,180,2589,14,3728,9
01:55,125,179,2596,14,3692,9
02:00,125,179,2585,15,3702,9
02:05,125,180,2569,15,3694,9
02:10,126,180,2508,15,3743,9
02:15,126,181,2407,15,3822,9
02:20,127,182,2362,15,3911,9
02:25,128,182,2351,15,3936,9
02:30,129,182,2352,15,3926,9
02:35,129,181,2350,14,3942,9
02:40,129,181,2355,15,3954,9
02:45,129,182,2352,15,3961,9
02:50,129,181,2347,15,3987,9
02:55,129,182,2362,15,4016,9
03:00,129,181,2365,15,4037,9
03:05,128,182,2392,15,4020,9
03:10,129,182,2428,15,4006,9
03:15,128,181,2454,15,3967,9
03:20,128,182,2446,15,3952,9
03:25,128,182,2388,16,3961,9
03:30,128,181,2377,15,3963,9
03:35,128,182,2360,15,3963,9
03:40,128,182,2363,15,3965,9
03:45,128,182,2385,15,3932,9
03:50,128,181,2402,15,3928,9
03:55,128,181,2410,15,3921,9
04:00,128,181,2400,15,3951,9
04:05,129,182,2384,15,3973,9
04:10,129,182,2417,15,3977,9
04:15,128,182,2423,15,3942,9
04:20,128,182,2399,15,3968,9
04:25,129,182,2396,14,3974,9
04:30,129,181,2378,15,3992,9
04:35,129,182,2376,14,4001,9
04:40,129,182,2398,14,4008,9
04:45,129,181,2394,14,4011,9
04:50,129,182,2411,15,4001,9
04:55,128,181,2433,15,3972,9
05:00,128,180,2404,15,3979,9
05:05,128,182,2405,15,3959,9
05:10,128,181,2424,15,3969,9
05:15,128,182,2425,14,3980,9
05:20,128,181,2421,14,3991,9
05:25,128,182,2444,15,3992,9
05:30,128,182,2445,14,4006,9
05:35,129,183,2463,14,4015,9
05:40,129,184,2467,15,4010,9
05:45,129,184,2468,16,4006,9
05:50,129,185,2480,16,4005,9
05:55,129,184,2471,15,4039,9
06:00,129,183,2458,15,4073,9
06:05,129,185,2447,15,4137,9
06:10,129,184,2430,15,4223,9
06:15,130,186,2427,16,4236,9
06:20,130,186,2434,16,4251,9
06:25,130,187,2466,14,4236,9
06:30,130,185,2445,14,4278,9
06:35,130,184,2457,14,4269,9
06:40,129,184,2468,15,4262,9
06:45,129,185,2440,15,4251,9
06:50,129,184,2444,14,4228,9
06:55,130,186,2406,15,4201,9
07:00,130,185,2339,15,4157,9
07:05,130,186,2295,16,4128,9
07:10,130,185,2288,16,4070,9
07:15,129,184,2309,15,3961,9
07:20,128,182,2288,15,3849,9
07:25,128,182,2276,15,3699,9
07:30,128,184,2243,15,3594,9
07:35,128,184,2230,15,3511,9
07:40,128,186,2208,16,3394,9
07:45,128,186,2156,16,3316,9
07:50,128,186,2092,17,3259,9
07:55,129,186,2032,16,3191,9
08:00,130,188,1994,15,3118,9
08:05,131,189,1986,15,3058,9
08:10,132,188,1979,16,3031,9
08:15,132,190,1998,15,2956,9
08:20,132,190,1989,15,2851,9
08:25,132,192,2110,15,2765,9
08:30,133,193,2198,14,2674,9
08:35,133,192,2166,15,2623,9
08:40,132,191,2194,15,2473,9
08:45,133,192,2187,16,2392,9
08:50,133,192,2190,16,2318,9
08:55,132,192,2191,15,2239,9
09:00,133,193,2251,15,2160,9
09:05,133,193,2276,15,2090,9
09:10,133,193,2296,15,2008,9
09:15,133,194,2307,15,1933,9
09:20,132,191,2303,15,1891,9
09:25,132,190,2302,15,1860,9
09:30,132,191,2294,15,1835,9
09:35,132,192,2292,15,1809,9
09:40,132,192,2283,15,1778,9
09:45,132,192,2291,15,1742,9
09:50,132,191,2277,15,1726,9
09:55,133,192,2263,15,1721,9
10:00,132,192,2265,15,1716,9
10:05,132,192,2256,15,1687,9
10:10,132,193,2213,16,1700,9
10:15,133,194,2189,16,1702,9
10:20,133,194,2199,15,1686,9
10:25,133,193,2227,15,1634,9
10:30,133,192,2224,15,1588,9
10:35,134,192,2224,14,1572,9
10:40,134,190,2226,15,1556,9
10:45,133,190,2227,14,1548,9
10:50,133,191,2218,14,1564,9
10:55,133,189,2226,14,1569,9
11:00,133,189,2230,14,1564,9
11:05,132,190,2241,15,1534,9
11:10,132,189,2263,14,1551,9
11:15,132,188,2282,15,1517,9
11:20,132,188,2283,16,1500,9
11:25,131,187,2290,16,1497,9
11:30,131,187,2280,15,1495,9
11:35,131,186,2314,14,1446,9
11:40,131,185,2334,14,1408,9
11:45,131,187,2327,14,1443,9
11:50,131,187,2335,15,1447,9
11:55,131,187,2334,15,1467,9
12:00,131,186,2324,15,1490,9
12:05,132,185,2363,15,1490,9
12:10,132,187,2361,14,1506,9
12:15,131,186,2398,14,1527,9
12:20,131,187,2406,15,1579,9
12:25,131,186,2420,15,1619,9
12:30,131,186,2397,15,1660,9
12:35,131,186,2423,15,1713,9
12:40,131,185,2411,15,1742,9
12:45,131,184,2459,15,1760,9
12:50,131,181,2486,14,1788,9
12:55,130,179,2522,15,1779,9
13:00,130,179,2498,14,1790,9
13:05,130,180,2519,15,1799,9
13:10,130,180,2475,14,1887,9
13:15,129,179,2449,14,1884,9
13:20,129,178,2433,15,1840,9
13:25,128,177,2491,15,1888,9
13:30,128,177,2496,15,1953,9
13:35,128,178,2521,15,1954,9
13:40,128,178,2513,14,1965,9
13:45,128,178,2580,13,1973,9
13:50,128,179,2667,14,1993,9
13:55,128,178,2688,14,2047,9
14:00,128,179,2710,15,2041,9
14:05,128,178,2744,15,2057,9
14:10,128,178,2781,14,2094,9
14:15,128,179,2839,13,2095,9
14:20,128,178,2957,14,2052,9
14:25,127,173,3040,14,2051,9
14:30,127,167,3127,14,2022,9
14:35,127,166,3191,14,1976,9
14:40,127,167,3123,14,1911,9
14:45,127,166,3095,14,1917,9
14:50,127,166,3106,13,1924,9
14:55,126,164,3136,14,1932,9
15:00,126,166,3164,13,2001,9
15:05,127,165,3175,13,2085,9
15:10,127,165,3227,15,2102,9
15:15,127,166,3298,14,2154,9
15:20,126,169,3314,13,2202,9
15:25,126,169,3377,15,2222,9
15:30,127,170,3409,15,2229,9
15:35,126,171,3550,15,2228,9
15:40,127,172,3664,15,2249,9
15:45,126,171,3689,15,2257,9
15:50,126,170,3728,14,2306,9
15:55,126,171,3781,14,2325,9
16:00,126,172,3786,14,2357,9
16:05,126,171,3822,16,2390,9
16:10,126,172,3761,16,2428,9
16:15,126,173,3685,17,2544,9
16:20,126,172,3709,16,2606,9
16:25,126,172,3812,15,2565,9
16:30,125,171,3888,14,2557,9
16:35,124,171,3963,15,2546,9
16:40,124,171,4008,16,2563,9
16:45,124,172,4073,16,2634,9
16:50,124,172,4119,15,2675,9
16:55,124,173,4171,15,2748,9
17:00,124,173,4222,15,2834,9
17:05,124,172,4163,15,3029,9
17:10,123,172,3952,15,3200,9
17:15,124,173,3759,15,3404,9
17:20,125,175,3679,15,3569,9
17:25,126,176,3747,15,3611,9
17:30,125,176,3843,15,3629,9
17:35,125,175,3967,15,3615,9
17:40,124,178,4067,15,3656,9
17:45,124,180,4118,15,3736,9
17:50,124,181,4162,15,3813,9
17:55,124,180,4236,15,3904,9
18:00,124,180,4336,15,3970,9
18:05,124,180,4516,15,4066,9
18:10,127,184,4535,15,4264,9
18:15,127,186,4415,15,4403,9
18:20,128,186,4462,14,4479,9
18:25,127,186,4564,15,4458,9
18:30,127,185,4610,15,4485,9
18:35,126,183,4721,15,4444,9
18:40,128,185,4867,15,4504,9
18:45,127,185,4890,15,4500,9
18:50,128,187,4960,14,4538,9
18:55,127,186,4933,15,4526,9
19:00,127,186,4937,14,4490,9
19:05,127,186,4894,14,4544,9
19:10,127,186,4824,14,4544,9
