Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,81,104,3775,-1,3010,8
00:05,82,104,3684,-1,3010,8
00:10,82,103,3567,-1,3093,8
00:15,80,103,3511,-1,3060,8
00:20,80,103,3513,-1,3073,8
00:25,80,103,3492,-1,3099,8
00:30,80,103,3500,-1,3103,8
00:35,81,103,3515,-1,3114,8
00:40,80,102,3500,-1,3150,8
00:45,80,103,3497,-1,3133,8
00:50,80,103,3506,-1,3125,8
00:55,80,103,3519,-1,3117,7
01:00,80,103,3510,-1,3118,8
01:05,80,103,3522,-1,3055,8
01:10,80,103,3542,-1,2960,8
01:15,80,103,3548,-1,2947,8
01:20,80,103,3522,-1,2948,8
01:25,80,103,3523,-1,2922,8
01:30,80,103,3529,-1,2925,8
01:35,80,103,3542,-1,2950,8
01:40,80,103,3510,-1,2986,8
01:45,80,103,3513,-1,2953,8
01:50,80,103,3504,-1,2945,8
01:55,80,103,3494,-1,2950,8
02:00,81,103,3498,-1,2957,8
02:05,81,104,3510,-1,2973,8
02:10,81,104,3529,-1,2905,8
02:15,81,104,3496,-1,2930,8
02:20,81,103,3456,-1,2947,8
02:25,81,102,3414,-1,2995,8
02:30,81,99,3407,-1,3038,8
02:35,81,97,3393,-1,3041,8
02:40,81,96,3375,-1,3070,8
02:45,81,95,3370,-1,3077,8
02:50,81,94,3352,-1,3038,8
02:55,81,95,3311,-1,3029,8
03:00,81,95,3288,-1,3017,8
03:05,81,96,3309,-1,2973,8
03:10,81,98,3333,-1,2943,8
03:15,81,98,3355,-1,2948,8
03:20,81,97,3350,-1,2947,8
03:25,81,97,3343,-1,2934,8
03:30,81,97,3348,-1,2969,8
03:35,82,97,3344,-1,2967,8
03:40,81,98,3348,-1,2984,8
03:45,82,97,3358,-1,2960,8
03:50,82,97,3378,-1,2940,8
03:55,81,99,3377,-1,2941,8
04:00,81,99,3367,-1,2913,8
04:05,81,100,3392,-1,2915,8
04:10,82,92,3393,-1,2910,8
04:15,81,84,3439,-1,2894,8
04:20,81,84,3461,-1,2862,8
04:25,81,84,3503,-1,2837,8
04:30,81,84,3534,-1,2791,8
04:35,79,84,3551,-1,2780,8
04:40,76,73,3579,-1,2766,8
04:45,76,80,3601,-1,2764,8
04:50,77,82,3608,-1,2750,8
04:55,76,82,3609,-1,2719,8
05:00,76,82,3607,-1,2712,8
05:05,77,80,3603,-1,2793,8
05:10,76,79,3561,-1,2786,8
05:15,76,79,3551,-1,2728,8
05:20,76,79,3540,-1,2684,8
05:25,76,79,3576,-1,2617,8
05:30,76,78,3607,-1,2637,8
05:35,76,79,3631,-1,2583,8
05:40,76,78,3637,-1,2581,8
05:45,77,79,3647,-1,2552,8
05:50,76,78,3653,-1,2515,8
05:55,76,80,3614,-1,2518,8
06:00,76,79,3595,-1,2500,8
06:05,76,78,3515,-1,2557,8
06:10,76,78,3388,-1,2696,8
06:15,75,78,3359,-1,2688,8
06:20,76,78,3379,-1,2711,8
06:25,76,79,3443,-1,2715,8
06:30,75,79,3524,-1,2728,8
06:35,75,79,3586,-1,2722,8
06:40,76,79,3633,-1,2713,8
06:45,76,78,3653,-1,2661,8
06:50,76,78,3659,-1,2658,8
06:55,75,78,3668,-1,2635,8
07:00,75,78,3660,-1,2626,8
07:05,76,78,3638,-1,2579,8
07:10,74,77,3627,-1,2479,8
07:15,75,77,3615,-1,2503,8
07:20,75,77,3573,-1,2569,8
07:25,76,77,3532,-1,2585,8
07:30,75,76,3497,-1,2627,8
07:35,74,76,3617,-1,2581,8
07:40,76,77,3705,-1,2553,8
07:45,76,77,3673,-1,2556,8
07:50,76,78,3628,-1,2468,8
07:55,75,77,3523,-1,2483,8
08:00,75,77,3397,-1,2351,8
08:05,75,76,3207,-1,2145,8
08:10,75,77,3032,-1,1779,8
08:15,75,75,2772,-1,1609,7
08:20,75,77,2436,-1,1661,7
