Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,116,149,2378,14,2975,8
00:05,116,136,2372,14,2999,8
00:10,116,150,2363,14,3036,8
00:15,116,149,2361,14,3032,8
00:20,116,139,2376,14,3037,8
00:25,115,141,2355,14,3024,8
00:30,115,148,2334,14,3006,8
00:35,115,148,2319,15,3008,8
00:40,115,138,2312,15,3007,8
00:45,115,148,2329,15,3016,8
00:50,115,148,2323,16,3045,8
00:55,115,148,2301,15,3029,8
01:00,116,138,2296,15,2995,8
01:05,115,141,2314,15,2952,8
01:10,116,148,2285,14,2922,8
01:15,116,142,2282,14,2886,8
01:20,116,149,2283,14,2859,8
01:25,117,143,2264,14,2858,8
01:30,117,138,2266,15,2862,8
01:35,118,152,2320,15,2932,9
01:40,120,145,2336,15,2991,9
01:45,121,155,2339,15,2978,9
01:50,121,156,2333,15,2976,9
01:55,121,149,2332,15,2966,9
02:00,121,145,2314,15,2965,9
02:05,121,148,2318,14,2985,9
02:10,120,155,2298,15,2931,9
02:15,119,154,2283,15,2893,9
02:20,119,154,2277,15,2892,9
02:25,119,148,2286,15,2870,9
02:30,119,154,2274,14,2865,9
02:35,119,154,2280,14,2830,9
02:40,119,153,2275,14,2831,9
02:45,119,153,2286,14,2805,9
02:50,119,152,2275,14,2800,9
02:55,119,152,2276,14,2766,9
03:00,119,153,2280,14,2757,9
03:05,120,153,2298,14,2789,9
03:10,120,153,2333,14,2802,9
03:15,119,154,2331,14,2801,9
03:20,119,153,2362,14,2764,9
03:25,119,153,2362,14,2775,9
03:30,119,155,2359,14,2807,9
03:35,119,156,2374,14,2820,9
03:40,120,156,2378,14,2828,9
03:45,120,157,2389,14,2825,9
03:50,119,156,2399,14,2833,9
03:55,119,156,2414,14,2867,9
04:00,119,157,2413,14,2887,9
04:05,119,157,2489,14,2875,9
04:10,119,157,2506,13,2891,9
04:15,119,155,2492,14,2896,9
04:20,119,155,2491,14,2896,9
04:25,119,154,2516,14,2901,8
04:30,119,155,2529,14,2919,9
04:35,119,150,2539,14,2926,9
04:40,119,158,2581,14,2951,9
04:45,118,157,2628,14,2882,8
04:50,118,157,2649,14,2895,8
04:55,117,149,2621,14,2898,8
05:00,116,156,2621,14,2911,8
05:05,116,156,2686,13,2939,8
05:10,116,155,2731,13,2935,8
05:15,116,149,2705,14,2941,8
05:20,116,156,2709,14,2979,8
05:25,117,157,2724,14,3010,8
05:30,117,156,2766,13,3007,8
05:35,116,149,2809,14,2988,8
05:40,116,155,2831,14,3022,8
05:45,116,153,2847,14,3007,8
05:50,116,153,2890,14,3005,8
05:55,115,147,2907,14,3030,8
06:00,115,154,2879,14,3062,8
06:05,115,156,2876,14,3144,8
06:10,115,158,2906,14,3240,8
06:15,116,159,2826,14,3384,8
06:20,116,161,2845,14,3526,8
06:25,117,161,2906,14,3583,8
06:30,116,161,2982,14,3598,8
06:35,116,154,3032,14,3605,8
06:40,116,160,3123,14,3618,8
06:45,115,159,3139,13,3623,8
06:50,114,158,3109,13,3660,8
06:55,115,153,3110,13,3660,8
07:00,114,158,3117,13,3714,8
07:05,114,158,3132,14,3730,8
07:10,114,158,3144,13,3787,8
07:15,114,151,3156,13,3744,8
07:20,114,158,3137,13,3675,8
07:25,114,158,3046,14,3691,8
07:30,115,159,3016,14,3628,8
07:35,115,161,2989,13,3598,8
07:40,115,161,2962,13,3533,8
07:45,116,161,2938,14,3455,8
07:50,116,161,2914,12,3357,8
07:55,116,154,2881,12,3211,8
08:00,116,161,2822,12,3083,8
08:05,116,162,2791,13,2998,8
08:10,117,163,2841,13,2953,8
08:15,117,163,2867,13,2785,8
08:20,116,162,2792,13,2695,8
08:25,116,160,2662,13,2559,8
08:30,116,142,2602,13,2520,8
08:35,118,163,2588,14,2374,8
08:40,118,164,2538,14,2203,8
08:45,119,165,2431,14,2198,8
08:50,120,146,2419,14,2049,9
08:55,120,167,2418,14,1881,9
09:00,119,156,2444,14,1828,9
09:05,120,166,2468,14,1722,9
09:10,120,158,2544,13,1616,9
09:15,122,166,2537,13,1519,9
09:20,121,163,2531,14,1495,9
09:25,121,162,2484,14,1470,9
09:30,121,163,2473,14,1486,9
09:35,122,163,2445,14,1551,9
09:40,122,162,2314,14,1487,9
09:45,122,155,2330,14,1422,9
09:50,123,162,2394,14,1421,9
09:55,123,160,2324,14,1388,9
10:00,123,158,2311,14,1334,9
10:05,123,151,2390,14,1337,9
10:10,123,158,2338,14,1499,9
10:15,124,159,2325,14,1509,9
10:20,124,160,2338,15,1526,9
10:25,124,153,2319,15,1511,9
10:30,125,161,2316,15,1553,9
10:35,125,160,2318,14,1600,9
10:40,125,160,2344,15,1705,9
10:45,125,161,2412,15,1699,9
10:50,125,162,2411,15,1721,9
10:55,126,163,2388,15,1644,9
11:00,126,164,2359,14,1567,9
11:05,126,158,2401,15,1591,9
11:10,125,166,2394,15,1529,9
11:15,126,166,2357,15,1531,9
11:20,126,167,2359,15,1530,9
11:25,126,153,2346,15,1404,9
11:30,126,165,2347,14,1356,9
11:35,126,167,2344,14,1377,9
11:40,126,168,2333,15,1389,9
11:45,126,161,2335,15,1406,9
11:50,126,169,2350,16,1412,9
11:55,127,170,2372,16,1396,9
12:00,126,169,2387,15,1388,9
12:05,126,162,2393,16,1425,9
12:10,126,169,2405,15,1552,9
12:15,126,168,2358,15,1607,9
12:20,125,157,2304,15,1601,9
12:25,125,168,2330,15,1609,9
12:30,125,169,2316,15,1612,9
12:35,125,168,2326,15,1621,9
12:40,125,157,2331,15,1618,9
12:45,125,161,2358,15,1624,9
12:50,125,167,2354,15,1566,9
12:55,125,167,2358,15,1530,9
13:00,125,167,2349,15,1489,9
13:05,125,160,2323,15,1485,9
13:10,125,154,2263,14,1501,9
13:15,126,165,2266,15,1546,9
13:20,126,165,2274,14,1552,9
13:25,126,166,2320,14,1530,9
13:30,126,156,2343,14,1510,9
13:35,125,166,2347,14,1460,9
13:40,124,167,2294,15,1511,9
13:45,125,162,2228,15,1586,9
13:50,125,169,2204,16,1600,9
13:55,126,169,2241,15,1546,9
14:00,126,171,2252,15,1500,9
14:05,124,169,2256,15,1492,9
14:10,125,160,2241,15,1563,9
14:15,126,171,2201,15,1618,9
14:20,125,171,2185,15,1586,9
14:25,125,164,2193,15,1571,9
14:30,126,159,2250,15,1552,9
14:35,125,170,2220,14,1602,9
14:40,125,170,2158,14,1583,9
14:45,125,163,2164,15,1643,9
14:50,125,169,2181,15,1690,9
14:55,125,169,2215,15,1745,9
15:00,125,168,2236,15,1808,9
15:05,125,162,2295,15,1917,9
15:10,124,169,2241,14,1978,9
15:15,124,169,2238,14,1878,9
15:20,123,169,2246,14,1878,9
15:25,121,159,2234,14,1839,9
15:30,120,163,2277,14,1879,9
15:35,120,164,2284,13,1955,9
15:40,120,164,2295,13,2083,9
15:45,120,158,2387,13,2127,9
15:50,120,164,2429,14,2279,9
15:55,119,163,2458,13,2419,9
16:00,120,166,2529,14,2536,8
