Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,58,95,2504,0,2766,7
00:05,58,96,2526,0,2620,7
00:10,58,95,2534,0,2406,7
00:15,58,95,2535,0,2346,7
00:20,58,95,2559,0,2386,7
00:25,59,94,2587,0,2441,7
00:30,57,93,2600,0,2492,7
00:35,54,95,2621,0,2532,7
00:40,55,95,2642,0,2566,7
00:45,54,94,2643,0,2573,7
00:50,54,94,2645,0,2611,7
00:55,54,94,2655,0,2628,7
01:00,55,95,2663,0,2637,7
01:05,55,94,2648,0,2627,7
01:10,54,95,2610,0,2733,7
01:15,54,94,2602,0,2767,7
01:20,55,94,2587,0,2770,7
01:25,54,94,2572,0,2774,7
01:30,55,95,2585,0,2799,7
01:35,55,95,2586,0,2721,7
01:40,55,95,2584,0,2716,7
01:45,55,94,2579,0,2700,7
01:50,55,95,2573,0,2728,7
01:55,55,95,2566,0,2763,7
02:00,55,94,2554,0,2758,7
02:05,55,92,2571,0,2758,7
02:10,55,92,2585,0,2647,7
02:15,55,92,2585,0,2619,7
02:20,55,93,2588,0,2655,7
02:25,55,93,2586,0,2663,7
02:30,55,92,2588,0,2644,7
02:35,55,92,2598,0,2628,7
02:40,55,92,2624,0,2592,7
02:45,55,92,2634,0,2585,7
02:50,55,93,2646,0,2604,7
02:55,55,94,2661,0,2669,7
03:00,55,94,2654,0,2690,7
03:05,55,94,2571,0,2684,7
03:10,55,93,2403,0,2801,7
03:15,54,91,2428,0,2751,7
03:20,55,91,2429,0,2769,7
03:25,55,91,2413,0,2775,7
03:30,56,92,2416,0,2807,7
03:35,56,92,2432,0,2806,7
03:40,57,92,2426,0,2790,7
03:45,57,92,2431,0,2795,7
03:50,57,92,2442,0,2798,7
03:55,57,91,2449,0,2837,7
04:00,57,91,2449,0,2864,7
04:05,57,91,2379,0,2848,7
04:10,57,91,2298,0,2809,7
04:15,57,92,2254,0,2852,7
04:20,57,91,2232,0,2889,7
04:25,57,91,2243,0,2906,7
04:30,57,91,2283,0,2884,7
04:35,57,91,2333,0,2852,7
04:40,57,92,2406,0,2792,7
04:45,57,92,2450,0,2767,7
04:50,57,92,2455,0,2705,7
04:55,57,91,2427,0,2699,7
05:00,56,91,2376,0,2721,7
05:05,56,89,2175,0,2638,7
05:10,56,90,1984,0,2548,7
05:15,57,90,1940,0,2525,7
05:20,57,91,1949,0,2553,7
05:25,57,92,1951,0,2586,7
05:30,57,91,1968,0,2615,7
05:35,57,91,1985,0,2609,7
05:40,57,90,1990,0,2619,7
05:45,56,90,2012,0,2616,7
05:50,56,90,2041,0,2603,7
05:55,56,91,2071,0,2584,7
06:00,56,90,2097,0,2586,7
06:05,56,90,2056,0,2572,7
06:10,56,90,2003,0,2540,7
06:15,56,90,1982,0,2543,7
06:20,56,90,1972,0,2561,7
06:25,56,90,2000,0,2558,7
06:30,56,90,2005,0,2597,7
06:35,56,89,1940,0,2659,7
06:40,56,90,1864,0,2654,7
06:45,56,92,1811,0,2649,7
