Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,88,147,4958,0,2516,7
00:05,88,147,4962,0,2411,7
00:10,88,146,4941,0,2195,7
00:15,87,146,4914,0,2125,7
00:20,87,145,4902,0,2121,7
00:25,87,146,4900,0,2101,7
00:30,87,147,4911,0,2101,7
00:35,87,146,4908,0,2131,7
00:40,87,146,4908,0,2139,7
00:45,87,147,4910,0,2167,7
00:50,88,145,4906,0,2182,7
00:55,87,145,4900,0,2201,7
01:00,87,145,4883,0,2232,7
01:05,87,146,4867,0,2229,7
01:10,87,146,4841,0,2221,7
01:15,87,145,4811,0,2216,7
01:20,87,147,4775,0,2180,7
01:25,87,146,4722,0,2195,7
01:30,87,147,4692,0,2229,7
01:35,87,146,4687,0,2238,7
01:40,87,146,4679,0,2232,7
01:45,87,146,4673,0,2224,7
01:50,87,146,4678,0,2196,7
01:55,87,146,4676,0,2154,7
02:00,87,147,4676,0,2126,7
02:05,87,147,4674,0,2145,7
02:10,87,146,4678,0,2140,7
02:15,87,147,4676,0,2140,7
02:20,87,146,4678,0,2136,7
02:25,87,146,4655,0,2108,7
02:30,87,147,4611,0,2099,7
02:35,88,147,4556,0,2109,7
02:40,88,147,4553,0,2117,7
02:45,88,147,4555,0,2104,7
02:50,88,147,4560,0,2112,7
02:55,88,147,4555,0,2122,7
03:00,89,147,4541,0,2105,7
03:05,88,146,4520,0,2100,7
03:10,88,145,4463,0,2082,7
03:15,88,145,4411,0,2075,7
03:20,88,147,4406,0,2079,7
03:25,88,148,4406,0,2079,7
03:30,88,148,4409,0,2066,7
03:35,88,148,4414,0,2059,7
03:40,88,147,4392,0,2093,7
03:45,88,146,4386,0,2086,7
03:50,88,147,4394,0,2075,7
03:55,88,147,4388,0,2065,7
04:00,88,148,4371,0,2069,7
04:05,88,148,4342,0,2087,7
04:10,88,147,4326,0,2068,7
04:15,88,148,4306,0,2066,7
04:20,88,148,4294,0,2074,7
04:25,88,147,4258,0,2066,7
04:30,88,147,4254,0,2058,7
04:35,88,147,4237,0,2051,7
04:40,87,147,4221,0,2068,7
04:45,87,145,4238,0,2045,7
04:50,87,145,4240,0,2051,7
04:55,87,146,4258,0,2060,7
05:00,87,146,4270,0,2066,7
05:05,87,147,4252,0,2049,7
05:10,87,148,4212,0,2033,7
05:15,87,148,4205,0,2040,7
05:20,87,148,4174,0,2065,7
05:25,87,148,4152,0,2110,7
05:30,87,148,4171,0,2084,7
05:35,87,148,4189,0,2039,7
05:40,87,148,4190,0,2028,7
05:45,87,148,4184,0,2032,7
05:50,87,148,4189,0,2038,7
05:55,87,149,4207,0,2051,7
06:00,87,150,4221,0,2075,7
06:05,87,151,4204,0,2127,7
06:10,87,153,4188,0,2192,7
06:15,87,152,4179,0,2210,7
06:20,87,153,4184,0,2215,7
06:25,87,153,4208,0,2181,7
06:30,87,154,4220,0,2240,7
06:35,87,153,4229,0,2254,7
06:40,87,153,4226,0,2293,7
06:45,87,153,4209,0,2294,7
06:50,87,153,4200,0,2310,7
06:55,87,153,4203,0,2318,7
07:00,87,153,4186,0,2312,7
07:05,87,153,4157,0,2307,7
07:10,86,153,4115,0,2128,7
07:15,86,153,4091,0,1948,7
07:20,87,152,4050,0,1810,7
07:25,87,153,3924,0,1758,7
07:30,86,151,3808,0,1708,7
07:35,86,152,3631,0,1704,7
07:40,86,151,3467,0,1640,7
07:45,86,152,3208,0,1590,7
07:50,87,152,3045,0,1569,7
07:55,87,153,2884,0,1549,7
08:00,87,153,2796,0,1496,7
08:05,88,154,2492,0,1430,7
08:10,89,154,2305,0,1212,7
08:15,88,153,2074,0,1197,7
08:20,88,153,1979,0,1114,7
08:25,87,153,1883,0,1110,7
08:30,87,153,1840,0,1111,7
08:35,87,151,1828,0,1098,7
08:40,86,152,1837,0,953,7
08:45,86,152,1850,0,849,7
08:50,86,153,1847,0,700,7
08:55,87,152,1820,0,585,7
09:00,86,153,1791,0,490,7
09:05,87,153,1710,0,444,7
09:10,86,152,1720,0,482,7
09:15,87,151,1723,0,467,7
09:20,86,152,1700,0,418,7
09:25,86,151,1670,0,438,7
09:30,86,152,1656,0,411,7
09:35,86,151,1636,0,355,7
