Time,Biogas CO2,Biomass CO2,Natural Gas CO2,Coal CO2,Imports CO2,Geothermal CO2
00:00,93,111,3695,-1,3094,7
00:05,93,110,3670,-1,3060,7
00:10,92,109,3660,-1,3073,7
00:15,93,107,3673,-1,3088,7
00:20,92,108,3684,-1,3072,7
00:25,93,108,3677,-1,3066,7
00:30,92,108,3685,-1,3037,7
00:35,93,108,3688,-1,3066,7
00:40,93,108,3705,-1,3064,7
00:45,93,108,3714,-1,3044,7
00:50,93,107,3716,-1,3056,7
00:55,93,108,3727,-1,3034,7
01:00,93,107,3726,-1,3030,7
01:05,93,109,3726,-1,3034,7
01:10,93,110,3732,-1,3004,7
01:15,93,110,3741,-1,3002,7
01:20,93,110,3737,-1,2959,7
01:25,93,109,3739,-1,2962,7
01:30,93,108,3744,-1,2968,7
01:35,93,109,3753,-1,3024,7
01:40,93,109,3752,-1,3038,7
01:45,93,110,3760,-1,3017,7
01:50,93,109,3765,-1,2982,7
01:55,93,109,3768,-1,2976,7
02:00,93,109,3767,-1,2955,7
02:05,93,108,3785,-1,2925,7
02:10,93,109,3781,-1,2877,7
02:15,93,109,3798,-1,2843,7
02:20,93,110,3803,-1,2788,7
02:25,93,110,3804,-1,2795,7
02:30,93,110,3813,-1,2800,7
02:35,93,111,3799,-1,2818,7
02:40,93,111,3812,-1,2777,7
02:45,93,112,3797,-1,2761,7
02:50,93,112,3776,-1,2689,7
02:55,93,113,3745,-1,2683,7
03:00,93,113,3742,-1,2656,7
03:05,93,114,3760,-1,2655,7
03:10,93,113,3791,-1,2677,7
03:15,93,114,3838,-1,2638,7
03:20,93,113,3855,-1,2578,7
03:25,93,113,3870,-1,2565,7
03:30,93,113,3864,-1,2571,7
03:35,93,114,3871,-1,2581,7
03:40,92,114,3876,-1,2572,7
03:45,92,113,3858,-1,2571,7
03:50,92,114,3856,-1,2570,7
03:55,92,115,3853,-1,2550,7
04:00,92,115,3844,-1,2537,7
04:05,92,115,3828,-1,2587,7
04:10,92,115,3802,-1,2700,7
04:15,92,114,3776,-1,2737,7
04:20,92,113,3773,-1,2719,7
04:25,92,113,3785,-1,2682,7
04:30,92,113,3823,-1,2677,7
04:35,92,113,3867,-1,2694,7
04:40,92,113,3883,-1,2686,7
04:45,92,113,3882,-1,2677,7
04:50,92,114,3897,-1,2673,7
04:55,92,114,3894,-1,2680,7
05:00,92,113,3895,-1,2687,7
05:05,92,114,3864,-1,2692,6
05:10,92,114,3857,-1,2608,6
05:15,92,114,3872,-1,2590,6
05:20,92,114,3873,-1,2605,6
05:25,92,114,3901,-1,2572,6
05:30,92,114,3894,-1,2585,6
05:35,92,115,3901,-1,2551,6
05:40,92,115,3921,-1,2544,6
05:45,92,114,3934,-1,2533,6
05:50,92,114,3940,-1,2521,6
05:55,92,115,3953,-1,2518,6
06:00,93,116,3949,-1,2517,6
06:05,92,117,3966,-1,2462,6
06:10,92,118,3997,-1,2463,7
06:15,92,117,4013,-1,2449,7
06:20,92,116,4017,-1,2425,7
06:25,92,116,4011,-1,2422,7
06:30,92,116,4013,-1,2454,7
06:35,92,116,4021,-1,2448,7
06:40,92,116,4024,-1,2425,7
06:45,92,116,4023,-1,2475,7
06:50,92,116,4026,-1,2484,7
06:55,92,116,3991,-1,2483,7
07:00,92,116,3946,-1,2453,7
07:05,93,117,3867,-1,2459,7
07:10,93,117,3843,-1,2377,7
07:15,94,118,3817,-1,2375,7
07:20,94,118,3791,-1,2255,7
07:25,93,118,3776,-1,2192,7
07:30,93,119,3751,-1,2263,7
07:35,93,119,3635,-1,2241,7
07:40,93,118,3527,-1,2223,7
07:45,93,119,3401,-1,2267,7
07:50,93,118,3264,-1,2224,7
07:55,92,118,3115,-1,2221,7
08:00,92,119,3092,-1,2081,7
08:05,93,119,2999,-1,2221,7
08:10,93,119,2921,-1,2146,7
08:15,93,118,2836,-1,2048,7
08:20,93,119,2794,-1,2117,7
08:25,92,117,2777,-1,2085,7
08:30,92,117,2739,-1,2127,7
08:35,91,116,2645,-1,2175,7
08:40,91,115,2568,-1,2047,7
08:45,90,114,2515,-1,1810,7
08:50,89,114,2493,-1,1669,7
08:55,89,115,2457,-1,1595,7
09:00,89,115,2443,-1,1625,7
09:05,90,115,2387,-1,1653,7
09:10,89,114,2311,-1,1607,7
09:15,87,112,2289,-1,1663,7
09:20,87,113,2256,-1,1654,7
09:25,88,113,2222,-1,1619,7
09:30,88,113,2237,-1,1565,7
09:35,88,113,2273,-1,1572,7
09:40,88,114,2267,-1,1479,7
09:45,88,114,2237,-1,1474,7
09:50,88,113,2217,-1,1432,7
09:55,88,115,2203,-1,1440,7
10:00,89,115,2203,-1,1421,7
10:05,89,116,2194,-1,1463,7
10:10,90,115,2193,-1,1389,7
10:15,89,116,2177,-1,1326,7
10:20,89,115,2168,-1,1264,7
10:25,89,114,2144,-1,1189,7
10:30,89,114,2120,-1,1145,7
10:35,89,114,2103,-1,1038,7
10:40,89,115,2084,-1,1086,7
10:45,89,115,2009,-1,1074,7
10:50,89,114,1897,-1,918,7
10:55,89,114,1841,-1,734,7
11:00,90,115,1835,-1,630,7
11:05,90,116,1872,-1,617,7
11:10,90,116,1893,-1,808,7
11:15,90,115,1910,-1,788,7
11:20,90,115,1905,-1,781,7
11:25,90,116,1903,-1,704,7
11:30,90,115,1905,-1,710,7
11:35,90,116,1914,-1,693,7
11:40,90,115,1929,-1,636,7
11:45,91,114,1971,-1,594,7
11:50,90,113,2005,-1,553,7
11:55,90,113,1990,-1,485,7
12:00,90,113,1971,-1,534,7
12:05,90,113,1987,-1,609,7
12:10,91,112,1978,-1,658,7
12:15,90,112,1947,-1,661,7
12:20,91,113,1972,-1,587,7
12:25,91,113,2002,-1,625,7
12:30,90,113,1992,-1,640,7
12:35,90,113,1991,-1,616,7
12:40,90,114,1989,-1,623,7
12:45,90,114,1992,-1,598,7
12:50,92,114,1996,-1,543,7
12:55,91,114,2001,-1,518,7
13:00,91,114,2000,-1,514,7
13:05,91,113,2026,-1,377,7
13:10,91,113,2056,-1,334,7
13:15,91,113,2056,-1,265,7
13:20,91,113,2056,-1,198,7
13:25,91,113,2057,-1,171,7
13:30,91,112,2072,-1,103,7
13:35,91,113,2111,-1,69,7
13:40,91,112,2145,-1,11,7
13:45,92,113,2159,-1,1,7
13:50,92,113,2172,-1,7,7
13:55,93,113,2227,-1,-48,7
14:00,93,114,2291,-1,-142,7
14:05,93,114,2296,-1,-60,7
14:10,93,114,2250,-1,1,7
14:15,93,113,2288,-1,-61,7
14:20,93,114,2395,-1,-73,7
14:25,93,113,2545,-1,-61,7
14:30,94,114,2597,-1,54,7
14:35,93,113,2645,-1,6,7
